,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,220.08354206828324,153.0719578118972,204.41093689718363,504.1743977864585,,,200.7155667015639,0.06724118989530735,0.16464968322614695,0.11238877077125442,0.1395526106203827,,,0.3473748532427863,37.83361816406262,-109.02082617488912,-59.27369068287027,504.17439778645854,,,-22.306791445891363,331.90937773770423,212.07580649941704,285.685121891446,648.0118386662489,,,307.46812734561576,77.0,81.0,81.0,12.0,,,8154.0,331.9083345286279,183.0416339307927,281.20971034754257,425.19837466756127,,,306.67668753523645
1,EDDB,247.37187690239438,215.64127029197806,227.51099292652023,213.39649106378423,299.905712890625,,231.08709992934357,0.04238301877685201,0.23508943544843253,0.12522312453420062,0.05903110261533566,0.055380614802472375,,0.20622460137031967,43.72511985085195,-184.31153449459356,-110.16659958298132,37.827663473887114,76.891396484375,,-26.84756150993554,351.2115108850768,385.39822815294286,318.4087660238959,302.7292269933819,395.6904859371135,,345.89673115908244,77.0,69.0,74.0,73.0,50.0,,13523.0,350.7641699872456,340.948344879691,300.78236417423227,302.4351595086249,392.0884346932926,,344.86599122322207
2,EDDF,173.27144553444603,114.77654890580611,165.02343478732638,221.69494159405056,,,152.85514476377486,0.044269476130765296,0.12561552394278647,0.09092181991045714,0.06132618941632211,,,0.26643181593167786,58.230834960937614,-67.28330854936084,-54.33795030381932,119.07819542518045,,,-9.046156516914081,242.19368269650428,147.42513732375897,207.00161375722263,284.2797502553286,,,209.63040346112246,88.0,88.0,90.0,52.0,,,10831.0,236.43646523828346,131.9276717764605,200.86148653883785,260.6567387608957,,,209.44479762648461
3,EDDH,180.50638172238368,144.54120403787368,219.96272515190964,158.08824264171508,210.20308430989584,,163.50783580384794,0.03525364785378842,0.15707294725184462,0.12133661381949958,0.04375914504514557,0.038842671205834976,,0.2734580004794089,-49.630178052325626,-129.94985298488456,-188.00747341579847,-101.70920012718007,78.44795735677083,,-112.18438017074087,217.0273925877357,176.8073536318538,313.1004810837121,205.34117455404512,242.43347900492645,,211.29918448594145,43.0,46.0,45.0,43.0,12.0,,7374.0,213.7768410369406,121.21590437867373,253.19905723649038,180.49338286242588,239.5903543262178,,179.0708205728083
4,EDDL,228.72368354301943,149.8343298339844,232.9100936086554,210.4818000073703,,,198.8344062481466,0.057643145699216976,0.16390491495161913,0.12835167587568447,0.05824124413504093,,,0.24440653094879025,34.3542385349027,-110.38605753580734,-62.398532265110894,119.33824531987044,,,-15.136665339874487,347.6122204389909,288.4145219921141,351.58120650335445,327.445632309317,,,333.578023003876,77.0,75.0,76.0,53.0,,,9616.0,348.17874344065405,268.2485512875689,348.29869103498095,307.842627817689,,,333.251748613753
5,EDDM,189.44422649515087,82.37775004993787,136.7867515827047,205.82228655133935,,,147.1344965572452,0.04431971307850162,0.08974477581128815,0.0753905195166307,0.056956457018405536,,,0.19799700525342592,101.56445593121416,-44.43188962069429,-5.769880623652897,127.6408063616073,,,27.315694295794753,246.0796795035364,103.79953549189156,169.8341173981548,256.2991291080975,,,197.46492068651847,87.0,88.0,87.0,70.0,,,11682.0,225.4419093476882,94.3467111835284,170.7200627223679,223.85925862265842,,,195.5748500550534
6,EDDP,228.1737144156678,126.9793395996094,161.21361874862453,172.05533739546655,406.2290469898897,,176.1942821528439,0.04486506184712548,0.13892593433102288,0.08888296389260775,0.04757072563305272,0.07507345871737808,,0.16994882064338646,47.45527209974311,-71.54386235626656,-62.57091511471159,56.17751774317797,352.05481675091914,,24.92681060596836,397.86266279111084,160.75993702550977,237.3482105766869,343.66714716903834,726.9564266541025,,362.71006593087293,73.0,71.0,71.0,71.0,17.0,,11637.0,397.75615049196756,144.9872679593988,230.58164989689084,341.45769059368206,655.595716140816,,361.86806824010193
7,EGCC,235.60489383820558,161.87177798622534,167.92247250205597,251.2847958519346,,,198.96009257376127,0.0591509169611792,0.177483127135407,0.092705844232944,0.06938258498808993,,,0.31123008542191016,164.0559712071574,-139.2744301243833,-14.541715923108445,203.94027855282752,,,16.5343862727525,307.88728782481155,223.67484073185426,212.05211582040428,313.72016813316696,,,257.4688374540347,31.0,19.0,19.0,21.0,,,2547.0,264.84503832601405,179.81908845482332,217.34996461371713,244.27472650923698,,,256.987832303423
8,EGKK,228.61858137263818,133.49063328334265,214.0621294294085,,,,192.0996573250074,0.07761920678893561,0.1458310800595943,0.11773477439644901,,,,0.25735954985152976,99.72737724836492,-77.37340654645651,11.925776890346128,,,,0.9019949482491887,293.17428739829705,167.81182911575132,261.70833247201375,,,,249.030586183386,43.0,28.0,28.0,,,,2626.0,278.95388592290095,151.6424457602408,266.2338682063841,,,,249.07638222356013
9,EGLL,236.0795561691811,105.34187718441615,246.8865234375,,,,194.57007298842157,0.08196974394869455,0.11518184691740443,0.13552903477005215,,,,0.3642223366277147,55.149717133620804,-47.49017976459707,-47.723010253906104,,,,-19.995006416554045,346.6983801166979,135.77038289145523,405.47514190673587,,,,306.4312282342525,29.0,19.0,20.0,,,,1766.0,348.3425032920235,130.6792753763439,413.1172956878154,,,,305.86479370512257
10,EHAM,188.18965608527859,142.88919820903263,174.68365552051955,255.53406110491076,,,170.52255374802257,0.05069235493583729,0.15640631692895818,0.09623832736098159,0.0707187160696867,,,0.2419512689121706,38.91521849115224,-107.71360006450139,-72.64827866152096,139.08174525669656,,,-37.07640291051417,277.18761367737875,194.72072529479829,219.42897343332572,362.7264753298231,,,238.611989203156,83.0,81.0,83.0,35.0,,,9659.0,276.1106629621247,163.22642398133,208.31256022019156,339.8934409770813,,,235.7260583565922
11,EIDW,241.02893326130328,111.20307006835942,124.05633544921872,210.28560243803878,,,193.30100835016754,0.06280930103503442,0.12222467668046033,0.0683370932103145,0.057255414888172734,,,0.288760400971437,119.62712973736713,-37.584234619140695,-34.65968017578109,110.74248215247857,,,-1.608272498134181,305.011120375213,137.96571619205304,155.55728180878597,259.7248320652441,,,272.4036700021936,47.0,10.0,10.0,29.0,,,1658.0,283.60617477399217,139.92841087292345,159.84984097531665,239.09051185861367,,,272.48110635503747
12,EKCH,214.80357321714752,125.17169368968293,147.22786030016437,111.48767402844551,146.44227430555554,,133.12915526866215,0.03336637126660371,0.1367323528058249,0.080708755995333,0.030842038769103547,0.02695503887563338,,0.14366434136744657,66.09368739983923,-112.92209580365352,-119.86637798108539,2.6127366286059326,27.643202039930557,,-21.624005942239304,334.47273131748085,162.98505193608028,178.816256838481,143.26124655477815,189.94262723152093,,179.92827485341445,39.0,34.0,38.0,39.0,36.0,,7557.0,332.1636275104348,119.29499122727147,134.4737084016702,145.10988363612412,190.58601213410296,,178.6359682172196
13,EPWA,298.18386501736103,129.34716796875003,137.59663447627312,171.3766130719866,194.76661900111608,236.17077636718733,180.51907387262654,0.039458624215236736,0.1408011941794207,0.0758906318846473,0.047448493881285254,0.03599521431619508,0.03274052985281466,0.1669535146332175,-58.973578559028184,-121.61014359085654,-64.78215422453694,-49.09571184430787,-38.5936279296875,5.240551757811863,-43.71073967925522,363.84811748077885,177.0479019674843,158.87583657730326,255.59022597342766,258.1604750106903,297.68473492172535,247.144961432726,27.0,27.0,27.0,28.0,28.0,20.0,6794.0,365.87641776071365,131.12489338651937,147.8317269005657,255.43334938203424,259.94345230846466,305.3707634692303,243.266754070427
14,LBSF,294.8522949218748,204.13093185424805,216.53580968520214,252.4728573069853,273.44122023809524,431.85595703124983,252.42470177682642,0.038703591474134706,0.2186923721695834,0.11950880926878028,0.06981457284337426,0.0504867728233186,0.05988402431263138,0.12581513066691072,75.60929361979126,-142.24162673950195,-80.17564481847418,65.36879595588243,58.44749813988095,259.70205078124945,32.76939785016975,379.4403890757442,246.11446563332498,259.6819009481557,364.1738517686803,331.81288692970963,504.2703376274399,335.8394904690241,18.0,16.0,17.0,17.0,21.0,10.0,4295.0,382.6108746989965,207.43423006881594,254.5966719865246,369.28492997145463,334.6907019749842,455.63559785681747,334.2758536025015
15,LFLL,109.14310213414635,70.76096848707934,,,,,79.73880070115143,0.09094942540650418,0.07732799355764076,,,,,0.4295295860753757,-15.727043337938252,-24.021594238281303,,,,,-25.26259786932234,150.9524134445084,86.62647847092566,,,,,123.06190137486958,82.0,65.0,,,,,3027.0,151.0548049129569,83.87696866766866,,,,,120.46089206411108
16,LFML,158.82259685809797,135.69762479341946,,,,,124.65309896959623,0.21004355151266518,0.14809587322092355,,,,,0.8440939567206708,-27.84235159067009,51.69486412635211,,,,,-51.728018430326024,356.4466294082228,159.93104352569117,,,,,323.3297896376529,65.0,26.0,,,,,1779.0,358.12304100325866,154.34313361604882,,,,,319.25484748883036
17,LFMN,194.71191012474802,127.23806197554977,354.5350864955358,,,,161.79662739535954,0.12976045790161594,0.13577350251541961,0.19604228544019978,,,,0.43139086731609827,24.65942579700108,-46.6669741030093,350.972865513393,,,,15.007199860370074,321.15016608370036,175.48666046256443,464.3062260907439,,,,277.3126845840648,62.0,54.0,14.0,,,,2540.0,322.8159704513925,170.7563155290565,315.4455298144874,,,,276.9608432818818
18,LFPG,173.5032480600718,103.14346483018663,140.46745695891207,,,,119.24817069808314,0.08304207837500689,0.11260168361944019,0.07745261384092628,,,,0.23211778684033557,57.118116224134376,-49.262066311306455,79.0231300636575,,,,9.20065302523702,237.79408126587538,147.98302562103595,201.007270472843,,,,177.48577080014405,74.0,72.0,54.0,,,,4840.0,232.40795483705216,140.5221739816796,186.55771810019195,,,,177.26544836458743
19,LFPO,200.98601422991072,102.2280867067102,151.91793690557068,,,,120.45777151052157,0.10802292793996336,0.11191967003567146,0.08375783748923295,,,,0.3755703098223924,30.931558187905928,-59.80697757250646,92.6318996263588,,,,-26.760031452735245,316.23607174675215,129.61242329209998,186.8949041050827,,,,186.5605749256799,77.0,73.0,46.0,,,,4500.0,316.7834613905754,115.78493692128397,164.11755083846802,,,,184.65190438914112
20,LFRS,90.4240148617671,,,,,,89.96497711795632,0.28745653064462,,,,,,2.3997106502130583,-71.1882821229788,,,,,,-77.99812080815275,140.16040540983357,,,,,,134.6217307409397,52.0,,,,,,744.0,121.91388170066095,,,,,,109.79757363786014
21,LGAV,,165.9873752593994,295.9093580979568,286.85078938802087,219.36126708984375,,193.52554695158526,,0.17961550030035445,0.1628601703110975,0.07940419668583701,0.040174648131807655,,0.2747063854192389,,-25.869348526001016,185.8562856820915,256.8081461588543,187.84051513671875,,113.55540583412512,,275.3580011279311,364.16316091452984,364.9131799750349,277.690979359618,,266.5893503861071,,32.0,13.0,12.0,8.0,,3111.0,,278.5266408144204,325.9523527189648,270.77908805910687,218.64052922123997,,241.23382297988206
22,LHBP,261.67213541666644,104.32542754382622,128.40331522623697,204.46762279753995,238.40220269097222,,189.07235439758006,0.0406363864504997,0.11024513573615609,0.0705745691005773,0.05647671030271763,0.043957895440685055,,0.1557300456048891,132.54060329861068,-67.20993116425309,-14.3108723958332,109.33771920711446,109.46828342013889,,62.03148136769833,317.72064576640463,127.66493856914455,161.98367532065288,249.69810727397103,300.0415966605008,,241.405651030703,45.0,41.0,48.0,47.0,45.0,,9281.0,292.017779465557,109.8894477876689,163.05772898092113,226.91394523490126,282.5160678987764,,233.31234180715865
23,LIMC,176.8519214448475,123.31210166529605,128.69106385766008,,,,138.2250453980206,0.06392994076269633,0.13168091341093283,0.07085874338528385,,,,0.28913923810349007,119.47761027018238,-43.15925196597455,47.54978384622723,,,,36.60859489638191,238.42434305787395,155.69419572318864,169.89197317341862,,,,198.46682468639233,84.0,76.0,82.0,,,,6466.0,207.56727788878345,150.58663410912825,164.10583191706843,,,,195.07633543519785
24,LIPE,246.20049388988608,121.18425118582591,188.08164978027347,666.2728068033857,,,202.0136446990956,0.06988834595377048,0.13122343694133526,0.1038828047591563,0.18419098095967137,,,0.23734614414780028,216.56469231682868,-14.336315917968793,114.95302300704166,666.2728068033857,,,122.4975420478285,366.8793428022402,156.80846345081426,276.21156468412505,710.3979211600974,,,307.3151302152384,74.0,70.0,76.0,12.0,,,7127.0,298.1636440457634,157.27919870843678,252.82341541021424,257.42590101286106,,,281.86537377142497
25,LIPZ,199.66829528808591,125.93389802820545,126.8338028757195,249.47812692742605,,,146.073991744451,0.05292659317071728,0.13523611759802473,0.06993045134929603,0.06899913591215026,,,0.2421224234244331,95.01159362792981,-92.37095283059516,-37.82143843801384,217.916911878084,,,2.1771062773576557,311.10122038951954,153.20655030779915,168.78300997343163,401.6720487144713,,,219.76136269106829,80.0,68.0,76.0,38.0,,,8472.0,298.10671167970304,123.13747207025396,165.58383524217172,341.949927619725,,,219.76354885000262
