,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,300.9464655496988,138.76446692888126,202.4373400457974,228.4531698994253,282.8460286458333,,226.51364904408067,0.049059630504711134,0.14700756864621842,0.11042742323022238,0.06288533576153521,0.05210623289147199,,0.1720421735815119,-44.30474632906654,21.696832878645044,67.80632352280904,74.99194055316104,45.44442033179013,,74.2429069815766,415.97209827006924,201.62272703721453,297.11927488950215,350.4326776646701,415.19749678816913,,361.6839512080664,83.0,86.0,87.0,87.0,81.0,,8710.0,416.1202878877965,201.62759933286725,290.9556915460805,344.29902713111625,415.2743828781974,,354.00234337550245
1,EDDB,356.64423122176197,187.5433349609375,194.75003647222752,221.88007374298883,260.21861402294303,283.9092436290923,239.97954726050253,0.041068498700734375,0.20100205808091404,0.10632195688525715,0.06121903916510962,0.04790020009549447,0.03925577967007702,0.11511338600836261,-12.132841914533604,-62.4031661184211,30.470379340939513,88.52280836838956,1.7279346321202531,-36.972324916295165,33.846487879266604,478.714874497653,364.45596916249974,287.4368114695278,330.67993177889315,357.2763991906919,374.8802249862779,361.175313982091,83.0,76.0,82.0,78.0,79.0,84.0,11397.0,481.470311530942,361.4597049383624,287.5761000472278,320.6731660366502,359.5551334846945,375.2931599989836,359.60168096400474
2,EDDF,317.4411916208792,131.20098642202524,182.99999601944634,209.16176173997962,281.9133694556452,645.4388897235574,212.4908000124824,0.046968116451357615,0.1410579222083085,0.10011570118571435,0.05752891351972882,0.051967436238125594,0.0893867263478419,0.18546746011369208,-42.804612379808255,62.04217696975871,58.09952843707554,41.56203029466728,-48.86705099126344,545.7326847956726,42.37129160185538,397.862846085034,171.64159872055123,244.28179932434688,324.36091140322316,376.09003490987266,675.9618215422311,301.92427210067933,91.0,91.0,92.0,92.0,93.0,13.0,10198.0,397.74499731897885,160.92290109194073,238.5722156533877,323.44979501620975,374.9229266997703,415.16089973940376,298.95100498506844
3,EDDH,298.54954559948993,101.15919527094415,168.55809326171874,139.55446879069004,183.29482634171197,232.18494669596384,165.54750586707456,0.03732378574448715,0.10830661473563537,0.09248147814292258,0.03841485129353864,0.03376153101397881,0.03210575841390854,0.15970668246496558,-187.27347735969428,-10.014744535405645,-44.841320800781105,-63.35728454589832,-113.31624702785327,-126.16814168294326,-66.96948860062685,354.5347074483722,129.05941796096835,262.45479880020525,184.7303810098212,217.4210405851105,274.2535076755692,214.70752356718998,49.0,47.0,50.0,48.0,46.0,48.0,6419.0,304.15702049861096,130.0613398802725,261.2211850374019,175.36200077385098,187.60724365529654,246.08578991188108,204.01199054939494
4,EDDL,370.7642517089845,144.28226039284155,232.03381387289474,222.9593724959936,277.6509904272762,539.836458333333,236.07646454943168,0.05437944535610837,0.155937861673015,0.1269275088785705,0.061506813098485824,0.05111887461613285,0.07466068126734407,0.1349442456364631,-79.84172973632847,-4.149229250456198,85.83756285828441,68.82402468950335,-15.266158492476851,524.5420572916662,63.28464622295052,489.94188645804473,301.06493975365595,373.48865612308805,341.1420079382559,387.80768690743446,671.1540739840234,382.5057455761716,80.0,76.0,77.0,78.0,81.0,15.0,8842.0,486.44236813599053,303.0366098951956,365.8745481224421,336.2900651560207,389.9214898665429,433.3879256479181,377.25560971327883
5,EDDM,288.2658799913194,110.07312486436628,155.5035564979811,192.77187228732646,230.6010187322443,297.3386230468747,188.4845615990013,0.04070295752460036,0.11744564776152089,0.08501063157506109,0.053105412754605535,0.04248996868934951,0.04110897763330502,0.15238992513436822,12.83744032118002,51.60666300455725,66.20679396725784,116.80437554253486,54.7513427734375,233.6535901521377,81.85109708044449,358.41640362343344,139.11367621662006,203.1019323087631,250.96396913900483,282.80771406287573,361.0897846912935,249.87928744060488,90.0,90.0,89.0,90.0,88.0,38.0,10434.0,360.1930921938681,129.9110781431158,193.09582893168295,223.3697154241428,279.04721795106184,278.99867440651957,236.10463541964518
6,EDDP,361.70695963541675,134.85507986280652,166.15745481726242,183.55037379909206,298.66791373239437,342.3121939132464,233.21222816214197,0.04601561653787188,0.1451239874647798,0.0909332477836752,0.05049853680422372,0.05499106714609542,0.04732742052441587,0.12903376189225146,-98.48742838541715,33.63581445482038,30.29421035557588,48.78841750686249,-40.80526518485915,-69.72149020522447,22.80326170099689,489.05056967563826,177.014468137279,257.3129922739241,344.8559486600182,449.6440672336016,491.69363281681876,396.4110959099306,75.0,72.0,73.0,74.0,71.0,67.0,9573.0,482.25682096610956,175.00898495822548,257.29180599910296,343.71765566606285,450.97584580141944,490.39877616546937,395.77535384074133
7,EGCC,277.00537109375,198.74197387695312,283.42380859375004,266.98253213205646,252.613525390625,,246.6936253355062,0.04102077950462987,0.2143620389457394,0.15512954661655418,0.07348382679709739,0.04655113351314948,,0.27620807055820595,-15.910361842105837,-7.127118562397254,190.2689550781251,135.68176663306468,108.35625256990132,,104.52533421124156,368.6435973413198,263.70080517840574,322.7839297771278,328.2732658432141,321.490104956074,,318.95439911281795,38.0,38.0,25.0,31.0,38.0,,3656.0,373.24394477007496,267.1429476457596,266.1202540986018,303.86223048127715,306.7423773505928,,301.3821621192419
8,EGKK,292.44297096946013,172.0144561057867,296.2012180235329,235.85261647294217,269.0486692865211,,240.58646817932595,0.04820717174737746,0.18506969565703807,0.16139881787798158,0.06475857099728256,0.049489323528199555,,0.2117967946267386,99.05935946377802,68.09487347270162,223.33901456507255,137.45473870998487,140.44954230986446,,134.318633451422,390.2867670179839,208.47255750221132,360.233394557168,293.6331147145998,357.11148745714036,,321.6792563903166,88.0,86.0,41.0,82.0,83.0,,7007.0,379.6696739628492,198.19345889632126,286.1555131488204,261.07047605276256,330.3289355586684,,292.3153150226416
9,EGLL,294.632322161385,177.7475847516741,394.6840888129341,235.57452895220598,252.27211588541667,,236.58108039641084,0.05366852018429033,0.19131658683920857,0.21510820398276465,0.06463204161054191,0.04644329433343281,,0.22277862554330985,59.96455091840733,65.9187389555431,227.35300699869805,74.97718864889723,120.14108723958333,,98.29237650821035,379.60340252448145,201.988715750788,495.7961130692004,286.93984604510047,316.4272630966943,,309.7333722936588,89.0,84.0,27.0,85.0,75.0,,6430.0,376.9610335221128,192.0764636959685,448.98855092760294,278.61468948662,294.7038114345935,,293.7461319579234
