,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,210.40740411931822,104.89478949051869,161.42592315673832,476.0826009114584,,,167.25958716540282,0.0608622608120538,0.11116113056735696,0.08787184202082256,0.13137919691930675,,,0.1680135233658673,117.05981762378256,5.922725049755209,56.67139434814466,472.3951009114585,,,87.52831531228784,347.38835747643105,168.91446896513023,268.6476042153095,642.7029276171389,,,311.34059408827244,77.0,79.0,80.0,15.0,,,4252.0,329.2161062485076,169.88927439118717,264.25896066531317,451.0819395818881,,,298.8189413750504
1,EDDB,223.38264445515412,154.80664803641184,176.46533450564823,193.98135166952056,279.48312766335226,,197.14041975897334,0.037393362936956887,0.16568512653277262,0.09622765872917993,0.05351263272371946,0.05145656609516019,,0.10744146236463102,47.425701983563016,-81.02659868512839,24.643708924989546,102.09492053724327,57.081689453125,,44.51157915886729,321.80211721879186,364.39535903644594,284.7294560183264,306.1264655361351,394.140949982247,,337.6840333278943,77.0,70.0,74.0,73.0,55.0,,7002.0,320.3754010761084,357.83784602901693,285.5972534110555,290.59739540241964,393.58001457218614,,334.76145302472753
2,EDDF,134.71618097478694,80.2570967240767,128.24690619574653,147.29890358664775,,,112.34588747000122,0.03468858966378356,0.08665398885337351,0.07023844452896705,0.040583062031563956,,,0.1888458707795605,30.30646861683248,-0.9436992298473489,13.311218261718881,89.2382679332388,,,30.837717669507022,187.05107259257568,101.58823998282159,171.90435001707814,206.7910802310278,,,166.3117979828613,88.0,88.0,90.0,55.0,,,5615.0,185.63735229027432,102.16600387414583,172.34837114019797,188.26446784040644,,,163.44236545376444
3,EDDH,174.6941883175872,77.85377468532988,167.0275254991319,147.19397256540694,180.48300170898438,,129.7723439855457,0.03370316407729532,0.08303615941020276,0.09167533218743763,0.04055971759481563,0.03325762557341701,,0.17001389664820302,-77.26300190770355,-32.0318942599827,-79.01210666232625,-62.11780069040686,3.143218994140625,,-47.29121215731506,221.2628222263768,104.0656565762522,275.3535744600886,200.79070354162752,239.6309841258067,,188.5810130490329,43.0,45.0,45.0,43.0,16.0,,3791.0,209.7884192942426,100.13205352460236,266.7545053122471,193.20025849358703,247.46852454932792,,182.57911426220943
4,EDDL,221.0674557376217,110.81230534733953,210.4987238833779,238.1336348684211,,,181.95727731616074,0.0544062484594569,0.12017923218453185,0.11512749819603163,0.0657012910535508,,,0.11752585591241506,60.89822506594974,-21.935932881123353,46.80360412597669,139.05742872807033,,,67.56837776181729,328.2571272576884,271.173118164015,343.7800248354507,352.6841353288505,,,324.09461430267777,77.0,74.0,76.0,57.0,,,4952.0,324.67391290917027,272.12939961630656,342.84211598281075,326.99389621889634,,,317.0049314869775
5,EDDM,156.31615369073276,68.13176519220525,125.30825560120333,171.631700670397,,,125.66571053152504,0.036075722799567916,0.07302167864742837,0.06853259626854932,0.047290110017108686,,,0.09131456593360789,73.28701396372132,26.103482333096547,77.02509456941462,108.24248112858966,,,76.19006374241327,213.4272077631114,87.70524325158408,178.4031002381947,233.14573581784168,,,184.2285799306168,87.0,88.0,87.0,74.0,,,6048.0,201.61199882424543,84.21046263822117,161.85148537521195,207.90530498145625,,,167.74950554580386
6,EDDP,181.05533798426796,85.35468546549481,118.08734216824381,147.23402426276402,328.5193237304687,,142.2762152089013,0.033637896195167716,0.09186199936436976,0.06466894198883855,0.04048581398403084,0.06051800781283786,,0.08479638722793192,16.07886578285524,3.9822489420572507,28.253313091439374,47.120749889964934,224.46053466796874,,59.865101567600874,357.37632042188204,123.66925102060578,226.22562950799664,324.0983614901637,619.6860736186093,,340.74829185192476,73.0,69.0,71.0,71.0,20.0,,5895.0,359.48514933319154,124.51066269919563,226.05197847084696,322.93688420007203,592.6109029792767,,335.47676455994394
7,EGCC,197.38482862903226,169.46566951976104,189.4242446001838,181.80344238281256,,,175.1961128117061,0.051209576686150095,0.1825901836917612,0.10348375105859371,0.050064470227011416,,,0.1563639963004205,-3.459126134072478,-78.29087919347432,-8.321346507352875,81.04274902343766,,,4.488625940987749,238.9524118516768,263.9453247416689,216.7257168283896,219.6142888382568,,,221.26637519125504,31.0,17.0,17.0,20.0,,,1271.0,242.87685335438206,259.82451237538,223.23102606386647,209.416504383156,,,221.30791989036655
8,EGKK,199.8536152742346,154.4176177978516,226.7949523925781,,,,184.52994395598904,0.06419028663116033,0.16535634955093784,0.1233103628798134,,,,0.16991524181334058,-5.042739556760075,-100.63046264648443,-97.35148111979154,,,,-55.10627271473582,259.9664748973935,192.79661926125692,285.99418631800734,,,,249.6452918550765,49.0,24.0,24.0,,,,1324.0,262.61107981388284,167.98772124732545,274.6989442656758,,,,243.57931418232354
9,EGLL,198.90219726562506,130.43333604600696,249.00379060444075,,,,178.1611193348964,0.06586812797879159,0.13945535763270847,0.13564774230959556,,,,0.19850251572150904,-10.28400530133913,9.469089084201357,-83.43115234374984,,,,-20.47866745690499,300.45059702737814,147.48039293831297,422.68427268269215,,,,297.67606713280856,35.0,18.0,19.0,,,,960.0,304.658343699639,151.4429513549737,425.72314338506675,,,,297.1256085135519
