,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
26,LGAV,,120.90608945100203,189.87745292231722,219.96074761284729,197.0436460433467,271.778586647727,199.64838703167882,,0.12749075877218735,0.1036850257714357,0.06047025595450861,0.03599353449427332,0.03759830117614587,0.08941406810095182,,-50.8781433105469,-5.043662017246346,144.02362738715283,72.31752457157252,189.35034919507532,57.94334664401052,,220.17531240539438,289.5533060894556,345.00048618478195,243.10300148615343,360.47016273275085,308.64811337427506,,46.0,53.0,18.0,31.0,33.0,4279.0,,216.58330731819186,292.27986333774004,322.5892985347746,235.93407229661415,311.4889170805883,303.1958276849948
27,LHBP,307.005366007487,75.80679902576266,131.51370117187497,131.37641501913268,179.3923190369898,227.03708007812492,166.72465908509986,0.03698043484030705,0.07985678627621551,0.0715579932391708,0.036138364279756016,0.032967890166952334,0.0313920668412225,0.06760691974751867,66.14956156412721,-43.1634681338356,-52.811874999999844,-3.8586973852039517,22.731883769132654,54.51635742187449,17.664119577976944,391.78249620563145,100.24407767749254,167.40114487142176,179.11366206992588,239.53242718392994,291.42474111962076,233.5931971349345,48.0,42.0,50.0,49.0,49.0,50.0,6513.0,390.2441263266043,91.57206749783656,160.46504216936296,180.92781164820852,240.92241193629278,289.18666119012875,232.9422503083178
28,LIMC,164.72981013808135,99.82756934227882,116.07942661019254,148.27170840992645,,,128.17716775868902,0.03482168894835027,0.1060317556482514,0.06352552642578056,0.04089347873141709,,,0.10849985696207569,52.16507880632268,-57.007312328784536,-33.19339769940034,4.976579733455995,,,-5.824213955584708,213.6572163948957,136.79020690677123,151.9997819837214,187.27451423388823,,,177.70395771351085,86.0,77.0,86.0,85.0,,,6248.0,208.40645010014072,125.16058015036221,149.20114170100442,188.31941816063048,,,177.62270324107217
29,LIPE,202.1436548477564,84.85105387369795,157.27127511160714,178.15615419798263,338.8787777549342,,158.97414612744012,0.038089943817616906,0.09046294962689362,0.08603867997305155,0.04909451879625016,0.062461053880844025,,0.09976382143265684,99.99750851362178,-22.490663390228754,62.33836305296279,82.03653147250807,315.63695004111844,,77.19073631886029,258.38341288798875,118.88783118755101,230.04192415382676,244.9995281555214,416.1796216987217,,235.0337547749377,78.0,69.0,77.0,79.0,19.0,,6288.0,239.79087033094677,117.59636636965563,222.8864940874421,232.3317513023431,278.6871077465632,,222.0141772444143
30,LIPZ,214.4580775669642,110.94653843470984,137.42684232271628,178.81910370617376,197.99736140324518,,151.59112657578882,0.03806278330936343,0.11705828951409813,0.07511733411539151,0.04925312914616872,0.0364717349772629,,0.10030555796769462,-3.292794363839524,-73.35768519810271,-55.005136343148905,-6.451558927210272,68.9666560246394,,-12.985824267273857,297.5808389361171,168.8605977422341,179.95769458107299,293.06619976685175,282.0699178376946,,234.0093730429368,84.0,70.0,78.0,82.0,52.0,,7096.0,299.349799603992,153.19205547838772,172.45432791031556,294.798243129299,276.1771959995416,,233.66525081453852
31,LIRF,340.99734374999986,133.9829421043396,162.9136039538261,245.78939658717104,219.81890869140625,,156.8723170068438,0.06557268209546564,0.14278702546740052,0.08895191735759327,0.0675944028481486,0.040194586937460766,,0.12647355639519015,-70.68843750000015,-63.52195405960086,5.665172087840661,192.6952097039476,196.65106201171875,,20.64292799236203,640.8915973765156,252.94374409631033,236.38449506726434,319.6910531355404,270.6353826548072,,264.24456174112174,25.0,64.0,78.0,19.0,8.0,,3751.0,650.1163232386045,246.77320536785857,237.84617303219846,262.0800966020788,198.77300809682262,,263.4721320160989
32,LIRN,223.5208371184592,100.23163171716641,113.38986268335458,191.04448993389423,156.965968919837,,131.15333248331612,0.038767482259721084,0.1062534425470976,0.061963381451587085,0.052792851127409696,0.028721455199363075,,0.09411896931651426,112.2860533248544,-71.9092407226563,-5.238161670918247,122.76985051081745,61.72293223505431,,19.776196367624614,282.4626403964648,118.1737683815252,157.13289058234793,241.5181455717528,201.85172834095403,,188.77324819944968,43.0,37.0,49.0,13.0,23.0,,2609.0,262.25262149873345,95.07040131027948,158.6730155388091,216.47969877827822,196.50250947071615,,187.77048540492586
33,LKPR,274.1165945870536,105.58044198843149,138.9832974137931,213.62566266741064,220.19133649553572,260.89245605468705,186.1309553450685,0.036836955396782445,0.11346909790028606,0.07608218672660491,0.058838292322682305,0.040576910030553574,0.03607210459888274,0.07993183950541864,61.100934709820976,2.5599107008713635,16.328781654094936,28.39725167410732,31.306535993303573,254.13409423828068,51.57979239028924,363.21518621563496,124.71684946499703,189.94275340616866,270.90685327884484,281.81729318741634,360.80984920508865,258.59525527206387,28.0,26.0,29.0,28.0,28.0,16.0,3400.0,364.60910188080555,127.1599346240215,192.5892180425807,274.3581964581989,285.21238682909956,264.5239435747925,253.43622909874702
34,LOWW,303.94190629706316,93.10149623325893,171.51531721905965,186.0479767628205,207.11198820891204,321.0224438048244,201.8219228360595,0.0392353364502345,0.09825239561305124,0.09355383409858503,0.05126427890760643,0.03814404958076813,0.04441432150707352,0.09104808419303563,147.8446500847134,-0.5435860770089594,48.5938471352183,80.55213967347771,114.69074013792438,191.0044030975872,100.41619847172275,420.16579143713466,154.09363181284482,286.69124121740003,311.32017400762277,331.6243942643209,446.5333891308588,338.1733706702462,83.0,70.0,82.0,78.0,81.0,57.0,9672.0,395.6862500312614,155.20526994832144,284.2816694961405,302.6648971184924,313.0990780252559,407.2081553426473,322.9374525224091
35,LPPR,123.54682885146723,98.99777869022253,,,,,78.30948167077956,0.11909485232217949,0.10680424317551226,,,,,0.2672697591263994,-14.74810344416922,-2.6849901603930406,,,,,17.25457836479267,157.99826686559567,118.81264076931869,,,,,112.5397366250784,82.0,66.0,,,,,1488.0,158.27650261727396,119.69252098423965,,,,,111.246523125593
36,LPPT,198.5517211914063,106.25529618696736,516.3509521484376,,,,106.60479016780116,0.14477559282388833,0.11349268115375355,0.28156341404503005,,,,0.20975573416680166,-3.870840890066927,-61.35450605912647,516.3509521484376,,,,6.018922023249108,262.93876726129486,137.18060972504597,523.8391841605115,,,,172.39800310709919,70.0,66.0,7.0,,,,1615.0,264.8085672893414,123.63553894542777,95.32776400526879,,,,172.34626816290668
37,LROP,299.97670898437485,96.33621760777065,100.6712186219262,144.42544136795343,177.46433833607455,212.42600911458302,188.434941427865,0.027832379613475504,0.10106459568093605,0.0551181444549553,0.039835179731659266,0.03269924841137361,0.029375648115853047,0.06894538221874486,170.9746582031247,-40.46597181047715,-5.141925749231427,39.617632697610425,59.5686249314693,102.10136718749945,80.10726628343106,388.82478347686344,129.7041908725615,131.71724874488174,182.0644696743414,225.50141443012154,266.0858065824783,256.2325515076978,60.0,56.0,61.0,51.0,57.0,60.0,9574.0,352.1638368206265,124.34542842048107,132.7091209630507,179.46997682949967,219.42459693823085,247.7908507423518,243.40117987381714
38,LSGG,129.81391655219775,73.39016439748364,112.1195356390449,125.60561009457237,,,96.20239959689384,0.035076468430213587,0.0786010484604558,0.061362841705238716,0.03463911583711121,,,0.08790194221357603,-35.7250493646977,-44.18789247024895,-45.60929544856028,-0.04032603481343693,,,-23.482024430601506,169.94241816804924,91.49129818393935,149.53458929092642,173.39157871669283,,,137.06011644582097,91.0,86.0,89.0,57.0,,,5323.0,167.0654335217577,80.58284381766886,143.21607622730525,174.932862774227,,,135.04627435633077
39,LTFM,349.000668174342,151.04495239257812,141.87727916089796,142.25341009324606,161.95495042067307,231.65959284855776,221.65443372235544,0.029786475750837312,0.15741412808755242,0.07748464038226849,0.03916675425708706,0.029628373689206556,0.032047931214447156,0.09445480659936417,41.52837171052586,-95.37288452148441,-22.560477341277558,19.714725617439633,-23.853372896634657,-39.36450195312544,-17.72429352733389,483.28088659492585,406.7008602971169,257.2074457104641,172.10027956174352,206.22204161121653,325.19774233465483,350.99235685278506,76.0,50.0,79.0,31.0,65.0,52.0,10175.0,484.69263850430406,399.3740033547228,257.8532902365062,173.793451199102,206.4319484609239,325.95586118513296,350.56178054571075
40,test,208.43421078530807,100.44981219835971,144.6702051501032,176.94939102208255,216.5606098650189,267.14632547312755,164.3077375139311,0.059497453187070004,0.10720587469803038,0.07903190051726641,0.04872307490920106,0.039860168366838505,0.03695092064402034,0.11584274122381182,60.9426601502068,-34.616934390468494,-3.247161089859545,52.996906678803974,96.12813777176935,113.15528711779314,38.17724404668692,303.07647734304066,176.81802408187926,223.82105564544884,259.86513802724795,303.7644006053084,364.8958351363045,262.6727565938765,2644.0,2227.0,2086.0,1724.0,1124.0,464.0,199933.0,296.9422372589975,173.43525696532313,223.85116178331518,254.47746647275704,288.2813383515302,347.28198280708125,259.88422981369456
41,val,212.39923198274565,100.8873731386693,144.99677505919388,174.19667156067314,219.06806514127265,254.3926591023358,163.28938528194817,0.058289834219377244,0.10767052377228603,0.07925940540515242,0.04798324097174516,0.04032360490290027,0.03518206843322358,0.10984287657152622,74.99731156808852,-39.20102470619387,2.5950910344471403,51.95741878546266,94.13845151594883,122.27756976137016,41.03398870215884,301.3598702929648,164.79555278204796,216.27936745686915,261.1419564503401,307.98414972672924,324.7567221025442,253.3946959429019,2224.0,1895.0,1790.0,1454.0,965.0,404.0,171112.0,291.94434092122333,160.10740537744346,216.32423212321754,256.0090313533623,293.39630526651774,301.23035665517386,250.05089303931194
