,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,356.92551125919124,125.04768974836483,206.69579872388513,237.39930555555554,316.7873984150503,680.7402343749997,233.48123483730785,0.05468177501662055,0.13358965910962195,0.11367378328448187,0.06558067404358577,0.058482332280966234,0.09427757955676475,0.1745695433572578,-54.99447954963279,-41.472488758175906,-54.708429572287464,21.681700303819596,-10.681991401760058,665.1579241071422,11.717290678521534,451.9476571831197,186.82641999889475,288.9146796757438,333.7375394133413,440.2929304797613,856.7323100806329,352.23177860678743,85.0,86.0,89.0,90.0,87.0,7.0,18646.0,451.25149814356155,183.23358201645402,285.29495319562346,334.8982474632922,442.7150258407212,583.2218431459028,352.0462722117043
1,EDDB,426.0325404575892,192.08510797674006,214.45667099371184,242.69327486478366,304.1358195979421,342.24718075706846,279.5962002933669,0.04679346733445992,0.2085654343342111,0.11805810218019731,0.06712724703367363,0.056140336913731846,0.047408700978593565,0.13921993317079412,40.915655226934135,-137.79410265637688,-77.81186880716453,26.096626477363923,-10.315495188643293,-3.5553443545392533,-0.7516396888866599,556.8058982463039,377.8750881900622,308.4325577687758,334.80233370240035,382.3244210572241,415.7991646688843,384.6346918554578,84.0,77.0,82.0,78.0,82.0,84.0,23882.0,558.6357335062428,354.16288070340823,300.2926221573094,335.94415046134117,384.5371658682341,418.28118761479016,384.642010494019
2,EDDF,366.2697458791208,109.40579726669814,185.67368482506794,241.89118493121603,307.3938092170878,475.60412267736467,233.72149730081202,0.05108285253324816,0.11990214416946515,0.1023652244696598,0.06685266797336493,0.05678473198854404,0.06591803786197228,0.15749062922311632,0.09476948832363613,-63.230580759572504,-100.0208925993545,-78.88797395125665,-109.83501807679521,276.9666385135129,-56.30615863758773,474.3665524145382,149.9717220787679,246.88036146685448,373.7510797424993,430.59594977012483,610.9641442159726,349.89272614513055,91.0,91.0,92.0,92.0,94.0,37.0,21542.0,476.99463254870074,136.74389721451038,226.94840195855352,367.33257769765873,418.5846509584611,552.0911425037383,345.3405166991424
3,EDDH,350.58302734375013,97.66703329280931,192.31911865234375,170.79602299904332,207.16717529296875,259.9665676817603,194.017706800864,0.041489651677118544,0.10576699837946876,0.10599052233933234,0.047243619125262676,0.03826573457530025,0.03603736808195216,0.13435386957039344,-173.60232421875034,-51.259991081393544,-112.11885986328112,-56.55763213488505,-54.836446126302086,-73.97852558992412,-64.04926615871517,428.73698104584105,122.70031687582384,282.8621425447697,241.1573122694242,282.37499414660743,342.86545060352375,270.55446247548025,50.0,49.0,50.0,49.0,48.0,49.0,13530.0,395.99736128546465,112.6352217625912,262.32934773221183,236.86081056476465,279.9305716273393,338.2587413715836,262.87357422369143
4,EDDL,397.34000854492194,149.52956175192807,246.6953852726863,247.22437775440704,288.6042751736111,330.3709239130434,259.19367804500513,0.05519689196425772,0.16378923926411776,0.135926726207911,0.06838703728365875,0.053291953281661975,0.045803160970709696,0.14932105724437908,-90.76681518554742,-70.59699073204632,-11.71313711313089,23.80034304887834,6.202256944444445,212.96261463994523,22.962985470268748,563.1008840855484,339.0248868907999,370.3821211349783,329.8596822976643,381.1508237586507,456.3900610899259,401.3870141589761,80.0,78.0,78.0,78.0,81.0,46.0,18705.0,559.243603920124,333.7392875621166,372.592985167293,331.1294012125654,383.4748374945242,408.1172320917303,400.7403423534876
5,EDDM,369.0795844184027,80.42459005837912,135.30160145277387,192.56983226734204,269.9346452192827,344.1312373991933,206.23562781353036,0.04915545649873725,0.08771192898778571,0.07460477510048628,0.05329586435615893,0.04984308118191829,0.04771613581665455,0.10378304482389575,15.41400282118006,-12.073215358859938,2.826322748420064,56.43962214543284,28.1538613059304,131.32132056451553,38.79176174039795,475.77316371210134,100.79402863461179,178.7903234480905,259.43845969888037,345.77487792482805,462.14046641275826,298.95253384288225,90.0,91.0,89.0,91.0,88.0,62.0,21955.0,478.18742581305304,100.62274454701864,179.7808406213318,254.627885168703,346.6017475826578,446.7068634050966,296.4318118427845
6,EDDP,431.41447265625,114.63461015031147,171.76708148276964,232.98804535736903,318.0708308807791,383.47233302156707,261.0681428655708,0.0533857485216895,0.12554177874240047,0.0947183695245112,0.06443144780878247,0.05875076562136799,0.053159059875088656,0.11107490368836984,-97.88669921875031,-56.86354064941411,-69.10653059449902,-30.678999617292913,-80.08396096425514,-133.88061867297597,-41.749787214946636,574.6690364295473,147.419802289289,273.44747140093926,383.6923581764766,478.5296357630109,551.2515307533063,433.7954533466435,75.0,74.0,73.0,74.0,73.0,71.0,20204.0,570.0841825699738,136.9399454933202,266.40194970996293,385.0745921017064,475.0458094793794,538.5529598206916,431.7924023404867
7,EGCC,441.22261770148054,153.01493755139802,196.86840057373047,279.0290240119485,282.2843081825658,303.90169270833366,253.4056397318632,0.06301619059884432,0.1671876515346402,0.10863903641469136,0.07704192767757634,0.052135988527201305,0.04213609898197414,0.2757787176410706,-367.00849352384927,-74.62393670333064,37.989364624023544,-14.219640395220427,-153.18300267269737,-123.07807074652838,-87.8084302385937,548.2019447268407,217.20168955231497,244.9177208655923,334.5391460638044,381.4009253387556,356.1417776223298,341.2380441926804,38.0,38.0,32.0,34.0,38.0,18.0,8002.0,412.6887852875599,206.71811310565093,245.8250060394191,339.26320481160803,353.97595255681034,343.887599356286,329.7676035028844
8,EGKK,332.8242797851565,137.4047816883434,189.56998384915863,232.64202090992646,319.064787789677,,229.3486102772459,0.052241792556855376,0.15056723033533112,0.10428350598902038,0.06414087427996878,0.058920423123658305,,0.16280700651019142,-81.37642600319666,-66.58733090487397,35.76797062800493,-74.00790441176457,-158.53436073560394,,-68.87884139671594,416.83492725613667,166.9273721542016,252.1856719805078,304.26597583902435,391.38676260392793,,306.4134863499015,88.0,88.0,65.0,85.0,89.0,,15750.0,411.15721998799893,153.94867761319026,251.57899023318512,296.87964937146256,359.8688277801021,,298.58096084626595
9,EGLL,365.28904329792846,133.12694826993075,227.48791025199142,255.4848084181882,295.1393173042385,,229.53121832022288,0.06070122745818643,0.14536510117946733,0.12511675494056396,0.07035363409202702,0.054501502333929606,,0.17071735647370165,-142.46770485867322,-61.88893196799543,37.91277717141558,-120.79966204353917,-171.7425747575431,,-84.14758202761381,441.4600980863109,171.01749130502694,345.2472850205599,311.00646251129854,368.50154289082184,,306.9803436466613,89.0,88.0,51.0,89.0,87.0,,14647.0,420.20703018985813,160.33991672962438,346.5739103337738,288.21135438886256,327.9236144781075,,295.2322249891706
10,EHAM,481.0761610243057,111.05764215642758,178.89889320630706,229.1520681073588,299.22782432154605,400.81499565972194,234.11241060541323,0.07039593554271391,0.1214912783610159,0.0985272212241913,0.06340713754705413,0.055271363812847904,0.055557057271620816,0.12252151955987503,-248.89623480902827,-45.69653736461297,-32.92962680773776,-17.594282909106035,-81.41205026726973,216.48477285879588,-38.540785256815646,601.2271891941587,167.4601455653848,260.4526526914444,303.45938798373516,388.9509088507135,513.2425401013043,333.12388237000715,90.0,88.0,89.0,93.0,95.0,27.0,20756.0,550.3546533692104,162.02795135118768,259.82640475587215,304.59092036781396,382.3529381993867,474.21638595556493,330.89485345933565
