,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
11,EIDW,172.4384188565341,115.92861328125,98.9811469184028,168.83566080729162,,,170.83409421609286,0.045679909902862595,0.1255172854815952,0.05423262830873821,0.04583426188618421,,,0.15082355393893854,4.858766867897802,26.077111816406195,-25.530300564235986,11.916357421875151,,,-17.807913214834937,230.14885921547054,158.15852812843127,122.23892095371707,216.13240798435245,,,258.9395604978611,55.0,10.0,9.0,30.0,,,894.0,232.21832551417612,164.4320334399138,126.7946262373034,219.4928752442981,,,258.47108686334343
12,EKCH,224.92659505208343,75.74460029602051,98.31312320106908,117.18358748998402,145.96188693576389,,116.39064139103266,0.034931181820637786,0.08195095030345402,0.053567019391345914,0.03225972027875476,0.026888111720201693,,0.07661733979941018,-24.942169971955618,-47.585271835327184,-58.996633429276194,-7.627597906650466,-40.56873914930556,,-26.82849292161223,325.1870703816305,103.85062282571532,126.9968135850621,140.66964474672042,192.39649115293187,,166.72561195684477,39.0,32.0,38.0,39.0,36.0,,3898.0,328.4675838014839,93.78406916451732,113.97111302825624,142.29888665377763,190.7385000933139,,164.57402585152718
13,EPWA,347.58297164351865,90.51513445818867,104.81306514033561,184.70618547712044,235.41104561941964,283.22973632812517,186.4045888922312,0.045679723772146824,0.09740317461051821,0.057247694373146966,0.05091893158130835,0.043381066172119224,0.03919785931027285,0.13867891753008885,-146.30154079861157,-39.186828613281286,22.438499168113534,-71.05664934430787,-98.44337681361607,-106.18144531250054,-59.12809128873221,422.52264762208324,115.0749684794675,154.59115155792992,256.0319060233966,297.6819704173419,339.3447224632668,263.4402071724771,27.0,27.0,27.0,28.0,28.0,20.0,3451.0,403.9360986527657,110.25831601501878,155.8677105713262,250.48782816633334,286.0883571133059,330.6776795023724,256.75613792389254
14,LBSF,283.8578796386718,141.84903717041016,109.05478084788597,180.72752470128674,244.88683500744048,304.8736979166666,191.54395568253946,0.03722967135796565,0.15158805501535727,0.05961219987062204,0.0498390115850197,0.045076762720582614,0.042176047334731105,0.06838347179594231,-22.417388916016023,-72.20608520507815,-43.459939395680024,25.041949103860375,-21.619396391369047,132.6102701822913,2.727369138794903,345.6852162538439,194.56563136134739,131.97825242120612,255.60171928931194,283.84042429045024,372.5549319395109,257.63779455464174,16.0,16.0,17.0,17.0,21.0,12.0,2244.0,356.27065278806214,186.5963662851535,128.45266084679554,262.20070732032286,290.0049785246944,363.63572214956594,257.6807800051202
15,LFLL,92.71119206126144,62.44928402370877,,,,,63.76414471807628,0.07073488283463518,0.06705783287481772,,,,,0.25834876867183976,6.723084984756115,-10.627099778917138,,,,,-2.3566382847668494,135.04678943903338,77.98770185660233,,,,,111.04858113015113,82.0,72.0,,,,,1671.0,135.70937121214357,77.80243489471145,,,,,111.05680800938906
16,LFML,134.30725622177124,97.07005356297347,,,,,93.74652882714423,0.1582723750448749,0.10406418137375771,,,,,0.607785360084496,-39.15044736862184,21.623091264204493,,,,,-44.22469559544374,344.8256003480122,113.05498811820935,,,,,331.02880221063964,64.0,33.0,,,,,1003.0,345.3041901675313,112.68842341072231,,,,,328.2250045591331
17,LFMN,174.5269275102459,103.38248663433528,252.9281877790179,,,,133.07731892674852,0.108437926016857,0.10954682801830413,0.13909939497080775,,,,0.24381632792144084,9.228927862448847,-53.19025278899633,136.97181919642875,,,,16.221562864046206,293.29636214872664,159.3113174523536,346.68265859079213,,,,253.04832109328842,61.0,59.0,21.0,,,,1445.0,295.58395759781996,151.4585797322835,326.34179297062246,,,,252.61527264496397
18,LFPG,153.16131921716638,77.81184533524188,141.60775553385417,,,,101.51628881217512,0.0723302310748481,0.08334925944459513,0.07731510412547361,,,,0.18232178492441684,6.290271655933381,-42.3312327763806,15.965726725260534,,,,-2.5850357797247963,192.59943543048666,125.13074029966273,186.08042048311478,,,,149.92902030022972,74.0,73.0,60.0,,,,2608.0,193.81067413339946,118.56790890953046,186.95876040500673,,,,149.93548145386382
19,LFPO,193.81065251277045,87.35929161394147,167.99809474571077,,,,111.49506030353747,0.09688556208640521,0.09446369429249366,0.09163198246266771,,,,0.22189900056532508,31.88299012795485,-38.013622874945014,62.658246208639824,,,,-5.025023271259482,298.9987842992259,135.69487313796148,205.28338601356032,,,,203.69486259662327,78.0,71.0,51.0,,,,2375.0,299.2182962912214,131.1886579429614,197.43230994534528,,,,203.6757547133103
20,LFRS,55.838557837144386,,,,,,52.64511204740996,0.10845216678581254,,,,,,0.47138861625906164,-25.10180419346074,,,,,,-35.06051000349362,84.5232240910953,,,,,,99.75093095991363,53.0,,,,,,489.0,81.48217907572625,,,,,,93.48197572511542
21,LGAV,,138.75139086174244,222.5339637169472,152.035986328125,137.6334885817307,,127.80018250068079,,0.14708363783156245,0.12099672703082957,0.041897099158968006,0.025051530671231816,,0.16469933426923944,,-29.684322472774653,86.56945800781263,111.25766601562509,50.013521634615316,,33.60139527609761,,245.77820591230693,297.6476645465493,189.46147775298115,154.6749579352343,,188.7381087195831,,33.0,13.0,10.0,13.0,,1601.0,,247.7618770820176,296.40881045065015,161.6490825663865,152.342507051713,,185.7809948729786
22,LHBP,207.45876146399465,70.46968636861662,123.82469144780582,139.77493870511972,191.32620371942934,,144.67530902929178,0.03518827171174633,0.07362936308178612,0.06749456585477445,0.03844211578256136,0.03518020842204942,,0.0812197884688549,-20.435090438179742,-42.36103783584226,-35.63972635472059,-12.9049877410238,-38.416748046875,,-24.706173348707807,270.07659829120036,86.63797510270717,155.08865463447066,187.56248467905615,248.99575900695132,,198.91116322082448,46.0,41.0,47.0,47.0,46.0,,4752.0,272.2781950331589,76.51452955780253,152.5698794266065,189.1409588610353,248.73278422863237,,197.39162908450544
23,LIMC,141.55877685546872,102.61957776868667,116.74736004565136,,,,113.9143490076065,0.05107446391803435,0.10886987938831036,0.06379241377411501,,,,0.18191360603780393,-13.59133475167399,-68.10057603990714,-25.75242816971,,,,-27.95604122744662,189.96025970536002,146.3934505797433,157.06137594802578,,,,173.39160225156644,84.0,74.0,83.0,,,,3420.0,190.61140607686127,130.4737516120654,155.87762263008676,,,,171.14810050572774
24,LIPE,155.0592222471495,85.61412572149023,156.70631489000823,358.7042585100448,,,143.28334167765428,0.044376708812005256,0.09097000374600414,0.08572794570468587,0.09873325359330608,,,0.16575922535532517,81.51205031936247,-30.290714093108715,64.89217015316625,358.7042585100448,,,62.70293044055957,239.1205452991781,119.84560356914677,236.97301011555462,444.54437642628443,,,229.80274148539928,74.0,67.0,76.0,14.0,,,3668.0,226.33310225669965,116.82962014267773,229.42932817402937,272.49748136392896,,,221.11302893040477
25,LIPZ,172.4777648925781,97.7354000315947,135.15068776983958,192.37044624660325,,,128.62071202643799,0.045659262797666536,0.1030291945593266,0.07389293541343452,0.05307306762046394,,,0.16466105757669658,-0.30252685546864766,-62.701509363511065,-49.036963211862535,35.83587381114141,,,-27.162389816264998,261.63625141648475,120.14903273262954,176.51691379173337,334.2715441272885,,,199.64258868284423,80.0,68.0,76.0,46.0,,,4392.0,263.2867936858761,103.25256194490078,170.69557225685998,336.0175176196077,,,197.80868733146008
26,LIRF,172.87719726562506,145.83512496948245,243.40526529947923,,,,121.92554841226747,0.04831764789889076,0.15647712767090155,0.13207591495474844,,,,0.2892087084925938,47.066487630208584,-97.26104736328128,155.63964029947928,,,,3.0640338732586963,221.0630759028816,329.12206501860487,319.88700961150124,,,,220.004161375713,9.0,32.0,15.0,,,,1236.0,229.0967763381306,319.45376338333585,289.2798965022038,,,,220.07186754149035
27,LIRN,217.31685384114567,87.37588282993862,121.67999267578129,,,,108.0725789764356,0.0566893071247871,0.09326215699698151,0.06646879699299738,,,,0.27191308180058654,109.76940917968766,-44.11195809500563,63.89991455078143,,,,10.347998375847054,288.80266928641146,108.13478336439097,154.7266462824354,,,,161.38321454380815,6.0,28.0,10.0,,,,941.0,292.62465773471376,100.53992439639211,148.53782155925703,,,,161.13675530300608
28,LKPR,237.08501325334822,90.75220458984376,149.06912667410714,207.01193576388883,215.88832310267858,,164.03072592850586,0.04363787349079464,0.09765560101487411,0.08146219281471691,0.05699825305023719,0.03980099401550885,,0.13178955186763036,-0.6555698939733442,7.7591772460937225,31.71454729352689,-5.591254340277593,134.640625,,26.040250777318864,300.42850514741565,111.077657103802,202.47592384732542,272.8488664982129,291.21821363036935,,231.2312438299945,28.0,25.0,28.0,27.0,14.0,,2440.0,305.9406862225214,113.09122919560302,203.64632034924412,277.98806900622634,267.97234367854213,,229.80739216652867
29,LOWW,222.53235473632807,89.08355621793378,175.84630865799758,196.30565780248398,259.8998784083946,,188.45654661419002,0.03760968924385451,0.09451660063478984,0.09603003717381914,0.054112930657389154,0.04787809984467616,,0.12580865279524991,43.268450927734065,-2.3818887739039485,84.34923834549765,62.10375350560912,119.43455595128677,,73.48934513390762,358.97148655042764,150.79421955801715,291.9547320804994,332.28728991112797,423.27776910925394,,338.7665148985226,80.0,67.0,76.0,78.0,51.0,,6870.0,358.6025892590985,151.9133504160062,281.3617040911225,328.54502969331054,410.1188191246073,,330.72343260331553
30,LPPT,,,,,,,20.34605797131856,,,,,,,0.37000863394719247,,,,,,,-3.5964647134145142,,,,,,,23.396810306508147,,,,,,,12.0,,,,,,,24.146737195373323
31,LROP,288.7289081648282,88.40148671468098,101.94740549723308,144.5606351811835,190.00778537326389,244.55010871167426,175.79498060940483,0.03327528516179831,0.09330422932688039,0.055777682471711,0.039879969162084056,0.03500120311505176,0.033821849573528386,0.0910675435068685,122.4210994944849,-42.70230611165368,17.526410420735814,49.2932232795879,52.05496780960648,84.98530549823056,55.3197506651197,354.789347456338,121.69724941390348,137.8395342001421,183.02053435249923,238.75303764262904,295.91437168314366,231.522923452666,51.0,48.0,48.0,47.0,54.0,53.0,6921.0,336.31284033827296,115.16530314213286,138.16756570942826,178.16300696083388,235.1971408637615,286.16056212963434,224.83303385578853
32,LSGG,111.25525387850671,74.40062241327196,148.57931440304486,,,,80.23573052069698,0.06140734840239031,0.0795719093235171,0.0811441739501192,,,,0.22092399555459258,-44.45433946089302,-52.546016874767524,-30.219012920672967,,,,-38.168669479731896,147.83950304868202,95.16911331483024,188.84066967522,,,,112.99467479746029,88.0,84.0,39.0,,,,2462.0,141.80564131655578,79.8243858727728,188.84390529008093,,,,106.37455184975668
33,LTFM,326.6307223135965,178.39700317382812,191.5085205078125,140.75695312500008,161.23741566051137,247.7589634486609,213.8364702423464,0.033827798428576375,0.1868576655776726,0.10446711519728738,0.03875292699290354,0.029573539883057418,0.03426334565658935,0.14654710354016529,-87.49520285087758,-119.56745641371786,-25.874837239583183,23.220156250000127,-31.68090820312502,-79.64572870163735,-62.54421340190036,400.392950501711,469.1580476859809,362.55571583669786,180.11451141365558,201.9608760799318,304.11063732651564,330.62764421887306,57.0,34.0,30.0,25.0,44.0,42.0,5557.0,394.1892435408294,460.488492290634,367.81339892858546,182.29458064005863,201.76654037183002,297.0535461568371,324.687282610311
34,test,183.547627364095,97.4763340525451,151.8910634032863,185.655447286782,217.0099543621415,296.4200153756649,149.73827149029026,0.05753957150743786,0.10412899184416546,0.0829772011003998,0.05112977208433197,0.03994146907827681,0.04100426168637575,0.15142619633891474,16.731319527180965,-38.187962976244314,15.036436224382358,62.34454519691612,33.75876592697942,64.35853349401546,13.225322422794136,277.2539310945228,176.30331507138717,232.6608947644417,283.7456200526707,320.67606602826174,425.93739295916595,250.98832614962436,1875.0,1651.0,1436.0,877.0,401.0,141.0,110493.0,276.8224610604261,172.16995282155375,232.2553809849742,276.9696837949314,319.29252850492077,422.54814185669545,250.6407773293096
35,val,175.9290570467147,97.30903807731062,149.4640319625245,184.75960254544526,199.8483769765157,245.8444108634158,145.75258033457024,0.05818005208471926,0.10406909861123889,0.08170177319649052,0.05089255405489631,0.03676137171774707,0.0340001108905085,0.15066427200513616,19.931162725932044,-43.8808638178418,13.532984676843096,51.15277490553527,11.324465814464817,29.600388099406764,9.652672850706082,258.4575436701299,163.70195218385828,226.2899266891813,293.9434377027435,263.7284889216761,321.0439098809082,240.46896845190813,1586.0,1415.0,1227.0,765.0,334.0,116.0,94866.0,257.7691705801107,157.7668828384193,225.97700659305963,289.64772726212027,263.8805681399359,321.0633021036341,240.2764226194984
