,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,243.76956215387648,110.88171607327749,163.81933096952216,205.34234328497027,317.9096006196121,,185.04720765291725,0.04583194458996592,0.117029174122775,0.08932851009917853,0.05660834320641629,0.058611971549328394,,0.1443770449341901,72.23703891416135,-11.715869581843032,15.495626050372584,69.60288783482156,272.4252256196121,,64.33655650044278,367.06036773322796,170.4724975261438,256.17494133636313,326.07979440171556,486.1564787108554,,320.2368172613431,79.0,83.0,86.0,84.0,29.0,,7140.0,362.18168655262235,171.10329562540096,257.20561260484067,320.47802223496984,409.7841735475175,,313.72952014604436
1,EDDB,284.7532974054784,148.75860796476664,171.90788713286196,189.14230667917354,236.39098808092947,282.5576492059426,207.9152881469225,0.03665743275585351,0.15891741354054578,0.09373947982747857,0.05217077598908313,0.04351950590836775,0.0390923194396777,0.08880238961242243,19.584593219521157,-73.68582273784442,9.99241232570224,82.46606284693681,10.710874899839743,51.75126472848306,33.147256968735675,378.6878792832709,352.2732488966476,282.53513260311144,304.798357723087,348.7392650401733,382.32540016987406,340.92405738495006,81.0,76.0,79.0,76.0,78.0,61.0,9852.0,380.5374036080988,346.76947092824514,284.1626018634019,295.38010401380376,350.8309147422107,381.95038096279524,339.326037087588
2,EDDF,205.88280707465282,85.09419691297742,126.35064832899302,153.3069219174592,205.89700704225353,,133.05727751292025,0.03576855339952687,0.09185261641559274,0.06921998852856774,0.042171705924102826,0.03796545633395585,,0.1443553395870625,-44.510346137153064,-1.782208251953173,-4.819075520833202,-25.198289954143863,-65.98382482394366,,-11.023388736637484,260.9821485329165,109.11492598157557,167.6157900805612,242.84512239823934,285.07130830053495,,205.53120856533582,90.0,90.0,90.0,92.0,71.0,,8637.0,258.5992080196066,109.71158166685491,168.48514299823157,242.85774718239534,279.3036438594718,,205.24726559449712
3,EDDH,197.51615397135416,80.25847869223736,159.49111328124994,150.08741319444437,175.16259765625,209.32584635416652,143.67836335974917,0.027663750501038812,0.08569867017549794,0.08744137394705367,0.041352596494752834,0.032258487868392326,0.028964631679250914,0.12022571375357603,-27.873779296875398,-9.836917958361097,-74.38064941406236,-86.53739149305544,-97.35657848011364,78.69694010416612,-57.58608092111414,234.22419750288665,102.94107248540034,265.5190517125181,196.44466511354358,207.76131313445305,270.3479754146226,196.307070227285,48.0,47.0,50.0,45.0,44.0,18.0,5478.0,235.02074611602507,103.57780882523211,257.47574844200886,178.34978302556743,185.66062023299395,266.1387021971903,187.6878783764823
4,EDDL,240.74997527689877,113.72911987304687,206.19285444779828,203.64476600060095,214.47833448840726,,189.57748640748056,0.04015601667313688,0.1231935836338699,0.1127639678295526,0.05617697243968062,0.03947437047394066,,0.09812875455895828,39.16651008702506,-8.583072509765666,39.338866394835755,35.084262945713284,73.56019247731855,,46.57007578068115,337.47854682291876,272.64630484840905,352.46918337373444,309.79776261570066,313.66700728042576,,319.8544472948068,79.0,75.0,77.0,78.0,62.0,,7509.0,337.3399443879074,274.3462839687891,352.5638682165219,309.79700854553096,307.4086603357707,,316.4671120597317
5,EDDM,191.191006747159,72.51448453410286,121.20584245161581,157.70589655095884,204.7021424828506,,138.62437863391068,0.031201489738439146,0.07769672061263012,0.06631249678604206,0.043454015929501204,0.037709782701468325,,0.08038355510728945,10.597478693181436,28.93689307737882,67.96453718705622,68.31736894087372,-3.5434034394054876,,53.585617682159395,237.6630731022025,93.85290103224519,168.8853929558228,213.12192811556775,258.5520776975115,,196.4758151112004,88.0,89.0,88.0,88.0,82.0,,8922.0,238.78730542107144,89.7864302713358,155.4922695426164,203.0323289565712,260.11875104468476,,189.03791367450864
6,EDDP,280.0363330078127,94.01589399065291,122.60639275444873,143.97595716502562,228.05746245048417,306.9346812855111,168.0660561075967,0.040277986658468184,0.10121884654476687,0.06712183230721322,0.03959456732189251,0.04200525707995488,0.042413487398591826,0.07206328931991678,-84.21006347656305,-17.841370936802498,-7.075244479709091,14.688352819991595,-64.35479822293134,212.03366921164698,-1.0135780461415533,423.26342974759706,127.01409003840234,229.4041738851441,303.17564349308367,384.54024906708634,600.843844226128,347.07922324369116,75.0,70.0,72.0,73.0,71.0,22.0,8309.0,417.59518599053786,126.66276797565199,230.90414893357377,304.91528391365205,381.8153270884583,575.4174907479373,347.0986307968673
7,EGCC,240.2692871093748,140.779130859375,213.45909423828124,228.40313130040317,210.89835611979166,,199.007059260488,0.04101436009503975,0.15156043657867008,0.1166283423025168,0.06285611664365544,0.038853607642261694,,0.3705132595171295,16.3594906455589,-28.52342773437507,73.66354980468756,46.92500945060502,68.78816731770833,,44.78983852194685,305.3492112339945,241.91210595428964,250.70663286528335,273.2008211578609,277.84357908979683,,260.57924684360415,38.0,25.0,20.0,31.0,30.0,,2710.0,309.00359916330973,245.17825377145107,245.8658110536599,273.58963779421504,273.79562440491077,,256.7483960566259
8,EGKK,225.30927846623555,123.64471266004772,202.00730613425927,188.56854021990742,532.848876953125,,183.3916469313611,0.044579158021252674,0.13253510714681827,0.10983474371445895,0.051794205391116975,0.0978735912135226,,0.11410155573996866,47.021450700430975,-7.964692857530448,0.05965169270845123,-5.623462818286914,532.848876953125,,22.768766377665624,299.04842224928433,150.89991040892724,268.9784044336929,235.63641993314394,591.8070130628142,,254.02392200312403,87.0,36.0,27.0,81.0,10.0,,4544.0,297.0405961619996,152.8271178860862,274.1022562784955,237.03704415797714,271.4316264224923,,253.02929865516327
9,EGLL,198.85904416170987,120.11320800781246,277.1155684621711,187.92200288318458,377.9021267361111,,182.45459373907264,0.04139720279693063,0.12851256951274231,0.15084685250181284,0.0515324032039603,0.0695391981252735,,0.13785469738953746,55.83436376398259,60.711386718749964,-2.00286543996695,-3.214448474702224,321.6396484375,,31.164541982864023,256.7892145273686,138.33619753880737,458.89974893269357,238.99324875993102,428.8671696048533,,267.58447580021186,88.0,25.0,19.0,84.0,9.0,,3896.0,252.0819917202084,126.86537759973464,471.47018250891733,240.40690864222694,300.8892801889332,,265.7975857189479
