,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,259.8577031002768,105.89846692766461,174.21219819167564,225.282620717244,396.24167702414775,,195.30336753870154,0.04951301494849521,0.11408404606504176,0.095871083316179,0.062352056596723035,0.07321130446417881,,0.12205753238548796,115.8030403233781,27.386303492954763,56.090568454786386,101.41470961972907,367.99460671164775,,100.94775274988095,385.38930910196973,160.5490983704099,271.6094365711589,352.8037790951288,594.4837456397706,,336.9978672644378,79.0,84.0,87.0,83.0,22.0,,13906.0,369.92811946159344,159.14622672692352,267.2952698915076,339.9677485954292,477.8822156010275,,321.53467664260774
1,EDDB,294.8207766685957,159.39342488606772,186.28528527368474,202.07640316611847,230.03567896133814,303.42472330729163,213.31664573994422,0.038363962465517265,0.17304171964855045,0.10254183984541901,0.055903418463670994,0.042466364211998855,0.04204571084033566,0.08741684778740359,-36.46435546875045,-69.221532796224,18.486200646509197,88.24455180921066,18.57169909354968,25.95678710937444,39.868699284785635,396.33062843971993,357.8057491876523,289.7713026310096,304.49944271825285,337.1666315090789,417.54115083465155,337.2345277178809,81.0,75.0,79.0,76.0,78.0,60.0,19175.0,397.1085138755122,353.41002938132533,291.02885108798466,293.3687903548609,338.83378089621556,420.2503586059437,334.87827926409443
2,EDDF,262.83210720486113,73.24084609813904,154.73815646701388,195.99573815387228,267.12184143066406,,168.83679577692487,0.04563896212413651,0.08025049728696479,0.08522951277491345,0.05419188258066613,0.049325117661947915,,0.11752177765066452,-56.48404947916687,-3.2217359221383863,-14.298315429687376,-67.64142641813845,-42.05596923828125,,-30.94832443672936,336.05046745410715,92.02270296234238,219.15509257727757,310.2903722992182,359.36887053321124,,263.07837440917046,90.0,89.0,90.0,92.0,64.0,,16833.0,333.12534663430847,92.48734844406187,219.91331668316582,304.48726920428703,359.72092259963296,,261.2594251265414
3,EDDH,195.018565076463,71.23574320475261,150.45582763671874,143.78378906249995,161.9423273259943,218.58360460069446,136.76244432586017,0.027346383022792038,0.07686834202312771,0.082959395753144,0.03980037465818516,0.029919646222094694,0.030298843676340045,0.09420069145374943,-35.44762923869733,-3.32586924235031,-40.02648193359362,-55.62108289930541,-46.81038041548295,58.570583767360404,-31.103490958553746,248.68428345653302,95.47470457854082,259.03884980399187,196.06215850927475,209.02427105228918,254.57054924309918,193.1113637962971,47.0,48.0,50.0,45.0,44.0,18.0,10715.0,248.8060579492511,96.42648779635813,258.5260545267697,190.13152930269,206.07049503152587,254.92348594448637,190.5989560863956
4,EDDL,241.32463191105765,114.62401179263466,221.48046320134947,204.82683543669876,231.14881633890087,,197.4119600523158,0.04022108547386448,0.12530401137538022,0.12210247990662153,0.05667645100214036,0.04267371030715677,,0.10132307849808776,87.91298577724329,10.679444564016194,79.99303168755085,81.17044771634629,146.40595534752154,,88.08284843801462,351.6050481544826,271.1458742178112,363.16914590817044,313.2956138708994,342.3491907173807,,332.79019179572134,78.0,76.0,77.0,78.0,58.0,,14709.0,342.6405960723884,272.73573600966523,356.57280653585434,304.55650120639405,312.1672782612264,,320.93258782389375
5,EDDM,183.0140422952585,71.23968780174683,134.04790150035515,153.16740833629262,189.34913963607596,,138.5449284235456,0.03031595466059609,0.07758979103408072,0.07395036726428218,0.04238839697563324,0.034972562715104336,,0.07020306364447046,0.031227550287000888,20.57686932167306,69.02643099698166,43.68126886541208,14.540904371044304,,42.22427731565501,227.9293554137303,90.10706615229736,182.74164796951024,217.18050752506312,242.65456653042003,,197.2437097205411,87.0,89.0,88.0,88.0,79.0,,17413.0,229.2506939281376,88.22317696504535,170.1732663988386,213.9615424872181,243.7662357483801,,192.67673294519008
6,EDDP,256.03184407552084,85.55387751261394,125.99691348605685,144.28224830104878,202.11545788402287,350.1197509765618,160.18977126387037,0.03709343765003309,0.0937900375474332,0.06950365788934966,0.039888372868506626,0.03733547216970893,0.048532179177411636,0.06671558775649715,-45.83629069010464,7.138823191324818,35.14281124538857,42.61692162082636,9.588251678036972,248.02819824218682,40.85820160800649,389.00810553488,121.18262572704002,234.83607550612405,330.53821066646174,366.5665529508656,622.4644780270893,343.2285716231784,75.0,72.0,72.0,73.0,71.0,20.0,16452.0,388.8996178941963,121.82110820304547,233.82109125267473,330.0477530528514,369.0492867822618,585.7465225830881,340.7983557440573
7,EGCC,246.64406866776307,111.38852592136547,155.71060035342265,192.88831676136357,207.72737630208334,,169.94158705984103,0.04280559393761268,0.12210871143124724,0.08597136669359003,0.05325082028324857,0.038349919730942116,,0.09513662930773831,-7.2956671463818665,23.172233249830093,68.7032180059525,-19.863591974431667,55.109798177083334,,18.17113706797129,295.74891754818174,138.45657166165904,199.11396582424092,241.24550741214665,263.8395888065813,,223.9143832094768,38.0,23.0,21.0,33.0,30.0,,5231.0,299.62767111095206,139.5716183668407,191.50078637691732,244.15411849471317,262.4307569097964,,223.19718681202417
8,EGKK,219.1765669899425,118.38802023494942,215.50482991536458,192.99163371760667,517.1335720486111,,175.40778067948548,0.044327305687201904,0.1293624773773926,0.11846943844217948,0.05319420978039302,0.095403767102616,,0.11149427283653712,6.84931752873558,-8.577089197495448,12.515612792968893,-24.423304115853544,517.1335720486111,,9.010287903693973,292.62757802161764,148.05792920521245,284.37650892440485,253.12668340620863,591.3777838516713,,250.7519794442667,87.0,34.0,30.0,82.0,9.0,,8512.0,294.24334979607255,150.03210303018207,288.9577434763547,253.49611840113698,304.28296186321836,,250.60476461851943
9,EGLL,208.2704752141779,119.8158696492513,245.59239501953124,193.54151539522059,364.99884033203125,,180.87720977878,0.045333250842008635,0.1307810922076186,0.13481698334331021,0.05327258358288479,0.06738894705372606,,0.11500180582209593,8.506969798694955,47.05887603759762,-44.388256835937355,-46.557002527573374,321.17510986328125,,-2.9430353744100652,259.5833572580207,134.74358321083318,414.25696416217465,242.06865094396184,413.3447358834601,,259.5048795348311,88.0,24.0,20.0,85.0,8.0,,7091.0,260.9307230263276,128.97439746974825,422.57171924691403,238.95911608039424,278.1580629516279,,259.50648951486096
