,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,237.48917128164547,102.47049567812965,160.6597795157597,206.13040639118975,356.59391645951706,,181.9099276380223,0.04491866788580328,0.10989680226020844,0.08836865953608442,0.0570443603531085,0.06588922264921629,,0.13424121964431535,111.11397349683537,-17.24187324160625,20.43449103695233,71.46897355045196,306.35554643110794,,65.01868840153662,367.58348774702944,163.12560751966723,257.43765652458245,326.38080719066676,541.9744256749979,,318.1476352592607,79.0,84.0,87.0,83.0,22.0,,13906.0,352.62628440368513,163.18609590419447,258.11306193678433,320.3957008696587,457.6032935511523,,311.4441574399467
1,EDDB,281.81470630787055,158.71834350585937,177.7297888647152,197.3320216128701,256.6901417267628,277.4714599609375,213.98477904475186,0.03674723970337933,0.17206557945903525,0.09778715459920943,0.05460075647273053,0.04738215946811726,0.03845990139777043,0.09198325133713445,-36.924780574846125,-93.36101359049484,13.192144852650415,69.51672042043599,-13.447228064903847,15.483732096353606,18.071348326358425,382.98341108157206,366.198109485726,289.3498807707063,301.57074210294206,367.90323095088627,385.1835773193538,344.48305182255945,81.0,75.0,79.0,76.0,78.0,60.0,19175.0,383.5743271061889,356.48164806106496,290.8959710186409,295.39888723921456,370.0370784039061,388.12016609865003,344.0176904846224
2,EDDF,211.25141601562507,78.73762700798807,129.57018636067707,164.15258258322007,200.56442260742188,,137.2160762862174,0.03725572407537186,0.08625508147022007,0.07139292186490659,0.04537379056846341,0.03704727731404604,,0.12190328696728593,-70.70556098090297,-24.229737699701587,-15.724393717447793,-52.92128057065204,-54.379180908203125,,-30.18792451871293,267.36061907813036,99.15295743149878,171.06685096533275,254.89859626423458,302.7178021802592,,206.7875547657414,90.0,89.0,90.0,92.0,64.0,,16833.0,259.28636256358595,96.69165854775919,171.29693598495695,250.71068621289587,300.1476418761,,204.5782694761297
3,EDDH,198.113509807181,76.3167050679525,174.00163085937496,164.06417100694438,172.654052734375,204.01801215277777,152.46233755448574,0.02805625352614949,0.082573864734813,0.09591036343401173,0.045403339227142944,0.031892565653426824,0.02827362903833292,0.11577575750692282,-65.77902676196861,-33.0622316996257,-68.43466796874988,-101.99468315972207,-87.2606534090909,58.21299913194374,-67.85657335275593,235.8590418086478,102.99816718585728,279.5511459000367,213.4647720327764,210.53602928357904,255.11525626092035,205.28067077156706,47.0,48.0,50.0,45.0,44.0,18.0,10715.0,228.94951694991906,98.57975941067532,273.7970710514591,189.64040180016843,193.81625868974285,255.58591657376866,193.75020687731057
4,EDDL,225.85951898036853,106.2552221197831,209.88693118405038,203.07402155949518,215.70773420662715,,185.6155641140057,0.038321568150076,0.11639615639493084,0.1156518076189628,0.05619484678280688,0.03982089673159241,,0.10609112321466045,51.14041841947085,-24.33316321122024,47.491204596185185,30.595837715344686,104.28186877020474,,41.095174922666935,311.8708449761324,268.2698257690497,353.9848145239139,303.4983214524335,319.3104333200496,,311.93516204347486,78.0,76.0,77.0,78.0,58.0,,14709.0,309.6405616425182,268.93918372148056,353.08484981367855,303.9065948318724,304.4378711435062,,309.22683063215914
5,EDDM,181.47156182650855,65.92213765690836,116.11426197398795,148.54313243519172,201.31120203718353,,131.65033074390715,0.03005149269395567,0.07179019588144477,0.06405343834150934,0.04110812079905576,0.0371722765526956,,0.08047577379794114,-9.883592627514723,6.582590167442017,65.89611122824941,39.06905018199589,-12.874456091772151,,31.73074575182641,229.03490532629908,85.09448337523588,162.91598782136163,197.47140018439353,256.29585269776385,,187.53477570723888,87.0,89.0,88.0,88.0,79.0,,17413.0,230.14806441269374,85.32017999565036,149.84821063010182,194.67726202356306,257.607910840237,,184.83618119781826
6,EDDP,284.1423600260418,91.18943617078996,120.58905283610024,142.57904972442205,217.00102470290494,320.8214355468747,162.4882497645959,0.04074191692333411,0.09990230361780862,0.06651952668344638,0.03941891060552186,0.040089821864871596,0.044465216568690964,0.07583887315303404,-105.64124674479214,-12.922083536783907,6.5932812160917,15.116774467572936,-43.47485007702465,236.0862304687493,9.418822076461874,441.22153533437256,120.56626417155928,221.61418860406323,308.13727116433677,388.04707236522137,612.3927162074161,343.36756119400576,75.0,72.0,72.0,73.0,71.0,20.0,16452.0,431.2729080038159,120.71299652082062,223.07060591356776,309.8961397197799,388.34857708216526,579.7350852777985,343.24878629631837
7,EGCC,250.23141961348674,105.56125541355297,183.81358119419647,198.6318063446969,202.80309244791667,,177.3835765547015,0.043420012594716985,0.11580091810549202,0.10149571622156424,0.05482212041840996,0.03744581160225943,,0.11618081644614821,3.5428402549339233,-21.465371836786755,52.94549851190487,13.941968513257727,62.6060546875,,20.629411969989796,304.14002302535357,141.1681608798471,224.1123994243874,246.288242140005,254.2214774931006,,232.39928468001307,38.0,23.0,21.0,33.0,30.0,,5231.0,308.20170965088903,142.66247699576184,223.14636194936304,249.70583637945614,250.60418344591525,,231.50399642446575
8,EGKK,218.0568931842672,116.91567454618566,219.91492106119793,193.7820479230183,545.7476128472222,,182.1600770066891,0.04368241076511751,0.12768976620081915,0.12096707766880724,0.0534307978113238,0.10069010456886768,,0.13017483602060503,42.187741334410866,-30.44540584788607,5.212015787760561,7.854778010670848,545.7476128472222,,19.60719519579102,287.3609145497208,146.1587832925587,273.82101955937554,244.44763693750608,604.9653967511936,,249.2881429451554,87.0,34.0,30.0,82.0,9.0,,8512.0,285.8950572467777,145.10245958640834,278.45160350365364,245.82493702352386,276.8763417667234,,248.53046617505407
9,EGLL,204.87033011696556,107.09439849853516,248.63192749023438,191.33611270680146,350.19744873046875,,179.2120351796089,0.0438553132335354,0.11689596534539408,0.13650439317951366,0.05265144608122364,0.06465435316530636,,0.1436884197635692,19.680444197221235,6.202812194824181,-55.066656494140474,-8.151312614889552,283.27191162109375,,7.4449934480624975,256.6760392688158,123.88157220670632,414.70834022175706,239.9678396621372,407.13067984451106,,258.4788385663165,88.0,24.0,20.0,85.0,8.0,,7091.0,257.38704015105156,126.38726842848965,421.7141346457848,241.25268848379207,312.61553668946146,,258.3898170542426
