,dataset,MAE 25,MAE 45,MAE 60,MAE 100,MAE 125,MAE 250,MAE all,MAPE 25,MAPE 45,MAPE 60,MAPE 100,MAPE 125,MAPE 250,MAPE all,Mean 25,Mean 45,Mean 60,Mean 100,Mean 125,Mean 250,Mean all,RMSE 25,RMSE 45,RMSE 60,RMSE 100,RMSE 125,RMSE 250,RMSE all,Sample 25,Sample 45,Sample 60,Sample 100,Sample 125,Sample 250,Sample all,StDev 25,StDev 45,StDev 60,StDev 100,StDev 125,StDev 250,StDev all
0,test,76.81177310348987,107.766313995157,130.89600958804158,161.01685124501307,167.8724657890124,174.93446370005515,149.73827149029026,1.359326664495942,1.0689276847737803,0.9861446758462605,0.525384840527354,0.4242485684473084,0.2661182508136672,0.15142619633891474,-40.985165419910196,-36.218956360494836,-26.524182319069727,-1.216319268393364,-2.3883723332330757,13.921719297114917,13.225322422794136,204.82319793148466,243.291500370001,269.6821403124588,299.0498841509911,308.6220051221231,318.31414300993515,250.98832614962433,1668,1643,1669,1641,1560,1303,110493,200.74092121387181,240.65367315544037,268.4550334156889,299.1385696828908,308.7117253111264,318.13165866348993,250.6407773293096
1,val,71.54536912916774,98.97577630097412,127.89443893749191,155.05940158887844,155.81018815640203,174.17565305429548,145.75258033457024,1.3951319858666933,1.2105481368890347,0.5535124302239152,0.4286010706703172,0.3543416901734442,0.22914192432756159,0.15066427200513613,-45.12444925143691,-39.53791815448706,-24.941711974506738,-0.949467626111216,-3.190854375233807,22.416010374664058,9.652672850706082,183.56885038122815,202.47987719807224,232.90228693044878,258.386876094915,259.9006571155896,288.7170611229964,240.4689684519081,1449,1438,1446,1392,1336,1116,94866,177.99767541596262,198.65119225685865,231.64303245942918,258.4779924206592,259.9783844995532,287.97460536772866,240.2764226194984
