,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,271.67798160601257,110.40310632614862,166.0530577911728,228.29074501129517,430.7240101207386,,197.72960896735808,0.05105076060386329,0.11870790554489813,0.09131619386347947,0.0631876027449053,0.07958200253792923,,0.1261482860269402,169.6937920292721,12.156877426874034,39.71492583176196,119.47469173569293,395.873779296875,,103.26554671882748,400.7950706685739,163.66503065219317,267.2544109269313,349.3649348544322,599.4123557217804,,332.8665286523307,79.0,84.0,87.0,83.0,22.0,,13906.0,365.41889808219616,164.19317221350684,265.8191617296635,330.29693637144527,460.6796587267841,,316.45466376973377
1,EDDB,288.86260006751553,155.3870039876302,174.98525267009495,196.38045140316615,242.26004732572116,297.36244303385405,212.99797422510392,0.03757252156068939,0.1684375299908338,0.09630751209010593,0.05434847707181927,0.04471357325994266,0.04121719232120316,0.085949880595756,17.184684847607574,-72.1810298665365,21.85520606704915,110.3047356856498,44.42492362780449,96.87989095052028,59.63044711558719,404.05033924585837,359.28723571295257,286.32913623731775,305.20846590576224,353.6928855240268,407.7730714413398,344.2154503999331,81.0,75.0,79.0,76.0,78.0,60.0,19175.0,406.199926504208,354.33209439055463,287.3180854542139,286.46967364536044,353.16300838072095,399.44007147563497,339.01988149121183
2,EDDF,201.31891818576392,79.89874473314607,129.24468858506944,158.2130816915761,187.52919006347656,,136.28970430630707,0.03534284525363316,0.08749486929138196,0.07120408632471216,0.04372836029461852,0.03463466113836018,,0.1148146892610908,-42.003141276041866,-17.886721493153132,-7.169940863715154,-19.263719641643885,-4.4403228759765625,,-7.343658978144577,259.7860255958025,103.26196942202803,170.27200655310327,254.26491454555855,240.14017794583776,,202.38167148899942,90.0,89.0,90.0,92.0,64.0,,16833.0,257.80417552259377,102.2772445121402,171.07404713652994,254.92337009442895,241.99716875503086,,202.25439867906184
3,EDDH,174.28690159574467,69.86308670043947,151.0963256835937,118.9214192708333,140.73033558238637,197.87315538194414,124.38196667790469,0.02438014336978913,0.07544401134608507,0.08333796606015592,0.032917802601071806,0.025997922448013223,0.02742346897431687,0.09996509117134866,0.038148271276073266,-13.840585072835337,-49.901340332031126,-31.67749565972207,-19.102583451704547,123.02050781249929,-16.527006807674443,220.60949335076225,96.92735298651378,255.35695632474489,175.3661047448195,183.87280998159943,257.9451859226717,181.3461048152186,47.0,48.0,50.0,45.0,44.0,18.0,10715.0,222.9945268267666,96.94929560573499,252.97622574532872,174.43032688873413,184.99209715766438,233.2923090394458,180.59986645564518
4,EDDL,240.3898612780447,116.28145759984066,216.24873094434867,217.23396183894232,249.05369410021552,,198.40085394202637,0.04046292711866177,0.126596874845464,0.11922144423720826,0.06011498781034304,0.045982375683537004,,0.10740128146851542,120.40557391826893,-16.696407518888822,60.183459789722114,90.16860727163476,185.22428946659483,,85.1035339428985,346.47256142758914,286.9259534463639,358.1588927532831,326.0049389441998,366.2082381123348,,332.6752879673457,78.0,76.0,77.0,78.0,58.0,,14709.0,326.9808211569675,288.3430292323637,355.38141591671655,315.31492633656967,318.67118021477614,,321.61664754482655
5,EDDM,186.18854952406596,67.14714547489466,116.75439591841264,146.96552068536928,197.19706784018987,,133.65054714692383,0.030560937571703143,0.07311653763288833,0.06440079595803817,0.0406730928243888,0.036411216588093626,,0.0690863859387258,18.982506061422058,12.969581175386189,63.43968200683606,51.75442227450299,24.232706190664558,,46.952479407229795,230.2231272772854,84.3657008090051,166.8705195607066,203.59017929028778,252.81417796728923,,190.63532277827315,87.0,89.0,88.0,88.0,79.0,,17413.0,230.7693072709654,83.83514450074414,155.22558963662098,198.03049797937888,253.25812761970678,,184.7681020345583
6,EDDP,284.25798502604175,89.98434829711915,117.26244693332244,139.82980890143403,218.41034193441902,381.8904785156247,164.77188095627926,0.040605302372338975,0.09866073268461045,0.06469282751947472,0.03866417957546763,0.040350985431242305,0.05293468479120481,0.073265132058648,-47.86267903645881,-11.736905839708168,10.591297573513575,30.528405594499304,-15.604237731073944,265.46450195312434,24.863930567030202,433.85190140453915,119.27243126509363,225.00638147845223,324.1864694419988,387.1803687840164,658.1224204914186,352.67728927745475,75.0,72.0,72.0,73.0,71.0,20.0,16452.0,434.1074677487009,119.5264935500414,226.3342324958975,324.9794115218467,389.61932606979514,617.8517268528218,351.81042972246814
7,EGCC,237.0325991981907,120.40696119225541,177.9965994698661,193.14455344460228,208.200927734375,,174.3287195135225,0.04070123158922295,0.1320369799470663,0.09826747522882336,0.05331834105588461,0.03844342253018589,,0.11186513942813049,51.804289165295764,16.84769870923906,74.6532447451638,50.01631303267061,104.30574544270833,,55.812548832418464,291.8541295813245,151.5917663926554,224.56287195904574,248.6519457336539,262.76386019126613,,233.66163058763408,38.0,23.0,21.0,33.0,30.0,,5231.0,291.0751572840947,154.03851787838155,217.02107118224515,247.34611580206195,245.29747814240494,,226.91972310365875
8,EGKK,218.83308638649422,129.0455717198989,209.20119628906247,181.59115972751528,568.5181206597222,,177.1570363181846,0.04345902212657174,0.1410341859264388,0.1150930131984904,0.05004326381848229,0.1049004936311734,,0.11352676350569389,89.65371318247121,-37.32163373161769,-2.1574625651040225,37.38980921303365,568.5181206597222,,40.24127026959643,296.2303761462251,157.02626186137357,265.64970202530986,235.45224936932644,632.8389430773221,,249.06432094010225,87.0,34.0,30.0,82.0,9.0,,8512.0,283.9745797949676,154.82029145958595,270.1821407509668,233.89510785628212,294.8411583401384,,245.80637590939568
9,EGLL,203.51414420387962,127.60602315266927,253.427978515625,186.93681927849266,365.68768310546875,,181.30591855691662,0.04515273296615939,0.1394365252658368,0.13925048594951056,0.051455221900089505,0.06751941343555276,,0.11545116497317116,58.18609688498757,40.60912577311194,-38.70615234374985,10.745108570772214,284.75445556640625,,29.41297982964934,254.32432253868774,143.4962181911491,414.5417392758276,226.85663086349714,420.59539026784023,,256.2960263869678,88.0,24.0,20.0,85.0,8.0,,7091.0,248.99755449190758,140.5902966746516,423.452833852181,227.9468467889432,330.9128195066945,,254.6206444306066
