,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
10,EHAM,207.2962676257622,105.78458906964558,154.61400778896837,269.8397438742898,,,156.51575018382323,0.05418139947195315,0.11413121342251882,0.08449876910535838,0.07439757495433662,,,0.1639979275770078,32.43424876143301,-47.50658137623861,-3.00060888083572,63.389459783380865,,,7.417393884387914,298.2717350163409,160.84436413341277,205.50805634576543,368.4134847011936,,,237.87010955847543,82.0,82.0,83.0,44.0,,,5033.0,298.3276823008979,154.61424735721272,206.73531676579395,367.11483446153915,,,237.77805792151918
11,EIDW,271.22686878551133,86.33992309570311,131.8880072699653,256.0818929036458,,,219.35542319978376,0.0718606554829907,0.09343017179916038,0.07228751245127961,0.06982837858088307,,,0.2157538413457046,-169.83453036221584,58.42219848632807,2.1861029730904042,-114.57505696614568,,,-81.44926140719072,332.9923995515521,113.01189137826148,154.2681583914613,308.5074041544857,,,314.51871499656085,55.0,10.0,9.0,30.0,,,894.0,289.06648520987915,101.97240540087336,163.6096615521056,291.33943008707035,,,303.95951369981356
12,EKCH,247.38164813701914,83.78861045837402,89.02594636615956,129.41778720953536,142.842041015625,,124.90674427290828,0.03827074719149789,0.09067029134871014,0.04851515573773472,0.03563564329089744,0.026308628160392207,,0.08709506833713733,32.196226462339254,-49.2106914520264,-13.715707879317314,52.34632286658671,32.11162651909722,,21.19856325279692,363.7152478021993,109.49250284571734,116.01511319660709,152.9732904553743,166.65011928787246,,176.83509143166395,39.0,32.0,38.0,39.0,36.0,,3898.0,367.0234179725865,99.37568223980897,116.74789913045254,145.6172807241246,165.8467283138746,,175.58240074493258
13,EPWA,373.28729021990756,94.40788212528936,123.07541232638886,217.73213413783472,244.84962681361608,297.2157714843749,198.71815591630855,0.05007837525680601,0.10139259542713629,0.06720335119265264,0.06003550973285598,0.04512413584032264,0.04112656733885903,0.14640570772489317,-242.64923321759306,-32.29487666377319,34.10521556712974,-81.93635777064716,-148.69606236049108,-175.42114257812554,-82.39550826584774,448.9990440635149,119.90995866870436,174.34307505991103,266.5840555131492,298.4171773835062,370.81040170006133,267.27391724984943,27.0,27.0,27.0,28.0,28.0,20.0,3451.0,384.9815311304075,117.67897277836587,174.23163588216576,258.3349658740755,263.4798606604582,335.17909862222336,254.29326598537048
14,LBSF,438.6102905273438,156.59662246704102,178.5744485294117,225.85854204963232,299.4923502604167,476.29305013020826,261.47342878314475,0.057238430759506846,0.16547651152738196,0.09767004089740705,0.06232069830224378,0.05515911507092424,0.06583457853760781,0.09627631620649747,-71.9637451171879,-84.49940872192386,-21.514117072610173,-4.402200137867567,-11.094796316964286,230.98299153645794,25.74390027272288,499.5597156462933,194.06315271479065,237.3249185389758,326.2812227003388,353.7718808216132,533.8255623485587,350.1247935170734,16.0,16.0,17.0,17.0,21.0,12.0,2244.0,510.5616555758322,180.43017387639475,243.62168614267463,336.2923735060351,362.32998994353767,502.66553706230417,349.2548932635802
15,LFLL,99.64844494331174,65.39008331298828,,,,,68.67216009129885,0.07628955884989995,0.07030072964980695,,,,,0.263009473872411,17.54556051114712,-6.791048685709673,,,,,10.886299211239818,146.29448495751936,80.94244674743778,,,,,118.82083675898052,82.0,72.0,,,,,1671.0,146.13231067572323,81.22308149634793,,,,,118.35650763311313
16,LFML,137.13623714447021,89.58163174715907,,,,,93.47051529988929,0.1566029193635454,0.09627107801127392,,,,,0.5769077319447539,3.8481378555297674,60.1514448686079,,,,,-19.770537704199658,341.42153339947555,112.53743332674904,,,,,325.31129980887073,64.0,33.0,,,,,1003.0,344.09870168193595,96.5876803964462,,,,,324.8719651456789
17,LFMN,201.83751640945184,118.44791218385858,292.1426740373885,,,,150.67447659119603,0.12276740538060217,0.1260351069570709,0.1606763405337545,,,,0.23822234908558484,57.98844334336586,-47.19467421709485,251.70202346075166,,,,41.5230054142566,333.97708455123177,163.1917675433483,385.6122851523413,,,,277.3045671255627,61.0,59.0,21.0,,,,1445.0,331.6338352279812,157.5594429396578,299.34941479562394,,,,274.2730797826315
18,LFPG,164.3335571289063,80.96653684851242,128.39514770507816,,,,105.53935904051265,0.07543685981738442,0.08686248195248818,0.07011580750266734,,,,0.1621474407305823,64.59950545027459,-32.71538637762204,65.25511271158867,,,,24.487145589630323,224.2233576951661,128.6940781857155,184.95698137110918,,,,165.80752993148505,74.0,73.0,60.0,,,,2608.0,216.18178976012078,125.32770685282328,174.52362830533386,,,,164.0208285126964
19,LFPO,184.85672231820914,84.87278726067342,139.4822495404412,,,,109.47738440202411,0.09177244932019528,0.09173543911494998,0.07604741741691837,,,,0.26552908066708253,43.57833314553297,-46.65225778499123,71.59716796875011,,,,-16.309229321730736,290.04960501820574,114.35584760826377,183.1819365299162,,,,194.66971524800456,78.0,71.0,51.0,,,,2375.0,288.61327145946046,105.15014418368413,170.28815800841505,,,,194.0261788718265
