,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
10,EHAM,236.95050680226294,100.2702732315983,141.63606349901218,182.9038113369031,238.40984235491072,,159.5947496756421,0.042398221878731795,0.10835219004672926,0.0774562870851371,0.050447373304122425,0.04395690521120462,,0.08281189750455166,-14.508219401041886,-54.51258868481744,1.4922478336028526,8.165859265274035,72.29823521205357,,14.036593707089056,314.17078360666443,169.90813009296468,203.50832380780076,256.38591768936357,319.38458103832863,,239.20549846632025,87.0,83.0,87.0,89.0,56.0,,8086.0,315.6549664980442,161.90419776285356,204.68258926153538,257.70772998639194,313.9093860062188,,238.80807644994127
11,EIDW,241.67082868303555,95.57084147135414,212.11286808894238,186.4199756686971,227.8490207619863,,179.7320767391893,0.04128679387097864,0.10320306822573784,0.11652412548095423,0.050761459693607264,0.041978528924196616,,0.07758646449536244,161.2871040092717,8.304438273111908,56.98553936298091,69.06616210937514,175.0209225171233,,103.41362886666303,315.7162858869023,123.98092887648147,260.7496246933452,235.05508744552083,279.581523889594,,251.0307590262028,91.0,24.0,13.0,59.0,73.0,,4533.0,272.9133996987477,126.36306710032655,264.8363010200825,226.60784917107938,219.53061917110915,,228.7654002884076
12,EKCH,306.66890958460385,77.07877789121687,104.97593428448937,102.62376677684301,153.4733154296875,275.514823717949,150.5382378494229,0.03721019512495314,0.08331151111307784,0.05720270456940837,0.028251662579065775,0.028231560789807836,0.038119628335352165,0.05219153472461468,-241.20425638338455,-49.32008870442712,-25.31561725895567,-20.505540114182516,-96.9991943359375,-167.49952423878253,-73.87063964573095,362.8400629602527,97.45631646078728,133.39926977580515,129.46944232449877,237.85229096602916,324.2015741579694,230.18525181450175,41.0,33.0,41.0,39.0,40.0,39.0,5360.0,274.4271368529852,85.358373464041,132.60221271533902,129.50640235111038,219.94141088368343,281.2084931985138,218.0303823798907
13,EPWA,542.7390834263393,89.34725387008103,115.9710388183593,187.96020507812491,224.03227707435346,321.1856863839287,233.63397976520002,0.05719385299794407,0.09644526730630337,0.06334107746374605,0.051802494170702484,0.041268691730445,0.04442986636500666,0.10126296403533591,-368.32376534598245,-39.21969943576393,11.973759242466631,-72.03417968749984,-101.04645406788794,-198.89215959821482,-101.75252940310472,652.0277447638963,118.58473209345368,159.98704508491235,251.1166222969249,274.39711093710105,388.3060243638986,322.6156126290878,28.0,27.0,28.0,28.0,29.0,28.0,4418.0,547.9043559090505,114.04320272291585,162.465898777302,244.97753325679963,259.63011255830617,339.62165045796223,306.18372905201693
14,LBSF,280.4616842830881,93.97442626953125,125.16502929687503,167.38201583059208,203.6870754076087,289.92563264266306,196.39165887267967,0.02893922950550045,0.10049479560833431,0.06828876560310784,0.046172013472914095,0.0375003657119243,0.04010592252897673,0.05354220301478669,6.772116268382032,-20.357267833891395,65.00553710937511,25.963481702302705,-38.92302139945652,2.885678498640909,25.713132619875566,333.9973568483373,137.33665000270778,210.64442371837296,251.039595757893,248.90160150241786,350.3022213721064,269.6108008158803,17.0,21.0,25.0,19.0,23.0,23.0,3325.0,344.20581942255967,139.17357484206815,204.49468561953486,256.5355453893096,251.36456046031256,358.1630114290393,268.42221973444447
15,LEBB,44.65531741339585,,,,,,41.71661736768385,0.32964108472026016,,,,,,0.2877681291536765,24.311021549948318,,,,,,24.359762244793686,95.6018526002165,,,,,,87.59427369034081,58.0,,,,,,421.0,93.2666362756467,,,,,,84.23903123152998
16,LEBL,103.01129216733189,69.50017364115655,,,,,58.3266323560802,0.07751947184634057,0.07455683582002579,,,,,0.12171271254480887,31.156514706818992,-3.468965747688429,,,,,15.461367271479238,146.25508698564698,119.08496091585114,,,,,106.01331108857353,92.0,79.0,,,,,1629.0,143.6809511018056,119.79503549303904,,,,,104.91198627641796
17,LECO,147.52425116997262,84.91797264586104,,,,,78.40424478768105,0.14020642519224003,0.09092470195229051,,,,,0.3571662578700839,24.403521252917006,4.299642359956743,,,,,11.583428124401442,224.95510514933315,104.51369114400694,,,,,157.66153482308613,77.0,47.0,,,,,1394.0,225.09394518870684,105.5541651053169,,,,,157.29186809825902
18,LEVC,24.732038770403182,,,,,,35.05404211345472,0.7088515635313241,,,,,,1.2844661292836612,3.6849686758858815,,,,,,-7.76945475528115,36.21233232949138,,,,,,95.15616663760923,7.0,,,,,,38.0,38.9107485796981,,,,,,96.11150641732304
19,LEZL,98.59926926462273,114.52878102948588,,,,,58.7638298884815,0.10340932776666664,0.1235957857270563,,,,,1.0083549397528333,-2.634180570903587,-11.637470860635142,,,,,2.975043326443448,134.4677375847117,150.9667072975054,,,,,107.64924919433163,76.0,31.0,,,,,1164.0,135.33524543809364,153.00555496569123,,,,,107.65438474905307
