,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,222.18431824523137,105.60543359684038,162.63239898681644,459.1916015625001,,,168.0818415968797,0.06514902187195072,0.1119486995033965,0.08855559714092845,0.12675986612583456,,,0.1855118646791107,126.39116559709831,26.63395632973197,75.91109161376966,427.65830078125015,,,99.9227950555025,352.19935022822585,163.29975280644643,263.0292616908727,632.9743031878905,,,308.72692770156505,77.0,79.0,80.0,15.0,,,4252.0,330.89518689805556,162.14262039996046,253.4259408972314,483.03154984478283,,,292.1434978076521
1,EDDB,271.52984222808425,147.40635419573104,169.7612098487648,197.43237304687503,306.8870294744318,,203.21702739041245,0.04578639983783321,0.15802011174678363,0.09257705202530493,0.054451266378835,0.05651665306149407,,0.10654025093790981,75.02943638392827,-77.20676661900116,17.849021293021643,91.94712181613882,93.25096768465909,,47.66798323706875,362.4103491215323,361.74145459705977,280.21208716825595,291.82653496226874,401.42671226514955,,336.79420954420533,77.0,70.0,74.0,73.0,55.0,,7002.0,356.8836617830798,355.95797792526713,281.5518819150046,278.8796308131955,394.0441183473481,,333.42762395668683
2,EDDF,159.11375011097297,79.74916562167081,138.46529541015624,170.86337890625,,,122.39663692770505,0.04102747739345692,0.08607877662144002,0.07583104745649372,0.047077768099049996,,,0.19660537529084848,-19.134735107421783,-5.737717368386057,-10.007298448350562,17.275221946022892,,,0.732360236529899,210.47590555395954,98.18587495947091,177.3735289262641,221.2845850569571,,,171.39645033395632,88.0,88.0,90.0,55.0,,,5615.0,210.80549536827283,98.57979604642418,178.08311551282023,222.64254218864397,,,171.41014994775276
3,EDDH,169.19220112645345,69.57113172743055,158.25491807725692,144.208734556686,191.69400024414062,,125.13293167234127,0.03189665075477731,0.07407653846891958,0.08692303563250375,0.039739382369889414,0.03534442733294081,,0.15555650767572624,-1.2172510901163425,-11.231578233507003,-58.640871853298464,-41.704430868459184,78.54635620117188,,-20.37281457917473,216.9252248636549,96.90961368063421,268.1834148365701,190.68132145310577,243.8604645025233,,181.74772033400473,43.0,45.0,45.0,43.0,16.0,,3791.0,219.48902097084203,97.3442368064754,264.6507838976419,188.26681878151805,238.43578271706352,,180.62610107463655
4,EDDL,232.40784484070613,121.25633528425887,220.03304652163862,238.3460971765351,,,191.02976220774107,0.05657676312141591,0.13003891405076068,0.12029627309246947,0.0657564329807153,,,0.1271236279569399,93.51691545758935,-13.79603452940249,62.74750799881797,151.06706585800455,,,78.2649159698683,347.51145814052734,300.2052731536255,371.24071464287573,354.3840168936544,,,343.0383915361209,77.0,74.0,76.0,57.0,,,4952.0,336.88682319440767,301.93514644472174,368.330717373854,323.42216063517805,,,334.0246574518999
5,EDDM,165.6724362428161,68.97402746027164,128.4010767443427,167.713243639147,,,125.27521810667818,0.038971040985136256,0.07388551877094879,0.07021257114586466,0.04620731536858683,,,0.09576114818756573,59.24302375179603,21.41322396018284,66.68586538029825,82.71250461887682,,,59.19612272445454,218.22909567471726,88.57722070211905,179.89943330187367,220.66717437423236,,,181.27110342263913,87.0,88.0,87.0,74.0,,,6048.0,211.25140988136005,86.44252706916443,168.0518236476196,205.97564736766293,,,171.34726863605175
6,EDDP,183.64738234428506,74.45449563731317,123.12534815828563,161.3443912989656,312.2968994140625,,137.39410325362016,0.03521964918590052,0.08032076854962789,0.06747732871912054,0.04435929513577164,0.0575301650815737,,0.07523522279046246,28.046502100278186,2.668529123499732,20.841333523602664,47.07115323778624,214.1013916015625,,47.781298205319075,320.6475035615379,112.54465462744724,234.4909793534088,340.73599144743525,551.8612880389139,,305.76564758997597,73.0,69.0,71.0,71.0,20.0,,5895.0,321.6290935308339,113.3372958181658,235.22535496444954,339.8709395898419,521.8504276032836,,302.03485523338134
7,EGCC,200.87907951108872,158.9390151079963,168.8450496897978,204.58375244140632,,,176.34789275586093,0.05088167440085616,0.171408412487847,0.09228740190348554,0.056347610667013014,,,0.12974374048315138,100.96971081149204,-5.7239415785846255,92.05485265395227,171.03402099609391,,,100.16387629478497,254.71420011269095,238.56907480275527,211.71289136647073,268.5294827161757,,,237.58677762830874,31.0,17.0,17.0,20.0,,,1271.0,237.71254898640646,245.8405833901577,196.51976555352087,212.39349467122926,,,215.52545505677415
8,EGKK,209.9439373405613,131.89282735188803,187.74617513020837,,,,166.96944809716274,0.0651577434374861,0.1413619399020288,0.10199632064373303,,,,0.12285262658405002,97.06702407525523,-10.495249430338598,25.99467976888033,,,,48.37992003352986,272.67128823481056,156.78094650398512,259.75929835948256,,,,240.9594144801704,49.0,24.0,24.0,,,,1324.0,257.4495739045902,159.79372004664262,264.0141690030206,,,,236.14177899767125
9,EGLL,245.80394112723224,134.5276116265191,248.69057103207237,,,,196.2124919205904,0.08000091409944664,0.14392934758577292,0.13561608171590256,,,,0.17293196970506344,100.77224469866087,65.95648532443573,0.7802734375001555,,,,58.897367381056206,335.6453570687407,155.54997592486558,427.0799836574621,,,,313.8097872429176,35.0,18.0,19.0,,,,960.0,324.8346463839377,144.95834431468427,438.7822396303329,,,,308.39382649233943
10,EHAM,185.9273681640625,96.07166643840512,148.27184176157755,238.06104070490062,,,141.9880110311231,0.048679207227378986,0.1037257255773655,0.08100471938705954,0.06565745493538024,,,0.11154221369306751,40.442844297827826,-10.866847340653626,18.9890416156816,86.9414561878553,,,35.03100093495726,267.2483446858636,159.4315003916839,211.69015470976197,337.009104613322,,,226.15738238048738,82.0,82.0,83.0,44.0,,,5033.0,265.7961818869409,160.03957171041552,212.11845073505143,329.36577781736275,,,223.45001921136807
11,EIDW,237.4025124289773,140.72653198242182,164.40344238281259,227.66737467447928,,,210.5253204936683,0.060836798396699,0.15191837367472322,0.09004918069012244,0.06160158499674798,,,0.13350297876686468,125.75404829545462,72.99402465820307,14.612589518229292,125.45974121093765,,,60.060505210953345,292.15272544720705,175.75274918321716,196.3075753552538,275.02830047548304,,,281.84740343835693,55.0,10.0,9.0,30.0,,,894.0,266.1332299249151,168.5259663792579,207.63797440643938,248.9296107358196,,,275.52787759126267
12,EKCH,219.4943910256411,70.3602294921875,97.9172202662418,116.07742387820522,129.90601942274304,,113.29027074297126,0.03378487649058697,0.07609735152566288,0.0533575814786942,0.031956303400811945,0.023920451031612333,,0.05697082568181911,5.459885817307202,-9.201145172119176,-24.811006244860078,6.316030649038637,-28.248819986979168,,-0.18792091509574643,322.18667018766166,93.72024047800745,122.65374637780624,138.80215402192212,168.7895904188457,,160.28832849052472,39.0,32.0,38.0,39.0,36.0,,3898.0,326.3515687287628,94.75985213718026,121.73048518289056,140.47098248773716,168.76945222164363,,160.30878260401755
13,EPWA,334.4977936921299,83.43640362774886,117.78539586950231,202.1207972935267,229.28989955357142,291.1080078125001,198.34745789740705,0.04392100717310425,0.0898241619541751,0.06428882990894623,0.05570279190968515,0.04222973474439552,0.04026890885472289,0.13785770411617676,-128.47160734953752,-12.397476761429436,46.34611454716446,-43.269426618303406,-61.28721400669643,-55.329296875000544,-27.032420128758872,452.8157667983072,110.02063780037071,172.6590887147854,253.5752194433914,280.0286855510729,371.36591336071155,280.5827056439048,27.0,27.0,27.0,28.0,28.0,20.0,3451.0,442.4800494714406,111.40238386875106,169.49090759813566,254.44115683015664,278.2537064849973,376.7608630272042,279.3179379784678
14,LBSF,314.0708618164061,118.55676651000977,160.82115263097427,156.76663028492644,223.32842726934524,385.9527180989584,190.4667836619199,0.04064579315577593,0.12693137349215,0.08777505338870528,0.04322252341224715,0.04111708994603751,0.05338424379908369,0.06638134305424426,-11.719177246094148,-53.97324752807619,14.335801068474385,48.800034466911846,-11.725376674107142,67.93611653645796,17.49654390024088,364.62238760328813,183.9130530684974,230.1549759254028,219.38809432009336,264.4159572317591,437.0587788188462,257.9916305830758,16.0,16.0,17.0,17.0,21.0,12.0,2244.0,376.3858253458503,181.58090836575366,236.7776596522191,220.47459797167065,270.67920067797905,450.9445362540106,257.45502582295666
15,LFLL,92.40835906238091,62.79552205403645,,,,,64.25543762430469,0.07157778263551116,0.06735670871552185,,,,,0.19981219288287808,40.59228031809739,20.56772189670135,,,,,26.297218800375795,139.5743841698793,78.1274696442709,,,,,112.49724063788837,82.0,72.0,,,,,1671.0,134.36308789983127,75.90047817472102,,,,,109.41320559017907
16,LFML,120.50630474090576,87.97070682410038,,,,,87.80647166989974,0.13964977113444427,0.09451888457303026,,,,,0.552378389688395,-22.552910804748553,25.385327888257525,,,,,-23.481864681747847,342.4065322521264,105.2381269513492,,,,,330.7095155840561,64.0,33.0,,,,,1003.0,344.36392642322795,103.71406007681048,,,,,330.0393702488648
17,LFMN,173.69486624295595,99.11298641916049,252.0440848214286,,,,129.16368561071508,0.10670587922245098,0.10517705288134283,0.13863885237200094,,,,0.19703135520908055,21.782532738857658,-44.767008118710315,152.16244652157755,,,,33.891372344238135,297.9554811430044,156.9939553290925,340.09746400164266,,,,252.42474757610242,61.0,59.0,21.0,,,,1445.0,299.62427556994976,151.76763106372871,311.6705289778976,,,,250.22581568823867
18,LFPG,156.24122083509292,71.01456231940283,144.71253255208333,,,,97.85517796307253,0.07273392699742497,0.07622497425151087,0.07901353623613168,,,,0.12496032502350696,42.86254882812511,-8.132385253906289,55.315629069010534,,,,33.69780707213047,201.06130041854692,118.8599695211385,194.570006827269,,,,152.53349461956145,74.0,73.0,60.0,,,,2608.0,197.78032590884936,119.40207729670422,188.11554888688323,,,,148.79319143840576
19,LFPO,179.94674369616385,73.49706945284991,154.95333563112746,,,,100.75929014537209,0.08813718895618178,0.07956182641873154,0.0844324258003483,,,,0.1491245487408817,71.24998826247007,5.572493432273295,97.10093539368884,,,,30.47761423040694,297.68671522497135,92.08811079618775,207.45436633200907,,,,197.96542625058524,78.0,71.0,51.0,,,,2375.0,290.9050795414966,92.573591587144,185.15101108285583,,,,195.64647168077892
20,LFRS,59.240376022626755,,,,,,48.22909086909153,0.11310076359511123,,,,,,0.2430228243013261,23.857025722287712,,,,,,11.374290978280788,81.18462906842078,,,,,,91.9955654268757,53.0,,,,,,489.0,78.3427718666684,,,,,,91.38318795908016
21,LGAV,,132.34484493371212,206.33357121394238,149.217138671875,131.11440805288456,,139.88640018644222,,0.13994161742371208,0.1122014549957193,0.041093366780407134,0.023922485471437556,,0.12059984013863108,,-52.74885697798299,72.6628605769232,95.3183105468751,56.798076923076856,,4.1856828417947565,,229.82620338365538,272.676343685032,180.5937265807673,142.99618149220242,,222.44252874548812,,33.0,13.0,10.0,13.0,,1601.0,,227.15923524490714,273.54805523539676,161.68733117009927,136.59078877236584,,222.47263455983492
22,LHBP,213.9044985563858,69.67107112233232,124.12234302277261,145.81359084109047,196.28538977581522,,149.56642128470406,0.03503304168705596,0.07371751276617484,0.06764569617798274,0.04011754148472671,0.03607378370776988,,0.07621917225721618,28.436576511548516,2.3667915158155126,9.817925635804675,26.746748254654392,18.062818444293477,,24.636337123619942,264.82167223992815,79.66968320012597,151.16465152859791,179.12753095688177,237.09128781621146,,194.72968862341938,46.0,41.0,47.0,47.0,46.0,,4752.0,266.19985989626997,80.62380626779739,152.47629393611777,179.03426553328728,239.01448649806952,,193.18528975286742
23,LIMC,149.17522902715768,92.8915075353674,120.31587531767696,,,,113.59205397509518,0.053579395993057596,0.09873215861054642,0.06574595502721532,,,,0.145190435489273,6.425606863839402,-44.16602717219177,-7.156483845538313,,,,-6.271175311924027,200.00463708111357,135.19250405170922,162.60523247470275,,,,176.3565581407144,84.0,74.0,83.0,,,,3420.0,201.1020115214521,128.64689724543993,163.43520564666747,,,,176.27079497785584
24,LIPE,165.6658193227407,75.01515038333723,170.2220587479441,404.4173583984376,,,150.7651735935015,0.04721858322072286,0.07999826064039264,0.09313806870240762,0.11132074778538384,,,0.1397890756303647,98.30187823321383,-7.99454054191935,88.47348183079782,404.41735839843767,,,87.30811974755622,251.42117569313464,110.67027710607721,255.84194780666562,479.71144672644755,,,244.88466550903448,74.0,67.0,76.0,14.0,,,3668.0,232.98691173430825,111.21422381979392,241.65246231005804,267.750660826557,,,228.82322096958575
25,LIPZ,167.3929473876953,76.36974648868338,114.14002749794403,186.18387769616172,,,114.59047352519897,0.04366403853888479,0.08052810885707497,0.06241986191997801,0.051363430471539226,,,0.11050593240709361,23.704141235351663,-34.21924994973578,-19.802882144325526,48.44931162958571,,,-1.4200998928892516,264.7503650672827,100.86276797423122,163.94670207065337,330.6625884300145,,,192.98374118016415,80.0,68.0,76.0,46.0,,,4392.0,265.35072466464953,95.58610878815409,163.8277099221511,330.7082948639984,,,193.00048917342804
26,LIRF,167.52246093750006,144.47636032104492,239.507275390625,,,,110.73249493875697,0.046936602728137516,0.15505389515468004,0.1297867811293457,,,,0.16462784928084115,63.8912217881947,-83.9660224914551,141.5213053385418,,,,22.31906802565296,230.67761350332364,333.2151405627707,313.69452221357244,,,,213.77734461475825,9.0,32.0,15.0,,,,1236.0,235.098558680717,327.62218518323664,289.7831210000175,,,,212.6951188402959
27,LIRN,247.34350585937486,106.38199724469867,187.6480712890625,,,,117.56991612822546,0.06892041297120936,0.11359821113360838,0.10226894589800122,,,,0.2015576104736017,-54.817545572916515,-45.60576084681925,56.39157714843768,,,,-4.190234793359977,290.4895389956873,127.87505159069165,219.84380814017427,,,,167.66704276164245,6.0,28.0,10.0,,,,941.0,312.49808120362246,121.65829729407628,223.9823653879067,,,,167.703807700854
28,LKPR,241.17428152901792,87.10393554687498,143.63714599609378,193.53538230613418,223.71561104910714,,157.70611478948018,0.04347190740020531,0.09360802386681573,0.07863404808873706,0.053295401099453535,0.04129536613222653,,0.09821498793215998,45.88996233258916,28.953881835937473,46.10771833147332,7.968270760995556,145.51653180803572,,40.33874574428519,304.1975465369988,106.20315844262682,194.9342678987709,243.66760407177318,291.25410412025707,,216.25422308208627,28.0,25.0,28.0,27.0,14.0,,2440.0,306.23443228367375,104.28718156799575,192.8784417730762,248.17650467182725,261.8212088024901,,212.5021920693244
