,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,257.8814681813686,107.25332347456231,167.69633945198947,218.6927809942337,384.67147090517244,,195.12245599224914,0.048085522396288674,0.1138546820404141,0.09141469255804982,0.060258687526431993,0.07091176396892554,,0.13853635296993705,119.85564490209647,11.359334922698572,37.199723354605865,87.31925165085579,336.56088362068965,,88.80740694501951,377.8282227900744,159.23844245172714,263.53838987192296,339.68835834454245,525.6630961324151,,329.76656004435614,79.0,83.0,86.0,84.0,29.0,,7140.0,360.6033838639615,159.79832206905388,262.4299360300344,330.24518900063424,410.9399245852359,,317.60566197136717
1,EDDB,282.3933075327932,157.96075680381372,177.94823368893395,201.4281760767887,242.99755546374197,287.69289510758193,214.78640518148424,0.0368505625357609,0.16893602720068174,0.09702984503526334,0.05555818415546573,0.04472927044075552,0.039805286145744814,0.09077886406338036,-27.58250747492329,-72.23506003931954,8.715867440911891,93.23522788599931,41.218433869190704,72.00874103483551,43.65651566732152,365.34046201986837,362.420089638895,291.6794634276219,312.73037110798356,351.5657626992233,392.4279371538625,347.52305614898506,81.0,76.0,79.0,76.0,78.0,61.0,9852.0,366.56755066585646,357.50826056840555,293.4121652559419,300.49222451111996,351.4009632053949,388.96615215804763,344.7875427317781
2,EDDF,195.93331163194443,84.61247829861111,127.48173014322914,158.40635349439535,188.76761938820422,,135.2378450245255,0.03404838921122141,0.09122071116499139,0.06979856997652256,0.0435687746061109,0.03480104410655533,,0.1402697374568668,-24.440668402778062,-8.961473253038243,-18.034445529513757,-39.627136230468594,-24.627819652288732,,-13.043449274126765,249.58223504100246,104.16548202423681,167.59225080919987,252.96885363987369,251.3175150328078,,205.73370911754023,90.0,90.0,90.0,92.0,71.0,,8637.0,249.77417035807798,104.36068439526609,167.55253804643252,251.21484283500374,251.88805433486388,,205.33170469078405
3,EDDH,206.14363606770826,77.44697083818151,160.0182250976562,146.08644748263882,162.57375266335228,207.77487521701383,139.2923951120479,0.02871269161525808,0.08266280348746179,0.08775201219338552,0.04025755760460455,0.029951241835514685,0.02874629146668599,0.11904996108338642,-44.34507242838581,-13.28914171584115,-71.07470947265611,-69.71738281249989,-58.58251953125,104.38490125868,-41.03002236460897,273.74115763175774,101.44051141495204,269.3173890617149,194.04869413007032,200.127892455158,274.3586940162265,196.74234911486747,48.0,47.0,50.0,45.0,44.0,18.0,5478.0,272.9839573175407,101.6535115866655,262.4069159048413,183.13849703479764,193.57394577304188,261.0810936321928,192.43401238175093
4,EDDL,223.5101982792722,110.43108072916667,211.70249007584212,205.16047864082532,216.568111296623,,185.06395773877156,0.03786792884836991,0.1196189814074936,0.11580783939517413,0.056591459153783226,0.03986038358537861,,0.09731114977729019,53.845072685917465,-3.1124934895833745,55.309572690493226,58.16464155148252,107.24680648311492,,60.38710412600973,313.2505422661056,273.0337190148639,350.0636646098044,310.4281512612682,328.61773721470934,,314.5853465496052,79.0,75.0,77.0,78.0,62.0,,7509.0,310.5599207184591,274.85448994932267,347.9333226836628,306.9040186344647,313.16051145708695,,308.75562076762236
5,EDDM,185.1137584339488,65.13884537943292,114.07397599653767,145.95663174715912,191.1731076124238,,129.8299651958835,0.030363080683679444,0.06976624859813098,0.06238457199306397,0.040221540601329674,0.035219793992336275,,0.07050067597077335,-2.0818536931822007,18.921342142512245,50.10140297629628,44.25856156782684,11.882342082698171,,41.51536898488984,228.3462615419308,84.72263641874522,161.38114751697208,195.95574224064393,242.45628942767001,,182.9603000683922,88.0,89.0,88.0,88.0,82.0,,8922.0,229.6453020106285,83.0506284567193,154.28618463958645,191.98614870901713,243.65520829400606,,178.19793675349368
6,EDDP,284.0190478515627,85.68126743861608,125.46957397460932,149.64697767283812,218.55695697623239,323.9580078124996,168.66818017657732,0.040651967412623995,0.09223197964275727,0.06870616916755837,0.04115277132292195,0.040257140426592945,0.04475826315977088,0.06888984205781147,-77.45691894531305,-6.436134556361649,-2.2598503960502367,13.277609629173957,-15.661339128521126,250.11736505681745,20.036115761023538,432.00292182325705,121.588163189311,230.3749912940249,323.6728851503867,380.13449832008365,626.4161080118372,355.4500088094341,75.0,70.0,72.0,73.0,71.0,22.0,8309.0,427.86429496205375,122.29437234380529,231.98051574548683,325.6385274750397,382.51506241403996,587.8307891295522,354.9062159269336
7,EGCC,250.95844469572359,138.76777099609373,179.49546508789064,187.53964528729838,186.60569661458334,,173.6997436559508,0.04325714843643131,0.1491699619126743,0.0979609045536349,0.05160887332983427,0.03436967031346299,,0.3757066510293353,-16.178428248355573,-20.797419433593817,53.54424438476569,13.478342363911466,75.0271484375,,29.885037912125966,292.897671600322,224.12937297764503,214.67706474048964,235.94594448790625,229.53047533230452,,224.99814857548952,38.0,25.0,20.0,31.0,30.0,,2710.0,296.37620224683525,227.76413964581755,213.29311686986023,239.4544851135424,220.6303651771856,,223.04575559045966
8,EGKK,223.42299748563215,122.3118167453342,201.33470323350699,186.44415509259264,526.34599609375,,178.89617404481723,0.04435786264429256,0.13116876164036062,0.1093716081203235,0.05121740755027637,0.09669135152190718,,0.1170614059816801,8.297088272270052,3.7480316162108713,17.691944263599655,-12.210009162808518,486.86435546875,,16.293562584920693,296.64806281524505,148.5190100438527,268.36766857078305,240.28885167219568,586.7487128435425,,252.82859224127537,87.0,36.0,27.0,81.0,10.0,,4544.0,298.2510480760324,150.57779666744233,272.8849727619726,241.47363937522022,345.18457445506596,,252.33079268932713
9,EGLL,198.54208720814097,131.28366943359373,247.78584369860198,188.2274053664435,356.0407443576389,,178.03127864816892,0.04274341305413452,0.14054087876984153,0.13499841609663346,0.05165306261267637,0.06550952880111356,,0.12613405622609494,17.269670659845513,76.39666748046871,-13.361231753700503,-14.07067289806532,293.5802408854167,,22.271155839826154,250.3858973467048,147.88414061473912,432.12671357767135,238.17798122039625,419.75326477589516,,255.24788823583452,88.0,25.0,19.0,84.0,9.0,,3896.0,251.2210944945518,129.2335911700472,443.75572030089506,239.1900091549742,318.2041422312788,,254.3070578575915
10,EHAM,240.8929317079741,100.22879028320312,142.27908921515805,184.33279933286516,249.1909441266741,,160.94034982037934,0.04303936605441793,0.10812796131365776,0.07777952979407776,0.0508446834648369,0.04595499331399292,,0.09146547658078187,-17.348537401221485,-8.358373802828543,13.58780643857771,6.2729876228934165,62.973379952566965,,21.99240451702502,313.38017309460105,160.4292561565864,200.87908803660744,264.25422809779315,333.8853460979526,,243.41472701107685,87.0,83.0,87.0,89.0,56.0,,8086.0,314.71352826501294,161.18531059838443,201.5808689593449,265.67654325052166,330.8603537982523,,242.4341810119335
11,EIDW,213.14868968921698,113.58934529622393,170.3984750600962,181.4422503972458,190.04288848458904,,167.45673923588552,0.03730443322104834,0.12175189275337961,0.09360405581210168,0.04948085103359568,0.03501417774333175,,0.09787137696818639,26.070264208447522,91.4318288167317,30.92780949519245,-20.03389002913121,64.4646430864726,,37.433209601437134,265.5206537642908,139.12292468027718,219.0404652368366,225.87504474531252,231.35972938945284,,233.17096215658933,91.0,24.0,13.0,59.0,73.0,,4533.0,265.7016258858829,107.11428525274074,225.70049256758128,226.9160776910045,223.7350024386272,,230.17197884690648
12,EKCH,246.64949742759165,72.60731275153883,108.01139719893293,98.4090294471154,143.200634765625,224.95809545272454,137.6015564068763,0.030105012226074424,0.07838915142467706,0.05881996889458119,0.027099666574115854,0.02634317414192223,0.03112704205744743,0.052446977769592264,-176.2050662157016,-14.492178252249088,-51.78350085746939,-20.887682792467775,-73.1350830078125,-109.14491937099406,-53.42588814436401,306.79380022602726,95.53214063468921,138.1013259646684,125.04058431054779,231.08023904608112,276.6915489428874,214.74091624890738,41.0,33.0,41.0,39.0,40.0,39.0,5360.0,254.26573846956634,95.89057890112718,129.6156101862259,124.89524503812804,221.99407825558788,257.57872549473126,208.0081918218437
13,EPWA,536.8420410156251,83.26729555483219,101.86751883370536,166.95700509207583,209.62043709590517,322.37456403459834,225.74269406848933,0.05674491742037948,0.0894535498084068,0.05560172968604412,0.04600609276742727,0.03861782330638443,0.04460781985443899,0.11975260792538989,-305.18865094866106,-0.819790310329899,46.24826485770101,-24.846688406807875,-67.99937702047414,-186.49154227120587,-64.4171244530131,633.0223337228753,118.35471334358994,157.51224783660487,230.0251084200881,262.8137075856533,395.89264663928316,319.7798163427527,28.0,27.0,28.0,28.0,29.0,28.0,4418.0,564.7733253942114,120.60639814180699,153.3325814055688,232.87553440895098,258.3579161172536,355.62428077553636,313.25991896102136
14,LBSF,249.715705422794,96.79951695033482,164.44171875,172.94831928453945,218.38869310461956,332.97363281249994,222.37772810039655,0.02586439768872592,0.10355615723801562,0.08963385584018414,0.04769127701282537,0.04020429685552589,0.04607891386014518,0.06427605052909628,-4.789809283088556,-30.027736118861633,64.24470703125012,56.19520970394744,-9.160814368206522,40.75377887228221,40.44603026296844,335.0717352896708,164.34070465301295,254.86260286722754,247.495135271861,263.28057113059907,427.5694391117822,318.94817341880696,17.0,21.0,25.0,19.0,23.0,23.0,3325.0,345.34874889288267,165.56422434480248,251.71818724585756,247.63580644452637,269.03472132660187,435.1885359301102,316.42087145659957
15,LEBB,66.72412108552867,,,,,,58.660680738965716,0.5586067138182669,,,,,,0.45978597854464437,45.593598982383455,,,,,,43.71829030330064,109.59521465971564,,,,,,103.11902270655183,58.0,,,,,,421.0,100.53151891822239,,,,,,93.50407041610283
16,LEBL,114.13207477072012,85.05956297282933,,,,,68.13922685843036,0.08979853690458928,0.09070737891403675,,,,,0.14877244311909232,-11.54462067977238,-22.031679177586074,,,,,10.018438340413407,148.4895225410265,138.60905327274642,,,,,118.91205717837393,92.0,79.0,,,,,1629.0,148.85124676875046,137.72133263898198,,,,,118.52566023870034
17,LECO,158.99801913174716,102.88761220079788,,,,,102.88418344019176,0.15559804854821377,0.11047943033112606,,,,,0.4859533969879732,11.323753456016641,33.06358304936831,,,,,23.626681676564704,256.0176771559157,128.33741383110154,,,,,197.84661217128027,77.0,47.0,,,,,1394.0,257.44430718747867,125.34584239348315,,,,,196.5013005436678
18,LEVC,21.45230143410819,,,,,,59.48795280958477,0.1991077861370921,,,,,,1.841164875891001,16.509502274649485,,,,,,11.247052669525145,28.983570174818443,,,,,,132.58569717393578,7.0,,,,,,38.0,25.730609926226585,,,,,,133.88113871672385
19,LEZL,129.11712686639083,99.71244172127017,,,,,78.26324556587757,0.12494505700147054,0.10762080834019706,,,,,0.9267419982038575,77.96522481817948,84.94823824974792,,,,,33.79330294862503,182.9829591874358,133.88629384626893,,,,,124.29046112510456,76.0,31.0,,,,,1164.0,166.64206021590735,105.19655118598385,,,,,119.65965260408018
20,LFLL,132.06243186773253,68.57271203329397,111.68723172919695,318.37158203125006,,,96.56340736283315,0.041961423894154956,0.07295903063168581,0.06092744400296749,0.08771879561570094,,,0.12820402654521706,-28.361839117005655,10.550882738690008,-0.6765889012535227,298.3596540178572,,,12.786457159149114,219.5696371030123,88.52270189254371,178.6980163178089,363.72904945054665,,,159.54762376095164,86.0,86.0,86.0,7.0,,,4451.0,219.00720158109937,88.40717934953616,179.74481913995086,224.70809504770082,,,159.05230066089618
21,LFML,134.0772594105114,109.13907285279865,139.07635636763135,,,,124.09238387422967,0.04646411735030487,0.11619199315045449,0.07586297188247593,,,,0.2054279051657368,3.440174449573993,-28.471235444274168,-30.446573430841475,,,,-6.788545875393292,200.21046994604708,284.97778135437096,250.30043064925027,,,,277.0195311740899,88.0,79.0,88.0,,,,3703.0,201.32808980768186,285.36383085316186,249.86551403297594,,,,276.9737408769216
22,LFMN,163.90917604360996,103.73222419397155,167.8401506212022,235.43674949363432,,,154.48950129300474,0.04441748042502516,0.11034265537823128,0.09185617965763485,0.0648359462622631,,,0.12726008974798292,-3.3201995394121573,-37.77341654763297,-22.760092841254192,132.06523980034737,,,17.954859243321252,257.1972385718536,166.10991100502932,254.29507593166954,385.47282235620065,,,266.2089340879614,67.0,67.0,72.0,27.0,,,3801.0,259.1167842144578,162.9788977295876,255.05186975412894,369.04230884801717,,,265.6376931913397
23,LFPG,188.8918087607935,77.64154534590871,140.37560878655847,184.38041548295456,,,134.79143912197605,0.04670366229057585,0.08323889483840996,0.07662507825661992,0.05081669695579365,,,0.09979974380254243,-27.2152533280221,0.12070344623762408,15.737387632712458,30.235684481534207,,,27.58529423131577,249.30088916466957,123.7156029210347,187.93227080484812,238.14041200961455,,,192.68149210033894,76.0,76.0,78.0,66.0,,,5155.0,249.4575451566477,124.5375832748911,188.48432010118407,238.0232538174103,,,190.71514010594197
24,LFPO,195.52699584960936,96.20069844013936,145.7500964506173,205.08578213778412,,,150.57843136227038,0.04909022610440186,0.1034266942890782,0.07955660302033422,0.05658672952484452,,,0.10661898030809354,92.4773681640626,-19.22475948849243,28.0113570601853,123.23637251420473,,,55.597728421509245,263.2910430372255,197.2548550968314,233.05809624043914,281.3661363758303,,,252.76239933317243,80.0,74.0,81.0,66.0,,,5059.0,248.0712631811313,197.6558375872524,232.81018684778465,254.88036851245047,,,246.59631631952857
25,LFRS,119.14413101946721,86.16933260830967,112.58447479783443,,,,93.07750568833718,0.047742969826610956,0.09246669233267267,0.061550988015193646,,,,0.14214575460535903,17.25647573002058,-4.242865545099467,-22.27623655084965,,,,2.338707924622297,144.74887550229676,108.54631498108796,133.53171366688287,,,,125.31260270115844,61.0,55.0,57.0,,,,2368.0,144.90925386128586,109.4630440205047,132.83084079255948,,,,125.3172405186374
26,LGAV,,117.76583596934442,188.0252938900354,192.62175835503479,164.30246660786284,203.52874940814377,184.75631074198887,,0.12454518514250774,0.10265059274813228,0.052910241769333836,0.030088919922767493,0.02813028848566161,0.0919563479173926,,-19.140944771144728,24.89192861880908,148.93081325954867,-6.340930569556511,103.6076438210223,35.00061182230247,,209.65474042409994,293.67478861091786,311.21713331912724,215.14954625350217,257.3830191224204,303.7647624477655,,46.0,53.0,18.0,31.0,33.0,4279.0,,211.08617424675833,295.41820056916055,281.19104922559507,218.61097223382893,239.26179857638013,301.77685616474076
27,LHBP,301.4071502685547,65.34774344308036,122.41078124999996,139.98259626116072,194.49207788584184,239.374599609375,164.2535037600498,0.037235026766033,0.06911225319503086,0.06659235178845341,0.03849135015591036,0.035741915787015306,0.033102500123985155,0.06398087062257676,-92.333887736003,7.359744117373474,-6.099619140624846,3.42993164062513,-12.90430683992347,-45.376298828125506,-3.721015983914349,360.9118979007632,78.75701519700637,153.28905597489805,180.24689356831064,240.32709163717644,298.4619778954351,219.16068658156362,48.0,42.0,50.0,49.0,49.0,50.0,6513.0,352.59309495448974,79.36286954963808,154.72269245071558,182.08181152806242,242.46730458921675,297.98737090400573,219.14592007831342
28,LIMC,160.51309558957118,89.28325068486201,103.96077710528706,142.89231962316174,,,121.22250932869805,0.033990724239278645,0.09511061007351025,0.056859333337640566,0.039397459020108876,,,0.09479099240318997,11.165638058684598,-31.6449846540179,-9.756970782612555,-15.359840303308712,,,-3.4976441865278245,217.78918709654778,129.05392792055815,138.98790941999903,191.23442237718731,,,177.25639547616208,86.0,77.0,86.0,85.0,,,6248.0,218.778465299299,125.93442147151808,139.4581903107486,191.74784305803786,,,177.2360681436015
29,LIPE,211.4030260917468,83.99745863762455,164.5807289024452,190.6770328570016,353.12015573601974,,168.4999622495859,0.03977695659863461,0.08971823609802425,0.09003536448202451,0.05252565898637429,0.06508281314792792,,0.10466914504721944,50.72725736177883,1.40040920091708,74.56209177785118,57.781228367286545,299.98580129523026,,71.36651466922419,288.5739667088016,123.28801966682036,245.56141019686507,265.06536444329834,452.27197695533414,,255.35607970876862,78.0,69.0,77.0,79.0,19.0,,6288.0,285.91913784134306,124.18322863657738,235.501965291386,260.3438847378365,347.7395851181482,,245.20014190743973
30,LIPZ,215.43035016741064,94.63438110351565,124.66602188501595,177.08247487137953,182.34422889122595,,145.38285866315897,0.03868397600745339,0.09981229986734151,0.06813889060204636,0.04878004497976526,0.03357927437148525,,0.09540162555977398,-52.29012044270857,-43.19762224469869,-32.05600210336525,-18.874586151867284,22.54164475661056,,-18.237312957022848,283.68305773017306,154.75443026007,173.79933461484845,293.3486042965199,256.39266759254195,,224.76954898371926,84.0,70.0,78.0,82.0,52.0,,7096.0,280.4968252717948,149.67612078658095,171.92313566626152,294.5422604507321,257.89159680514564,,224.04424649190003
31,LIRF,323.86179687499987,118.37528657913208,161.69063470302484,260.8689093338815,194.9229736328125,,154.77706747902326,0.06308485228475805,0.12653133697934732,0.08826516448134725,0.07177373931534108,0.03565194705309188,,0.11357532969945175,-133.34957031250013,-23.82911252975467,31.255673139523353,175.34922388980286,182.6507568359375,,37.56341578886693,591.9831974267792,257.07358341772425,243.46961016521485,316.63352933762076,239.0141900417178,,261.70564857473147,25.0,64.0,78.0,19.0,8.0,,3751.0,588.6619698281722,257.99028048584927,243.01786716705195,270.870960469166,164.80805829312948,,259.0303533948694
32,LIRN,196.70581622456382,81.4931921056799,117.0857830436862,171.64085036057685,110.67172639266309,,124.13107486769997,0.03422783215532655,0.08636244144666878,0.064003681327753,0.047404289376720574,0.020251421556812803,,0.09031821039654289,51.77497047601719,-27.054078798036368,15.287911551339405,94.18967848557706,-8.82364555027178,,25.414743495974466,266.95504580674094,103.76707242428358,164.99073906022232,205.51270791457264,153.4139049631782,,179.82243334634484,43.0,37.0,49.0,13.0,23.0,,2609.0,264.9854894184068,101.56008609796764,165.983367833058,190.11599716908205,156.60217385737883,,178.05153607118257
33,LKPR,251.0743233816965,108.76249107947716,149.88003434806038,229.28836495535708,235.30843680245536,218.87002563476562,196.89853569255155,0.03406161183187969,0.11670064854082345,0.08193295341136661,0.0631423179712626,0.043360137373300515,0.03024093898088888,0.08652002256469922,-8.851981026786168,36.89315326397232,41.62659954202597,24.758510044643035,-3.6782749720982144,156.5662536621088,39.699821798661084,315.54786680140785,123.96560518831586,205.4842079959454,288.01681118660935,296.2651365497674,328.3367854692234,267.55191737252466,28.0,26.0,29.0,28.0,28.0,16.0,3400.0,321.211754483444,120.69225812960958,204.7854794345235,292.21628163255457,301.6783938780266,298.0685431802111,264.6290786572922
34,LOWW,278.46522613893075,94.49590410505023,177.00964615984662,182.80862974509213,210.94612027391975,286.3772101151315,199.77929347475126,0.03621155915042544,0.10010915361772503,0.09673058826349373,0.05037823649805976,0.038851674075023525,0.03963005109723123,0.0952352562819635,32.41409191453267,34.76190403529573,76.80107861030405,66.57417336488396,51.23332609953704,83.08835320723631,72.4045763011078,394.786504394454,158.9802383153566,298.2518492901265,305.3282239797328,330.97907727595464,423.9258660109234,333.79105362163676,83.0,70.0,82.0,78.0,81.0,57.0,9672.0,395.8454057053686,156.25336328834246,289.96748038614174,299.91059049373627,329.0270879272117,419.3987944018794,325.86043547650064
35,LPPR,119.62701043850038,94.93406908439867,,,,,79.79397771771878,0.1119937928490478,0.10257303222402674,,,,,0.23646550574438766,24.065789199456923,27.15256014737211,,,,,35.61253277476755,157.719156521054,119.15271880052754,,,,,114.10741891549391,82.0,66.0,,,,,1488.0,156.83151099667214,116.90674690999602,,,,,108.44424323194558
36,LPPT,192.56257847377236,79.87501942027698,612.2654680524554,,,,105.54866987722393,0.13232585015392978,0.0848860792879492,0.3340771411630861,,,,0.19799711069006765,61.50509905133932,-3.659302682587648,612.2654680524554,,,,43.67494523799271,277.65923484631355,100.97665453715881,619.8282036791669,,,,182.401968820059,70.0,66.0,7.0,,,,1615.0,272.7164515700119,101.68359836851377,104.2640805411533,,,,177.15080925648243
37,LROP,309.0038248697918,85.91817801339285,102.95300893314547,132.51695101868873,184.18432188870614,212.2195393880207,172.54408354999345,0.02923761685821892,0.0909051666310321,0.05634731097989655,0.03655109078860725,0.03393204937654843,0.029336054599223556,0.06844758502570812,-77.57247721354197,-15.198630196707622,12.994997118340294,14.978903377757486,-15.15026212993421,-24.371411132813044,-7.352525437388257,375.99159180714486,123.80435611206997,132.04638088657097,166.09037580772244,235.04965940712265,273.4488183068742,237.43723706618977,60.0,56.0,61.0,51.0,57.0,60.0,9574.0,371.00713304206613,123.97984682404167,132.49591075848832,167.05950525887857,236.64591847214942,274.65903155192007,237.3357650615228
38,LSGG,136.12184495192304,70.05591104196948,104.61471866221908,130.91717636376094,,,95.21442542117833,0.037006422122745436,0.07502399937821096,0.057238394822982375,0.03607412868655615,,,0.08289248721594036,-57.33591603708781,-24.03619952534524,-35.93217279669933,-22.128122430098525,,,-19.003518168983252,170.08302066640493,86.8526565929363,143.10231884339015,168.68981449387894,,,134.88085698532535,91.0,86.0,89.0,57.0,,,5323.0,161.01467239074498,83.94994839279744,139.30250694675428,168.71871051539654,,,133.54797806116983
