,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
10,EHAM,361.1779568142364,102.39937385110294,150.09627980199355,201.94501793902853,267.98599827543217,519.9530639648433,193.10688267423618,0.05648165482461931,0.11202287763366864,0.08261680747880251,0.05587502888506917,0.049466217480421244,0.07212082850731352,0.10084879569319419,-207.94605577257,21.390533088235248,62.84127912850228,60.78534466287378,-48.42470858959442,519.9530639648433,33.37951756231251,460.0396930444744,162.39716668314858,214.28449542970202,288.29297531633523,358.3355327209614,645.7612264014205,288.5569321967431,90.0,85.0,87.0,92.0,94.0,8.0,19021.0,412.6584971066948,161.93764274139795,206.05054753113828,283.356147916875,356.9522083487898,409.39868489849243,286.62733664419704
11,EIDW,271.99423615828806,130.518122016059,373.52885253906265,221.7073474321209,248.72250764266303,430.2790527343747,219.2441124475369,0.04143683654448251,0.1426172522196951,0.20607688479093247,0.06074559198339915,0.045944237788087754,0.05961639395820122,0.12416318289943634,-31.31398607337006,77.89122992621523,343.68828613281266,79.46988265240792,88.86722995923913,430.2790527343747,105.36653548815146,335.49860985358913,153.6215982428195,426.81408353260355,262.4907922472301,301.41394370357085,456.5349910229074,289.4593766202118,92.0,90.0,25.0,61.0,92.0,6.0,14082.0,335.86439468355394,133.1523439925564,258.2969541794914,252.24799899151012,289.5937708531968,167.15550175676057,269.610433414946
12,EKCH,379.1668294270835,74.1890920003255,111.76386837842986,137.71985444568452,195.18321010044642,315.53918457031284,201.21394135569565,0.04173011195918544,0.08100842346214215,0.0614569148752483,0.03808119371608108,0.03593477646974727,0.04372131156078703,0.08020516014271556,-270.3418666294645,16.801790025499102,8.201737566692218,29.81826636904779,-103.31004696800595,-220.93420410156304,-77.26022864321044,468.1506727211623,95.49077186950514,128.35739520101882,166.34041246457886,276.74386548694116,390.42171585805585,296.4460999977012,42.0,36.0,41.0,42.0,42.0,40.0,12113.0,386.83751412453665,95.33441068309038,129.68639563874686,165.62963090659798,259.84969641309806,325.99700119992036,286.2130501623417
13,EPWA,534.4475795200893,91.06400779441549,135.4140319824219,220.69395709859913,213.64872373383622,318.90316877693976,252.9050755338609,0.052073649640723065,0.09899915386906327,0.07467715653255237,0.061094784088083165,0.03948453858342558,0.044221599281610666,0.09339113644275081,-290.9880371093755,-2.787699381510467,91.20326886858268,62.41014783135793,17.781233162715516,-144.35588968211266,-26.56279648512118,678.6447662536873,114.31059070677334,192.14564165281888,290.6592842438832,278.45007527170236,393.6685008537395,349.31611696695865,28.0,27.0,28.0,29.0,29.0,29.0,9717.0,624.3447251923005,116.45348638256723,172.2243925929234,288.9047047520416,282.8004024051786,372.72891837849966,348.3226286667449
14,LBSF,551.8940022786455,116.57562255859375,192.76403808593753,284.7516978870739,307.4797469429348,469.3217578124997,346.23785461266596,0.050822677034833695,0.12558632331391612,0.10632509082755423,0.07869373210872423,0.056765735343967075,0.06506244525978673,0.08910282132226442,246.15140787760356,-29.008306329900584,103.82585449218759,193.41387384588074,191.5430961277174,290.4122656249996,219.15189526256245,736.7071837498748,159.18580173934444,301.0935843405068,377.82810642559934,417.85863282694766,580.1044498135495,487.04895989553535,24.0,22.0,25.0,22.0,23.0,25.0,7717.0,709.3023828022272,160.20374350062687,288.45410248350345,332.2071450021337,379.7183660375936,512.5324061584176,434.98695981272266
15,LEBB,211.89094313530072,127.2598960182883,,,,,124.92423968038322,0.19553479969128662,0.139303921095461,,,,,0.39864707658875354,154.4355305710884,90.79242960611974,,,,,81.49893444791296,297.96062263584946,160.1262216611233,,,,,201.89741428424242,73.0,66.0,,,,,3230.0,256.5774890080906,132.90895350514947,,,,,184.74592409324083
16,LEBL,151.9392127212213,93.59026059237395,135.3073861727151,,,,106.65192019927616,0.06837094765856463,0.10110816821319889,0.07456796737142364,,,,0.22475246462923734,67.21645931321756,-26.503135681152386,38.376178700436945,,,,15.529282077148311,203.26039124069163,132.99762967893776,184.3245047575973,,,,154.2792114539219,98.0,88.0,93.0,,,,6058.0,192.81100077649174,131.07705421546052,181.2624704109187,,,,153.50832664941152
17,LECO,185.6941237676711,115.3632503461234,171.83202015269887,,,,136.71868998222394,0.088785677136631,0.12560087013288185,0.09434497287938472,,,,0.3913843897114153,40.11030215308791,26.387610326839365,100.77340420809671,,,,37.76886796650538,257.84335042446696,169.70320848646057,256.03838220303356,,,,222.03359449122428,84.0,79.0,55.0,,,,5232.0,256.2342205455219,168.71030269465786,237.5422215530834,,,,218.8186038105974
18,LEVC,76.80234075147052,221.98789291381837,,,,,84.04442681730352,0.19657688192805634,0.24278532766481714,,,,,0.6749809436464869,30.57133563729218,212.5449485778808,,,,,24.64343402785142,112.68058802975642,305.40284578409137,,,,,163.0421799938576,43.0,10.0,,,,,961.0,109.73770234947901,231.16983426584275,,,,,161.25294223873314
19,LEZL,218.73521094986154,92.63329544067383,315.7522142198352,,,,134.1806865064529,0.11071241474742151,0.10127084652889842,0.1740252536665761,,,,0.43948257190746276,136.34124524080312,-27.924848175048883,307.79280259874145,,,,39.34796293422476,299.24481096811337,120.0352022156286,354.77061041679394,,,,197.28836832941252,79.0,80.0,36.0,,,,4671.0,268.08253649797797,117.47836913892527,178.9275959408485,,,,193.34539348708861
20,LFLL,172.5322154651988,69.95075780695134,117.13795748623934,167.6114517023534,,,121.80030293297364,0.042355214174980345,0.07600455436695554,0.06446681345539469,0.04637705905827926,,,0.17077686581095292,22.67356178977281,-0.268938237970576,4.207163030451095,31.976619767554148,,,18.913519919074737,237.16951069107375,87.00664565044205,195.54733175239411,233.73465431105114,,,193.21474821195565,88.0,88.0,88.0,81.0,,,11458.0,237.43614272692076,87.50483712355863,196.6224332290398,232.9796165318432,,,192.29520250705028
21,LFML,198.37032606336814,117.79494171142578,149.82992039369734,239.8492720170455,,,160.20458125234308,0.05045061167524563,0.12702301026261306,0.08240952605818913,0.06631117227049219,,,0.1948595899763162,139.5172119140626,-26.94755859375004,34.32738023393624,210.3235085227274,,,60.36283413517027,288.84364465678243,288.4366554470033,253.26661515318898,296.50861500248044,,,291.64351331091166,90.0,80.0,89.0,55.0,,,10065.0,254.33110944157457,288.98693990251087,252.35119893736655,210.92722675771668,,,285.34252498656076
22,LFMN,256.92054792131694,119.0743905203683,173.48681640625,239.41338509573063,,,191.73773994708398,0.05636419415467306,0.1275332140399366,0.09548573130169344,0.06625251926090886,,,0.14836736267592762,119.34034772600452,-40.45055367606031,31.825822160050816,103.6488329390406,,,81.91048543372142,384.7080253480686,167.76516687177462,270.56964535455353,395.4287488089773,,,327.7557496276227,70.0,70.0,74.0,71.0,,,9733.0,368.3702892870291,163.9911306631815,270.52545780244657,384.31902394951544,,,317.3717892128205
23,LFPG,246.2864708533654,76.19825905247738,142.22525939941403,195.5941130809295,365.8447265625,,158.38990507801876,0.049334786308285736,0.08317603002106173,0.07832730289945714,0.05408406361156488,0.06753207764054123,,0.12112991113752403,68.28178836137818,-14.942158749229064,11.90248107910168,54.84393154046489,365.8447265625,,41.17313553099074,298.115986325128,129.14184966453075,190.15761123602076,251.6015632817792,394.19698903565927,,219.90569389428424,78.0,76.0,80.0,78.0,10.0,,12547.0,292.0691435904674,129.12683899837253,190.98213331545645,247.14074558509745,154.73598378883688,,216.02547649140897
24,LFPO,233.7703768102134,102.59270130504261,164.7963734822101,208.10359601276676,,,178.72000987550686,0.047307388296806634,0.11243328872322596,0.09036668729791701,0.057609981632456314,,,0.1782782488611409,135.73921017530486,-32.370458825842164,15.262667368693647,129.28952398532795,,,75.88303308336837,316.89472461038025,197.17107518708005,268.0057722441678,286.49275786240963,,,280.59821779300347,82.0,77.0,83.0,82.0,,,12643.0,288.11359494930525,195.77111850890105,269.1974076203818,257.2338654002973,,,270.15347066441194
25,LFRS,177.01574889225748,130.21563529968262,112.76159036570581,206.25226236979182,,,120.03035444219559,0.07321577883598851,0.1425861659738458,0.06213095803004077,0.057059450869509934,,,0.3485188529380229,-8.110271396921513,-54.28699874877934,-26.69345829404621,200.62394205729183,,,-9.289347840969922,343.04099201164354,306.1930340098789,134.75134903586556,247.45274747900137,,,184.0045182556736,67.0,64.0,58.0,15.0,,,6852.0,345.53340762441064,303.72434594007063,133.23454785984592,149.93890222937057,,,183.7832967456183
26,LGAV,640.5367904974487,119.19622683057598,232.35183828848383,328.93846097905595,319.13699419070514,445.3483139349485,341.6883474592237,0.05721304086513499,0.12798553991017644,0.12770824272880096,0.09093790665626703,0.05824060181298231,0.06170933799036585,0.12790500028439486,347.55835459183623,-5.459810144761063,100.1181776258682,313.7730686918219,233.85854867788456,400.8961057079077,254.94059798840303,798.6126781669446,199.85658113165238,307.1881478826717,417.7454799977754,383.9493060067135,554.7654593029247,462.73430975588553,49.0,51.0,54.0,47.0,39.0,49.0,12715.0,726.4681197730647,201.76991937529294,293.1420246375823,278.7672446936295,308.49220338775035,387.44097227639975,386.1865642158967
27,LHBP,422.1488850911458,89.54482596261161,145.41936767578127,220.82686673677887,263.004013671875,323.47081054687476,257.97410019167796,0.04531669682211161,0.09497641915383076,0.08004894226742393,0.061014923160999365,0.04854306973493793,0.04481417105724914,0.11063059729975724,139.8964029947915,-13.823160807291707,37.74752197265638,138.63223031850973,163.777744140625,172.43725585937452,131.44238740709486,517.9869877054991,106.87718242813862,175.98673731700836,265.89092391851284,328.16243999911336,408.2889259267402,346.45413932652247,48.0,42.0,50.0,52.0,50.0,50.0,14554.0,504.0157199790945,107.26413701370407,173.6359559550322,229.1036490853814,287.25910502324336,373.84548787185145,320.56267730453544
28,LIMC,305.54272180316076,104.30916366577148,122.79636400799419,169.28221507352944,329.8692943431713,,166.8247373862061,0.053611295560969593,0.11194632709789831,0.06766312140854121,0.04683453497033592,0.060918083657418985,,0.15674937087355706,232.44389816810317,-53.244593048095744,39.9681140988373,117.91818704044132,310.22393120659723,,90.45242537601436,373.0060612539969,142.94419114133717,154.814412853961,223.6281253218855,383.74914143819257,,231.55073030516687,87.0,80.0,86.0,85.0,54.0,,15089.0,293.4159672595834,133.49462642081977,150.44344242398145,191.1404172830146,228.00711124746002,,213.15982436255698
29,LIPE,323.9099213805378,98.75452846950955,182.80393548659342,236.08094482421885,293.8338313802083,,229.26170348963294,0.051555606618759735,0.10582957412284684,0.10097421482416813,0.06529239193456567,0.05426975110899447,,0.14829125430312415,153.24242236946162,-26.304027981228344,90.22033088589905,161.6790588378908,168.40665690104166,,138.68535244669226,427.4369815668566,134.78628562384557,266.36284385981764,327.7614467925032,380.7513786639584,,329.2914847116703,79.0,72.0,81.0,80.0,75.0,,15109.0,401.5724145602535,133.12240185152095,252.17964765217985,286.90835291776284,343.7828268344278,,298.67232718779655
30,LIPZ,306.9809570312499,103.10818266532792,133.01288604736322,193.40963120058356,240.97196742466517,623.8585937499995,188.89798760751205,0.046158828965308506,0.11044987332456295,0.07314894879438034,0.05346528392719902,0.044507953410667524,0.08648477155015431,0.12490552064328278,127.74176897321388,-65.84254563022671,-20.458137512206886,82.40888407144216,84.38855271112351,623.8585937499995,57.875057056371205,391.7837147733901,148.637020012645,181.5936839682285,322.1392773780106,336.2690841731223,650.8031620410044,283.22931884086887,84.0,71.0,80.0,83.0,84.0,10.0,16692.0,372.59797204667416,134.2065745741636,181.57602771203165,313.3132667900451,327.46303769941005,195.34929038019996,277.2614835445733
31,LIRF,367.0304911050448,141.90487352058068,174.9112262490355,286.8334661115681,215.06070682920253,,225.69500730080773,0.05692120044783464,0.15149169337733398,0.0961317229055119,0.07918775211391733,0.03936784372368818,,0.17916994545735998,313.20768425263503,-72.77968586024957,51.41819480613437,237.22630122669972,112.70651771282323,,113.31887315346282,474.7828095192562,258.5758663353933,253.91184004488719,353.84988572279013,291.7721710056076,,350.04810235835384,83.0,67.0,81.0,57.0,58.0,,11732.0,358.9879406804686,249.99478571747804,250.2003879989638,264.8855934658683,271.47543448121996,,331.2127074926699
32,LIRN,397.50845025510165,89.84986691358614,138.39246103714927,244.03625488281259,283.2451435810811,,226.92429663384442,0.058463321176148254,0.09586649477452124,0.07629278722354249,0.06754278896134627,0.05199516624540355,,0.15916246655232644,368.63315130739744,-40.85866490806026,72.2639035594708,223.49670410156267,214.24738703547297,,166.08897649543403,499.2151660139486,109.23264926150495,187.98566997767918,302.33880549855985,384.06517839854104,,324.64259937035655,49.0,41.0,49.0,40.0,37.0,,8056.0,340.1269280552995,102.56168727055561,175.33957991125845,206.2062113666542,323.1508239648877,,278.95685815593936
33,LKPR,411.56484038254285,99.2151137131911,162.5638974946121,252.50437709263397,275.64181082589283,352.16728864397294,257.00832217064124,0.04844752462162787,0.10758824012612113,0.08959209560862233,0.06982941703558602,0.05091324769859105,0.04880425189464537,0.19149462804437484,262.25250875538757,5.384969858022798,67.259412042026,138.90780203683047,146.59190150669642,163.66373116629407,144.44031590669258,501.316488969457,120.40110136763688,213.819733218705,320.6648167323891,341.52465451664256,421.67582863071783,337.9713675056647,29.0,26.0,29.0,28.0,28.0,28.0,7605.0,434.8116780022992,122.66264469093629,206.5582280720046,294.3200149404509,314.12413879855217,395.75016677002765,305.57146195072784
34,LOWW,419.610392252604,103.00531087239584,204.9107462565104,239.03452654582708,298.3478415615587,371.32016601562475,285.23540395549406,0.04808276930627715,0.10903097847455072,0.11263773210036089,0.06610957060404747,0.055101570048828166,0.05149024198947614,0.12203076602292555,250.59397670200852,5.629069010416637,113.08963158017123,175.75431265482106,225.97871270237198,228.3507568359369,195.36724817263087,571.0820297437488,157.0522397071137,308.79510019352995,365.823036900875,432.8420058322154,500.33647215944023,434.3689433833215,84.0,75.0,84.0,82.0,83.0,80.0,22029.0,516.24614537609,158.00825194121,289.0673104408663,322.8122395959664,371.4133083978577,447.9969679208076,387.9624336129769
35,LPPR,153.66771281849253,118.6500760033017,126.5811785269475,,,,119.54228540088071,0.07666938254841565,0.12996655554137598,0.06978507557941187,,,,0.3247003894200964,43.006758949973474,8.124601091657318,71.93096127717403,,,,15.072862393844884,201.53979129057706,145.7311798868238,173.80739383948472,,,,162.3978082775751,88.0,84.0,69.0,,,,5542.0,198.02606765330148,146.37843685666306,159.38352470618057,,,,161.71139591767906
36,LPPT,237.56493045122204,79.27429707845054,174.01528157552087,,,,150.64649646603078,0.09599557173352825,0.08552455468768883,0.09574751474221019,,,,0.3383911736745186,180.70916748046886,-24.49745347764762,109.4863037109376,,,,58.967682286730415,335.29011887413805,108.99194319118149,245.81417361289016,,,,235.9891505324346,78.0,72.0,75.0,,,,5528.0,284.25262056715377,106.94848889531714,221.5669563144371,,,,228.52382509693817
37,LROP,512.3808743990382,101.09355404502467,112.52788837139423,226.43171510858056,276.480897066886,385.75583683894195,321.155466649951,0.04345735745462169,0.10726278429511188,0.062025716676892016,0.06264773877301387,0.05099671556812095,0.0534638951933907,0.10105707548963487,394.74502704326875,-39.11314311780432,49.7623009314905,182.39507746292387,223.53010211074562,327.9735351562495,249.92910666975664,653.8404582314636,150.03408660775116,146.47741513386123,277.86551245672877,347.526964867913,467.32236763067016,437.17990950688926,65.0,57.0,65.0,59.0,57.0,65.0,21835.0,525.2892216573565,146.13363400137604,138.83767082513936,211.42111290999853,268.4655215744595,335.49243446034137,358.7026730298396
38,LSGG,186.41898246433425,74.1911166878634,97.21675482855899,154.55526431576243,,,119.51062775028784,0.04006018817058523,0.08059837521208248,0.0535279080818078,0.042757209679831806,,,0.15570857384536074,30.048154084578805,-44.20710505995643,-14.077730305989455,22.64216228107848,,,8.557382322501605,235.58832840686208,94.86498439714896,135.43093926638045,196.0627471287799,,,164.25430698001762,92.0,86.0,90.0,91.0,,,13382.0,234.94458407691295,84.42736891849557,135.45189094953113,195.82991288365605,,,164.03737180708615
39,LTFM,483.0184545272432,146.55303729021992,143.77162344244465,191.22026036149373,212.88944899867957,307.24049479166644,301.3603902889375,0.03806493756885273,0.1560680817010216,0.07927985829446271,0.05292493258832207,0.03910761617548847,0.04257349974873437,0.09840185866656528,312.3102714342941,-83.65270543981485,40.21165446993683,145.72249486890902,151.72812362455983,185.61049804687457,178.96251236334544,623.405668917797,375.49754461937465,250.2439490802929,234.36097686328677,273.0884103022307,380.5464627823735,430.89346502923763,78.0,54.0,79.0,59.0,71.0,60.0,25141.0,543.0261521392069,369.4982336603441,248.57025769416396,185.12397039058925,228.67524696879187,335.01482894217304,391.9792198743884
40,test,302.38202169143966,109.53123361401092,165.18023961539225,217.1392484005367,270.94041345081996,390.8102108028016,220.06517573406651,0.06080999529711143,0.1187035380882001,0.09095325455194826,0.06001863176829095,0.04998527460370255,0.05416402179190411,0.14292710522292998,68.86994794584412,-2.934728456081347,64.25290395409182,117.03795810592523,96.84369597613738,132.70324824892188,89.57488620285598,420.5848834434823,180.73267979484365,246.92358256360052,304.5174015574451,367.63705767947584,506.49855705200827,333.9515713781274,2885.0,2660.0,2475.0,2140.0,1654.0,725.0,501883.0,414.979837290489,180.74282864469035,238.46550282738394,281.1937281858605,354.7596308169157,489.1427714796932,321.7144665871016
41,val,309.8120255515131,105.1033947607552,169.0655966391311,217.577261482899,276.6220228068759,381.51593048044913,220.02900785724086,0.06214671828029775,0.1138226127086493,0.09305775066900274,0.06015552714129267,0.051036415900027644,0.052886034535184416,0.1458330816937971,83.45203832146557,-8.02097727096318,74.63154680099034,114.09280225037237,103.44553645508509,148.70075915141376,93.39615871456472,428.96398432965344,161.94747085551245,248.936182531716,304.3685592617266,368.2745710223097,481.5085615027171,327.7775995515824,2445.0,2252.0,2131.0,1826.0,1403.0,601.0,429072.0,420.85424813551754,161.78464054940164,237.54122540323345,282.2528678534425,353.5735929453032,458.35373165993695,314.19029643308204
