,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
10,EHAM,380.69341423806196,113.28786333869485,164.8892707824707,197.9433121219758,244.0395379317434,557.8377441406246,189.4645372510262,0.05829999991110677,0.12224388158673395,0.09036264208394576,0.054596310546405055,0.04492220318339439,0.07729855160772393,0.1061058230125698,-147.8813750877813,-25.855230353860335,5.187033566561734,25.818270119287796,0.4466616981907799,538.2634277343744,19.23824206461593,503.5809159918975,183.3525721404332,253.4149892822973,276.60458718017566,334.3350048812199,681.8720877018767,285.2173831780019,89.0,85.0,88.0,93.0,95.0,10.0,9745.0,484.105437531096,182.59772940284395,254.81384076755245,276.88969031940417,336.1083778845621,441.2381900850248,284.5824245206392
11,EIDW,311.8007440981656,136.46220092773436,322.085408528646,236.48429361979177,307.72860054347825,723.1957397460934,261.2148546579568,0.04589733606704951,0.14638573687996798,0.17617406496893187,0.06449618548821003,0.056692425064763206,0.10010433248072384,0.12609233008922868,177.15259319802942,70.36804267035585,288.354451497396,151.28696289062515,237.5628715183424,696.4496459960934,184.36723225312306,401.125389466375,164.58749825430164,374.6730606688461,290.8742786342346,364.80608885087224,792.3915204745153,362.0639033208792,92.0,90.0,27.0,60.0,92.0,8.0,7381.0,361.858836318689,149.61991108978106,243.78849145394236,250.53184275500917,278.36961628350133,404.0399022894792,311.6282253013979
12,EKCH,320.4200381324405,83.68788954790904,118.64495700743139,128.9518171037947,187.7244188262195,273.34248046875007,187.92698786825414,0.035459523010147126,0.09045103014444252,0.06460318225766486,0.03549533799990994,0.03454192820965017,0.037807641309890345,0.08424864040189615,-196.87004743303595,-47.16546810374544,-87.84570014767519,-38.55141485305043,-97.8815977515244,-88.90383300781295,-61.301365959103826,418.42705357478735,113.82444245221804,149.9706741729173,154.88561975850985,270.99171613300683,341.33491473881486,280.60472079889917,42.0,34.0,41.0,42.0,41.0,40.0,6218.0,373.6955233372279,105.15044904237574,123.05971915854583,151.82952828859592,255.83607175333773,333.75199220958916,273.8488863055387
13,EPWA,676.3386579241072,124.95274070457178,144.4344351632254,230.3016315328663,251.28825431034483,357.21011247306046,293.5540504081006,0.06544358808649581,0.1341943380478283,0.0788939396345369,0.06350155035538557,0.046298151122901574,0.04941181733737306,0.1188136958143017,-476.64243861607184,-66.32149703414356,-16.407457624162834,-82.38388166756448,-101.77778151939656,-184.49035223599188,-122.0803185318563,833.0225824239169,159.20106398989975,179.56520594032725,313.413087926325,311.6020458734831,412.2183710871221,405.1049457437064,28.0,27.0,28.0,29.0,29.0,29.0,4914.0,695.7192132386349,147.4858299295209,182.09529846511649,307.74404555119645,299.72466098454294,375.15385255410484,386.31176866464017
14,LBSF,652.0673828124999,147.0013289018111,204.36804687499998,230.1692227450284,306.26951002038044,395.4239453124999,328.5102604162603,0.059813060723469355,0.15538508048136482,0.11137248396241796,0.0633777466140548,0.056381326915150076,0.05468870774415485,0.08577324987431571,257.2067578124997,-82.03222378817475,-15.231416015624882,77.90040172230123,77.48698624320652,188.0671093749996,148.2807583638864,838.1802164665525,199.95031678032868,277.0296027210378,295.9654372299843,370.36719439537484,473.726224139864,456.5707047035272,25.0,22.0,25.0,22.0,23.0,25.0,4005.0,814.1910344857513,186.6392695498654,282.3144758619053,292.24871043890624,370.31039743625087,443.7614996269869,431.87520874431294
15,LEBB,217.5969296017209,127.33492913044674,,,,,129.9539904529746,0.16684202748979068,0.13699194854896724,,,,,0.4275704147386951,174.94954619536531,93.05842096033227,,,,,89.93099773056045,307.41025064887594,157.58520834091425,,,,,210.90897525451334,74.0,71.0,,,,,1728.0,254.49749489476758,128.07917197195675,,,,,190.82999138949282
16,LEBL,153.40300143494895,113.36234214089133,135.0898564656575,,,,114.85149695164529,0.06860639144338142,0.1199153205013395,0.07387887505745006,,,,0.1934214165432842,6.992700693558734,-65.87860107421879,-27.16683959960924,,,,-27.479045521412285,199.0347108984414,158.7259954343831,180.62871141083525,,,,162.2140650550908,98.0,88.0,96.0,,,,3216.0,199.93452514304005,145.23653858322155,179.51146113131196,,,,159.89451105332517
17,LECO,201.5752418154762,118.42642559582671,178.64943472055288,,,,145.5756627762003,0.0910468120797835,0.1270137166827217,0.09714485521838848,,,,0.3390587498039511,110.120826357887,27.45592334602449,121.57246657151454,,,,55.759262031780516,281.8800592238017,168.2003738173435,255.25245579738066,,,,236.09856197988594,84.0,79.0,65.0,,,,2802.0,261.03826051981935,167.00474060580657,226.18807341562658,,,,229.46072999793427
18,LEVC,81.63541561624277,220.43124976524936,,,,,87.42707422644762,0.1328299708667841,0.23984615920432392,,,,,0.4404616608005156,65.42376659227452,184.96524165226856,,,,,60.626860102356176,123.16862203772052,292.7908677143633,,,,,165.2285663447457,46.0,13.0,,,,,587.0,105.5094571958489,236.23550586346735,,,,,153.83490642987783
19,LEZL,232.05424093898344,104.44942767803485,313.3449926131812,,,,141.98781891432193,0.11450199213945671,0.11205584330319673,0.17142222859731984,,,,0.5797998686707896,163.705793549743,-23.51699359600365,310.57556152343767,,,,46.16808618930817,308.94303501487,124.89577734059519,355.590027262422,,,,208.48665856685327,79.0,78.0,39.0,,,,2457.0,263.6783868352088,123.45569079254317,175.4315307165347,,,,203.35197296548785
20,LFLL,163.76380354634827,78.8326846036044,125.74021495472302,132.56982421875003,,,114.14583566345746,0.03928755593076418,0.0838602148062923,0.06860572880761698,0.036524384158360276,,,0.14126869097021363,48.19813794768266,-4.679429487748616,-2.38583096590898,36.56058805534649,,,22.471033594095324,228.1727074357407,101.62640306581787,199.6143196983895,201.3082788883949,,,186.24130630809086,89.0,88.0,88.0,83.0,,,5925.0,224.28764578628034,102.10038609242541,200.74391047732215,199.16388531884894,,,184.89631343739177
21,LFML,186.22574327256945,136.29024200439454,148.68119623419943,181.5404622395834,,,147.6810909827964,0.047915145383360794,0.1439360715015264,0.0811438180881732,0.049993664667399275,,,0.19666293501994095,109.45335828993069,-41.54964294433598,-25.811062587780757,130.35200195312513,,,14.358050136224259,240.26177868281505,295.8850125635189,244.34110105402073,224.06033701488442,,,270.22613271423944,90.0,80.0,89.0,60.0,,,5187.0,215.0806386258013,294.8014870905452,244.35063018227737,183.77784177873625,,,269.8704320207077
22,LFMN,234.33822093290442,133.1922768985524,204.59137297329838,222.96518622504345,,,201.3134762386524,0.05101797783837045,0.14060864169904413,0.11180514391829716,0.06143068638027777,,,0.1375403652596241,65.91289924172797,-73.77155438591457,-47.68941550058847,25.723968505859506,,,10.55016520632954,345.20147432420055,189.73718455623984,300.8289742944904,359.1944917492462,,,320.9755702985447,68.0,68.0,73.0,72.0,,,5057.0,341.3697001493166,176.10805170907756,299.08046051311317,360.7864091512551,,,320.8338597633817
23,LFPG,273.34956555488776,73.72174313193874,135.8483108520508,203.28010754707535,506.37820870535717,,166.16269505409585,0.05328033526436103,0.07930913635303134,0.07421418306458254,0.05604295466940442,0.09343076994428326,,0.10586983109529043,153.41925205328522,-13.057046187551439,36.47713165283215,107.6378862429889,506.37820870535717,,80.16219126872545,335.4417551359039,121.5089212046292,180.74544379952917,269.3760348054877,534.7150450765661,,235.96703631754062,78.0,76.0,80.0,78.0,14.0,,6484.0,300.23213803653533,121.60804755524141,178.14326284449191,248.53460441776102,178.24314605751107,,221.95058639224692
24,LFPO,274.2869843273628,119.75239562988281,183.69304022731552,234.43603817033184,,,200.91349860067945,0.05502110227649416,0.128806980165126,0.10009220964143539,0.0646889444742386,,,0.1394332328848553,198.43226586318596,-20.658510710063766,34.69433740822677,172.85413953993077,,,105.86745200772707,353.620710869268,220.33594354115448,286.9302356185475,314.2755651085787,,,305.0151020521418,82.0,76.0,83.0,81.0,,,6484.0,294.49944827228796,220.8229366198897,286.55644389946735,264.10548931076664,,,286.0750194556969
25,LFRS,211.3573967428769,163.10147517277645,144.63810151198814,267.34366122159105,,,149.03936186069396,0.0763218060147709,0.17467280020099918,0.07913596689922475,0.07361557836745737,,,0.1694072119221388,67.80451157513804,-36.16066800631013,5.887057600350345,220.39715021306836,,,23.16111563023871,361.38429065417296,321.711429418076,182.05212950508334,305.6360262842926,,,231.5120736773601,68.0,65.0,58.0,22.0,,,3608.0,357.6056039502557,322.16048611269,183.54609267603487,216.7340358593851,,,230.38253765350936
26,LGAV,783.4377790178569,126.55094782511394,204.97258843315979,273.0294314014669,295.6394813939145,468.0865453603313,347.7446822267701,0.06940531500231653,0.13318792763103005,0.11169350357355146,0.07513855384505097,0.053898054860499714,0.06472366095579611,0.10919899028497354,692.6396683673465,-44.657761891682966,42.54057707609965,214.44526765784445,221.3388800370065,397.9838069993618,235.7528744951005,961.9881825037248,223.794264713583,298.42671486658793,344.4206834393518,356.2415423895192,563.5844594129932,508.2124441846532,49.0,48.0,54.0,49.0,38.0,49.0,6668.0,674.5045419441653,221.61394200289382,298.1526576885397,272.3089117328921,282.88337750335154,403.1795578236098,450.25645374813655
27,LHBP,341.0673927774235,93.57819911411832,138.8319921875,187.49420285692403,237.263388671875,283.3494531249999,223.3696680089456,0.03665359307876339,0.09790797306286696,0.07565813728426757,0.05160147446085201,0.04365281199720354,0.039180799004375856,0.07692357827594967,47.74265585140289,-35.902778262183816,-25.752397460937345,49.9622539445467,95.628388671875,126.55978515624949,71.9839574734966,435.7580716152956,109.87371600208697,170.75299113916017,234.07092748943555,299.0151566904294,367.18475282502686,303.83851943684084,49.0,42.0,50.0,51.0,50.0,50.0,7448.0,437.6233410355265,105.10104397254547,170.51362387361985,230.95201172987458,286.18759940230814,348.1837180552174,295.20815808521104
28,LIMC,304.259181932471,114.54137009840746,120.67240870276163,166.07171128216913,302.14077062774123,,162.93341608761665,0.05295374355694311,0.12091088094308591,0.06603585905787814,0.04580689392300648,0.05568238783318311,,0.11949134484347805,224.26161772629285,-55.791634584084576,-2.144596543422875,74.45604607077217,271.36440344024123,,59.649183088429474,378.1336863608294,152.24199320172877,156.0118385267618,209.27885025700084,358.47379704469074,,222.63636806533793,87.0,78.0,86.0,85.0,57.0,,7745.0,306.218260948173,142.56753261236804,156.91204445542115,196.7468890452284,236.31452073039853,,214.51076564513002
29,LIPE,298.3264129252372,110.90985018965127,171.10888445818867,195.90405578613283,257.10484375,,200.21616711664754,0.04771967609060541,0.11803661586451739,0.09354942064946095,0.05398191766491689,0.04737059057049463,,0.12962850457328354,126.90246118473053,-26.332194010416707,61.77024332682304,113.89130554199235,126.29953125,,103.00775679969075,373.3682247775438,142.37937047090887,249.01548762854253,283.4267311439244,332.0008707614284,,288.6764274659016,79.0,69.0,81.0,80.0,75.0,,7715.0,353.38415453725105,140.9482877588348,242.73558555494847,261.1745280946037,309.1067228982938,,269.6903952326631
30,LIPZ,326.2306927849263,118.8081725214569,157.60236136520962,202.47092226327183,250.6973644438244,626.9579101562496,199.41319131901483,0.04867059663333133,0.12440364412164379,0.0860765398770153,0.05577396587089118,0.046172191506537154,0.0868073573437933,0.1659376510763834,101.53237017463191,-86.23891739106517,-67.35449064230603,26.61009418533519,33.27661714099701,626.9579101562496,12.865863164452186,403.9323241729206,174.24468853696914,212.47283296318795,312.08921512070214,333.73639625530825,660.7513221782336,285.647467324944,85.0,71.0,79.0,83.0,84.0,10.0,8533.0,393.2838325450179,152.4845801735812,202.80210480624424,312.8430064825742,334.0677103057168,219.8890848000721,285.37429649486705
31,LIRF,395.2913803652105,164.53204438180634,177.0741165161133,255.39051106770842,225.32004220145086,,224.4945084131393,0.061171082449943334,0.17434288307126605,0.09689611866181316,0.07014666997866119,0.041212743105602946,,0.16279967030335482,290.41792168674647,-83.15446425929217,-1.951164245605355,144.73708496093766,50.252833775111576,,67.4361425811718,511.6063633926267,270.43899782215624,250.32747044913563,316.2224003865829,362.65942524343285,,358.44630284757176,83.0,66.0,80.0,60.0,56.0,,6214.0,423.7474462350456,259.3094592213639,251.8991870269936,283.52702811392527,362.41123400373914,,352.0739504269657
32,LIRN,418.72156010841815,111.79620361328125,136.43856624681123,207.3146240234376,328.6299984580592,,222.1906205063503,0.061752283047956845,0.11867116381014227,0.07449581904354682,0.057115296750362976,0.06017674750667856,,0.14573293089794492,386.18293606505057,-72.35613700671078,-11.99967115752539,155.11120605468764,209.23212633634867,,120.0423789352107,514.3199098711568,142.66865165443213,191.89681357142032,263.4681331330543,404.3887432820722,,312.0562117037185,49.0,39.0,49.0,40.0,38.0,,4190.0,343.20783819479516,124.56644923937628,193.50599434071208,215.68250867082514,350.69747392631,,288.07761609997493
33,LKPR,310.1287547144394,105.70306161733774,162.571217504041,241.21028084590523,259.16580636160717,313.5639299665176,236.27446626741104,0.03614956927723261,0.11340056211982133,0.08897286834635268,0.06645269470503257,0.04777889887097422,0.043376844063909736,0.1273430555782006,153.3334960937493,9.17791513296271,49.88183172817899,114.86222050107776,115.947509765625,150.5213448660709,122.80302236994513,421.33092547727415,134.94252872598142,214.23955985305057,312.7863079894777,328.9513746481217,390.28010485559304,321.5188411065562,29.0,26.0,29.0,29.0,28.0,28.0,3893.0,399.3856462670837,137.29625635859645,212.03953170969285,296.08254147463765,313.4884422311054,366.6935737401369,297.18086891678405
34,LOWW,377.5533912295386,118.86020067003038,206.53594970703125,221.5824599847561,271.40244924286264,332.26404418945293,262.81942788082273,0.04315250487761975,0.12586258235658507,0.11264549838905667,0.06110772610084259,0.050007901678786486,0.04597627635217247,0.11745845048171295,177.69366745721695,7.985117594401008,84.80336705649783,142.54487423780503,190.82185269579475,182.0321838378901,160.660042668121,531.6033766974743,173.05111559026753,312.0721553314578,339.9595077139101,401.9649307556335,458.49123307024934,404.25997306475193,84.0,72.0,82.0,82.0,81.0,80.0,11201.0,504.0352504357032,174.0799034720235,302.1770465350927,310.5308260580567,355.9878669523228,423.4619165689991,370.98081287180196
35,LPPR,175.05082788360258,112.9837475288205,153.81770911583538,,,,122.92035064969556,0.08296829524295818,0.12178188558553728,0.08426981866923325,,,,0.25930561751509285,127.12214163448041,43.765618301019394,121.95824960561912,,,,62.19007924302651,224.59025913169106,136.546444532283,209.2345495617229,,,,175.4045736209077,89.0,82.0,78.0,,,,2907.0,186.19962279878882,130.13853861540719,171.1159704914809,,,,164.03784597328973
36,LPPT,273.6595036433294,77.41941155327692,204.10270155869526,,,,166.93687610695213,0.10709592132438124,0.08205946444184961,0.11161110567818026,,,,0.24184017693501436,257.24376032902654,0.03838772243918401,165.45871566177976,,,,102.81477596543803,379.80762154353135,103.02332607181728,289.9261781314977,,,,274.79130664884696,78.0,72.0,77.0,,,,2903.0,281.2356597911425,103.74629844897696,239.63805952845536,,,,254.87597280104748
37,LROP,518.3399489182689,104.06184146278783,125.97299575805663,210.70781250000007,255.85015762061403,347.0834209735572,294.65249139538696,0.04386003298594423,0.10970246313373183,0.0690098697551236,0.0581086209000692,0.04709611459575389,0.048018011379191254,0.10713153198568988,373.395688100961,-35.991753829153,27.15526199340833,165.63081868489598,201.86720463267545,288.832309194711,218.17219328878153,653.1707667952983,146.043740672594,167.62212370600344,264.27508097862614,313.4653695321549,417.9783169512138,392.4627717492968,65.0,57.0,64.0,60.0,57.0,65.0,11152.0,540.0882624009811,142.79743190085836,166.715476591532,207.66927013238902,241.94449136903722,304.4799636632083,326.24755253298787
38,LSGG,195.1539014733356,74.64013104106105,100.41590304904514,152.69510323660717,,,117.76961777005718,0.04162426676220264,0.07972336803414183,0.054940625846815166,0.042076222150461175,,,0.11368198027448183,32.93726382048234,-42.635319199673,-15.226856825086688,23.94536615728036,,,11.87217948103313,240.93857954298548,93.53369161657507,139.43171031398728,193.7456933361861,,,163.28952768500034,92.0,86.0,90.0,91.0,,,6843.0,239.98446127141293,83.7395941263801,139.3742444130505,193.32543646108195,,,162.86926546798796
39,LTFM,636.4433343349356,179.07476196289062,162.95238021657434,214.0885430007685,262.5107846467391,339.5649026537697,339.42583612411613,0.050060932641684965,0.18608818222030618,0.08905657091453759,0.058979796950043274,0.04806531272434334,0.046956579359837054,0.11010443494610864,439.1035657051275,-117.7503747558594,-35.9880123862736,78.58069848232596,107.49660326086952,185.743520585317,175.19497339056153,821.4067019467454,410.5848239765173,277.47171141015724,262.1245628346135,326.52771533023724,424.5503193864602,495.9130685401352,78.0,50.0,79.0,61.0,69.0,63.0,12991.0,698.6812088189782,397.3313362163521,276.88601918090063,252.144005689318,310.5846766338926,384.8285342904868,463.9537285619772
40,test,315.7871432221998,118.7947606593145,170.93840201676724,206.5414991546716,273.0924304710891,365.35946023448054,218.79517731979146,0.060805135456942605,0.12677395487918192,0.09339513609254868,0.056865038763983196,0.05025636865346175,0.0505333300948489,0.13779478407396004,104.25205171396564,-23.984801270777847,21.20587702768304,69.948720513062,82.1452098732223,145.01071774040037,64.15040763836242,442.91981671408735,192.4626070351504,251.83533136649822,287.8339018369516,364.62529586481503,474.18156780548605,332.58187179051424,2894.0,2644.0,2505.0,2158.0,1670.0,739.0,258867.0,430.550262088124,190.998381762876,250.99102215944148,279.2698914394039,355.3581113172407,451.77010737515513,326.3370007149223
41,val,325.1219739835898,116.58089154998656,174.30496394077193,205.82592979211273,280.6121273969544,363.6057841812804,218.53030776247024,0.06361208965553158,0.12446988223394587,0.09524418233015727,0.056698839426968795,0.051636590970777996,0.05029872580903049,0.13813531692488437,104.37289288235155,-28.762312704668172,21.84084029153141,61.804920688150126,83.70274095663153,143.4477292133967,60.91035718537156,456.39622335843166,174.68702666722433,258.9261071917392,289.15065632508816,374.7135158418824,481.55860950619405,328.2449451959498,2444.0,2239.0,2140.0,1839.0,1417.0,613.0,221333.0,444.3924119287131,172.34138271857051,258.06360978119585,282.54497730197266,365.37416715587847,460.0725375950611,322.544791421664
