,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
22,LHBP,219.47570535410998,58.199766577743915,113.05871062583108,144.07123192320478,202.7135593580163,,147.04465030760878,0.03698462541484988,0.06145639282581535,0.06161041428895976,0.03960676076676065,0.037255084940175376,,0.07496462369653233,-21.853868567425668,-19.4431985994665,-36.654418945312344,-32.91162628823125,-42.96005647078805,,-25.54031889185763,271.68090997143054,75.7921218434448,146.3869198574995,192.1358238279525,250.93976154654976,,199.96780239834465,46.0,41.0,47.0,47.0,46.0,,4752.0,273.7928885729724,74.16581392931059,143.25580967245824,191.34256689623007,249.96706822037507,,198.3509349043193
23,LIMC,140.17906406947537,97.4841028161951,124.53994493599393,,,,112.05550916856971,0.0510241293437985,0.10350012190013677,0.0681075488580526,,,,0.14193571990530893,-39.53119332449765,-59.50173702755494,-45.43990610881015,,,,-32.63648990546267,191.02235581002145,140.16178451952518,168.34921474462908,,,,175.436416182397,84.0,74.0,83.0,,,,3420.0,188.009654794972,127.77121653965517,163.0862356856824,,,,172.3992057481646
24,LIPE,164.35468519056167,83.03310838386197,166.63285024542557,368.251674107143,,,148.2264561418651,0.04761979822715511,0.08838027855880055,0.09115747460055679,0.10132234330251076,,,0.13182612344385367,50.12076547983544,-24.141619781949668,53.07829124049149,368.251674107143,,,59.16035460224919,241.4808733558143,119.137675373481,243.4487952239532,453.7382005970973,,,235.05704805456742,74.0,67.0,76.0,14.0,,,3668.0,237.8346426477156,117.54656385398087,239.17081282405047,275.0897516164631,,,227.5213861296808
25,LIPZ,184.57278442382807,85.73256817985987,135.88846467670635,189.8948762313179,,,125.75023725575923,0.04999073168003178,0.09010996829035389,0.07431539606083726,0.0523827952488868,,,0.11790144601602184,-44.83867797851552,-57.18426962459792,-57.561235929790165,2.5041450832202172,,,-33.033052431904586,266.13787388148387,110.59024137013334,172.0528268084598,324.89449130835266,,,194.35238928988318,80.0,68.0,76.0,46.0,,,4392.0,263.98860902025916,95.36191345079423,163.21580107972733,328.47483746132957,,,191.54639777342956
26,LIRF,178.57470703125006,133.17255401611328,255.11516113281257,,,,120.39136600933224,0.05215345281249068,0.14282993274669215,0.13850318323055705,,,,0.15111489585006185,15.913682725694697,-91.05784988403323,159.1663818359376,,,,16.47568975196111,209.59837614306466,313.20504929157653,316.4018279252301,,,,213.06453070209204,9.0,32.0,15.0,,,,1236.0,221.67095712317615,304.47140169954963,283.05005792959406,,,,212.51255113333096
27,LIRN,180.98433430989567,85.85072762625559,134.88917236328135,,,,97.43613052007119,0.0496841018374099,0.09141354659894795,0.07362162550750853,,,,0.1606463424213182,17.214640299479317,-44.92758832659045,60.192932128906435,,,,5.7470149147016665,212.54263487904703,103.51609841051288,163.62161584074096,,,,137.27483820983966,6.0,28.0,10.0,,,,941.0,232.06385621381227,94.96951640437037,160.3774855772048,,,,137.2274211037799
28,LKPR,259.85414341517856,85.82127685546875,150.6793212890625,216.6617567274305,237.33858816964286,,171.26072308206165,0.04779698033220286,0.09171718008797246,0.08239020823275399,0.05964375207449656,0.043764108120641555,,0.10049371562594166,-15.8287527901787,6.579172363281223,19.826677594866176,-36.46982602719889,142.30950055803572,,14.307709685407735,317.0398270793235,103.88264702549517,199.4462453245133,272.01005126352015,299.3399186109808,,232.06655390870486,28.0,25.0,28.0,27.0,14.0,,2440.0,322.45491623485015,105.81193440505393,202.10006813903456,274.6889383399167,273.2895760557225,,231.67255270810855
29,LOWW,246.2854736328124,89.65895376632463,173.98284068860508,200.84949825971552,271.9197782628676,,191.87967631400412,0.04212759626502706,0.09501123891919507,0.09500933938552097,0.055365907468040605,0.050082695632258575,,0.11044365480355428,-0.20799560546905696,9.593957701725715,79.5652766980624,28.14075802534069,83.28491689644608,,59.03528243280744,378.8054640074756,157.45835626785825,293.53375573671906,336.1233851482818,433.04923398544224,,343.29670291974935,80.0,67.0,76.0,78.0,51.0,,6870.0,381.19537008856634,158.35197779816372,284.4219604757624,337.1112608146894,429.19362402811737,,338.20720196579657
30,LPPT,,,,,,,27.796226819356274,,,,,,,0.7466828129962163,,,,,,,-6.084766705830896,,,,,,,32.05870813710406,,,,,,,12.0,,,,,,,32.87557338410114
31,LROP,277.7097311580881,93.33002344767253,108.39363352457679,153.53562375332447,201.56385633680554,238.7265901385612,177.2645205096726,0.03254114836577775,0.09879285097173256,0.059369400722055495,0.04237250147338481,0.03714279585586011,0.03300556554468649,0.08126892563096415,-31.91492417279451,-38.696473439534536,-11.797981262206894,-20.079298952792417,-36.843062789351855,-20.041374926297735,-13.590071621132147,341.84920906208345,127.88051598260664,139.66698213155863,183.21667943183704,251.58257539142954,313.82300777429583,240.70868300308993,51.0,48.0,48.0,47.0,54.0,53.0,6921.0,343.7428773639465,123.17505679242572,140.64050517618128,184.08192579799118,251.20706981788112,316.17944167212937,240.3421025669509
32,LSGG,121.84511982310897,68.4168868291946,156.3705397385817,,,,74.63453981716104,0.06779209246160671,0.07308071951471905,0.0853912644703081,,,,0.12739387510982245,-66.7057876586913,-42.43550109863285,-43.577389448116875,,,,-29.57426984408441,153.32712438575018,86.3998358007952,189.86560542679948,,,,108.80141433279442,88.0,84.0,39.0,,,,2462.0,138.84747096984654,75.71263278309235,187.212826460177,,,,104.72614316420115
33,LTFM,370.19226288377206,191.0890054141774,197.43569335937497,147.29431640625006,150.98092373934662,266.2303059895836,227.29597756252122,0.038649320028468055,0.20011319183561707,0.10771099373724921,0.04055802856606009,0.027713955242880606,0.03682349442947718,0.13813127321779983,-209.38922012061443,-96.08950805664065,-45.32054036458318,-17.097656249999872,-88.5956032492898,-144.74572172619094,-109.49827299372055,487.3616314788395,468.43059195859826,365.69995831655683,184.4864905506988,189.42095816933605,351.1802368059226,355.2640745578793,57.0,34.0,30.0,25.0,44.0,42.0,5557.0,444.000046595373,465.3638811308952,369.08438638926225,187.480374935368,169.3605767436219,323.84134402629996,337.9988895285646
34,test,186.2752237670898,98.31271086888628,152.45881183167353,186.36385610791405,218.2580889085879,307.85438829787233,150.45736279818047,0.0577250232713034,0.1050798476697993,0.08328671302954545,0.051322079172475776,0.040175077274264816,0.042583488690493304,0.1252508943862894,-8.688942020670597,-34.091458538385865,4.598734842369606,40.695406314584666,13.064722227634036,3.6983737810278723,3.9842129097075474,283.38827824880786,176.86975994264446,232.40997854238964,282.2880526331291,321.93995294203404,452.7996869502796,253.37073256186125,1875.0,1651.0,1436.0,877.0,401.0,141.0,110493.0,283.3306064054248,173.60570093507582,232.44542525493426,279.49866617926733,322.0765948485972,454.3987933306117,253.3405514928226
35,val,182.25208507630444,98.78779310893675,149.0370175486769,184.74069377425448,212.49330148297156,251.96837116109913,146.48045642338533,0.060127922135032735,0.10563993727552823,0.08147919300605003,0.050898530041691904,0.039082258471660594,0.03484896272086691,0.12666617932173835,-3.578185702933656,-40.60550587792282,1.2710240495429614,30.751012146395155,-9.985559155127248,-10.114544046336771,2.1668272553318517,264.2637298722397,164.56133090554076,224.16487368157524,285.1880469116871,273.2488830119313,319.9304963523426,239.19607615988602,1586.0,1415.0,1227.0,765.0,334.0,116.0,94866.0,264.3228472404987,159.52933934541952,224.25267140667526,283.71079537556875,273.47606900293147,321.15786914956107,239.1875222041532
