,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,250.50018233287173,105.70566090043769,159.8235083291697,206.3621709914435,344.4534870016164,,186.38410321377657,0.046836899858630605,0.11199065846103416,0.08712103211068152,0.0568760135932788,0.06348779526551526,,0.13491721430769157,82.54188402393191,-11.811164212514154,18.585431475972147,79.23479933965787,303.2398892106681,,70.03898866904973,365.3195496859731,161.33440048414306,263.4589199094513,334.6895821935927,497.5622306172652,,326.1273054077548,79.0,83.0,86.0,84.0,29.0,,7140.0,358.14643277967366,161.87961011046778,264.34393466793733,327.1283026767858,401.4615505927586,,318.54006117141466
1,EDDB,290.5125024112654,145.8532301250257,170.43811189675634,196.41424239309214,230.54526304587338,305.43173668032784,211.02264060337177,0.03751570200521277,0.1558959214491967,0.09297822139518817,0.0541920206385155,0.042444401798031425,0.04226171390986357,0.08629568789960443,-1.2289255401239059,-62.056824935110036,30.60228565071213,88.66625976562513,34.1072747646234,39.6861712346306,43.67615310176804,397.1400268004718,347.2242406210572,280.21720508777895,301.9227763046771,349.0931603808333,425.90704892211096,347.16792849097084,81.0,76.0,79.0,76.0,78.0,61.0,9852.0,399.6125301613552,343.90377346562246,280.3210016435949,290.527564946555,349.67169793183643,427.57321303278763,344.4270683808125
2,EDDF,208.37709960937508,81.13658718532986,124.39044867621527,160.86253290591029,209.94437720070422,,137.07467624822866,0.03620390691431504,0.08760175341727698,0.06814285898557579,0.04425839017547399,0.03870850336629472,,0.14178541224202282,-39.52921549479195,-6.6629041883681035,4.39247775607652,-22.501846976902016,-55.12161641725352,,-7.895672558219893,268.3767589683153,102.81439981696899,167.11059027017748,243.14395747487814,292.1207825359718,,209.32948865198145,90.0,90.0,90.0,92.0,71.0,,8637.0,266.93679193126246,103.173062123957,167.98873011841042,243.42708560149805,288.9148982090801,,209.1926383236402
3,EDDH,204.79800415039062,67.89277032081117,153.4332470703125,143.40306532118052,181.9092462713068,219.91729058159729,144.65925421354413,0.02849181501761362,0.07246110641739532,0.08414226728818078,0.03951551829025365,0.03350888803213048,0.03043207999500687,0.1208117978742309,-27.647145589193105,-11.455924825465486,-56.758481445312356,-67.4667046440971,-80.48224431818181,83.75301106770777,-45.2417984672079,256.20633307632784,95.81261911022933,261.03817680057125,194.31082598708238,222.8289992102429,280.563928637053,203.55909498784536,48.0,47.0,50.0,45.0,44.0,18.0,5478.0,257.4056894658385,96.15369592664753,257.3796618580253,184.28130292319997,210.18908068556595,275.534552269957,198.48596077061399
4,EDDL,237.57486773140818,108.61104980468748,212.43860180347,205.5645032051282,209.68965788810485,,190.84000754950526,0.03987404740406165,0.11777410766681552,0.11619779973123222,0.056712019533774125,0.038604919440183204,,0.09428128989504486,49.72085764438266,-4.547081705729208,58.7792160232347,59.47907276642643,112.02009828629032,,64.69961250198637,326.1968217007101,267.993791975627,349.427692066896,307.5281776441718,316.4641665948303,,316.66428486130485,79.0,75.0,77.0,78.0,62.0,,7509.0,324.4451678500524,269.7596463698094,346.7071248586789,303.67433761175704,298.39093379808287,,310.0048835547649
5,EDDM,173.158369584517,71.67629216226298,126.39273626154123,149.4611344770952,190.3341153772866,,132.3648760827019,0.02836273349714907,0.07672821987582593,0.06911903394707813,0.041182699592731124,0.03506412809281399,,0.0721630770415782,7.669877485795072,24.153389577115476,78.09512329101574,65.65603637695325,6.893745236280488,,53.604416191778334,214.4395053733925,90.11375260959078,169.9128454960654,199.77599007101847,233.5882016926135,,181.9157078010853,88.0,89.0,88.0,88.0,82.0,,8922.0,215.53040031684023,87.3083676960158,151.76715214396253,189.76017339677352,234.92330737586744,,173.84843631719983
6,EDDP,247.72219889322926,87.9770503452846,116.47240956624347,140.68363221050936,198.5164571412852,286.42697975852246,155.22896092577034,0.0355991382816365,0.09475422267398746,0.0637970997484832,0.0386905613734139,0.036562755201528144,0.0395728562247859,0.07429665532625668,-60.24427571614638,-6.925631713867229,16.711725023057838,41.766385849208206,0.1968873789612676,234.64501953124926,30.250385750357204,381.5528883383659,119.94135841818617,222.20668025954927,306.02668679623457,356.0278769990069,565.4636169015861,325.19474608189466,75.0,70.0,72.0,73.0,71.0,22.0,8309.0,379.3039952157212,120.60581113691055,223.13230913291548,305.2612007512315,358.56186039192687,526.5882086226784,323.8041935902832
7,EGCC,243.34489360608552,139.60315185546872,171.5340576171875,206.8068217615927,199.2525390625,,178.76858000430343,0.042133750509293834,0.1504353832154938,0.09364226888543725,0.056906096564579796,0.03667598475576101,,0.3652472548657282,-96.232126336349,-54.66111572265632,8.548095703125068,-25.315374558971598,-32.08688151041667,,-26.78733009209381,298.2995994156268,233.09736533424123,220.22370890397536,257.439097658579,252.18526191780316,,235.27232484692632,38.0,25.0,20.0,31.0,30.0,,2710.0,286.14101121875154,231.27036881852675,225.7744846505797,260.426230453096,254.41177258765742,,233.78552977200437
8,EGKK,225.27119814116372,133.4275580512153,203.1940872757523,201.12242898823303,420.11572265625,,183.09149888456918,0.0452092377366476,0.14329468293615402,0.11048874559649334,0.055277596243030226,0.07715375602509866,,0.11496445984580443,-36.97376189834777,-56.500779893663264,-52.57424135561331,-51.46494321469895,420.11572265625,,-29.682533444600576,293.23373082348684,174.5220577422387,269.00411760954563,248.31400613024152,520.594934345439,,253.04013610085994,87.0,36.0,27.0,81.0,10.0,,4544.0,292.5797382600179,167.4653037292674,268.8420640016138,244.43576932624222,324.0745203106992,,251.32082645298055
9,EGLL,196.7280668778853,121.33014404296873,259.0209254214638,192.3656935918899,286.0983072916667,,176.94910265603227,0.0433840558112075,0.12967797990361574,0.14112846473874427,0.05277000989714119,0.052620165557113505,,0.13420811410817374,-26.747119556773804,25.856262207031214,-76.90540835731892,-45.899169921874844,174.93489583333334,,-20.854572661389255,246.9344684534539,139.48967932125652,426.0009834988393,239.07397411615642,352.713760362615,,251.24218525200288,88.0,25.0,19.0,84.0,9.0,,3896.0,246.8883979553366,139.8988635505583,430.48328952211597,236.03575972732847,324.8543925207594,,250.40730192659532
